,Questions,answer_A,answer_B,answer_C,answer_D,Correct_answer
2115,"This disease is characterized by the presence of the following symptoms: recurrent, episodic vertigo, hearing loss, a sensation of aural fullness and tinnitus.  It is a balance disorder of the inner ear, first described by a French physician in 1861.
",Alzheimers Disease,Menieres Disease,Kawasaki Syndrome,Cushings Syndrome,Menieres Disease
2116,"A chalazion, also known as a Meibomian gland lipogranuloma, refers to which of these?
",A fungal rash,A recurring headache,A cyst on the eyelid,A sore throat,A cyst on the eyelid
2117,"Alopecia is the medical term which refers to baldness.
",False,True,,,False
2118,"This medical condition is characterized by subsequent decay of body tissues, caused by infection or thrombosis or lack of blood flow.
",Scleroderma,Gangrene,Tinea,Impetigo,Gangrene
2119,"Urticaria is a relatively common form of allergic reaction, that causes red skin welts. Which is the other term which refers to this skin ailment?
",Hives,Chicken pox,Shingles,Eczema,Hives
2120,"The term albino comes from the Latin word albus.  An albino person or animal is characterised by what?
",Extremely dark pigmentation of the skin,"A lack of pigmentation in the skin, eyes and hair",Redness of the skin,Oily skin,"A lack of pigmentation in the skin, eyes and hair"
2121,"Which medical term refers to the crackling sound, produced when two rough surfaces in the human body come into contact?
",Bunion,Exostosis,Osteoporosis,Crepitus,Crepitus
2122,"Which word refers to a sound caused by abnormal or pathological heart valves?
",Aneurysm,Murmur,Wheezing,Beat,Murmur
2123,"USB connectors let you attach everything from printers to cameras to your computer quickly and easily. What does the abbreviation USB actually stand for?
",Universal Serial Bus,Universal Service Bus,Ultra Sensitive Bus,Utility Service Bus,Universal Serial Bus
2124,"In the world of computers, what does PC stand for?
",Private Computer,Privileged Computing,Personal Computer,Programmable Computer,Personal Computer
2125,"WWW, an abbreviation well known to Internet lovers, actually stands for what?
",World Wide Web,World Wild Web,Windows World Wide,Wonderful World of Web-casting,World Wide Web
2126,"Windows NT is a family of operating systems produced by Microsoft. What does NT stand for?
",New Technology,Network Technology,Network Terminal,Networking and Troubleshooting,New Technology
2127,"FAT, a file system developed by Microsoft, is the shortened form of what?
",File Accessible Table,File Array Table,File Allocation Table,File Acceptance Table,File Allocation Table
2128,"The division of a company or university that deals with software technology is often called the IT department. What does IT stand for?
",Inter-networking Technology,Informatics and Technology,Information Technology,Internet Technology,Information Technology
2129,"Human toes and  fingers go by what common name?
",Tarsals,Carpals,Phalanges,Vertabrae,Phalanges
2130,"The zygomatic processes form the cheek bones.
",True,False,,,True
2131,"The radius is a bone which is part of the human leg.
",True,False,,,False
2132,"According to the Bible, Eve was made out of which of Adams bones?
",Tibia,Rib,Rhombus,Clavicle,Rib
2133,"The clavicle is the bone that connects your upper arm to the rest of your body via your shoulder. What is the clavicle more commonly known as?
",the shoulder bone,the collar bone,the neck bone,the shin bone,the collar bone
2134,"What are baby teeth scientifically called?
",Toddler teeth,Begginers teeth,Osseous Tissue,Deciduous teeth,Deciduous teeth
2135,"The tail bone is scientifically known as the coccyx.
",False,True,,,True
2136,"The USB memory stick is a very useful device. But do you know what USB stands for?
",Unique Serial Bus,Universal Storage Bank,Universal Serial Bus,United Bus Scan,Universal Serial Bus
2137,"Use an IMAP server to get advanced mail features.  What does IMAP stand for?
",Internet Message Access Protocol,Intelligent Message Account Process,Internet Massive Access Peak,Intelligent Messaging Account Protocol,Internet Message Access Protocol
2138,"POP is used to retrieve e-mail from a mail server.
",Performance Oriented Packaging,Primary Outgoing Protocol,Post Office Protocol,Post Office Procedures,Post Office Protocol
2139,"You would use SMTP to send email messages.
",Snail Mail Transfer Protocol,Simple Mail Transfer Protocol,Super Mail Transfer Procedure,Standard Mail Transfer Protocol,Simple Mail Transfer Protocol
2140,"Do you know what TCP stands for?
",Transfer Control Protocol,Time Control Protocol,Turbo Connection Protocol,Transmission Control Protocol,Transmission Control Protocol
2141,"GPRS is a new service designed for digital cellular networks.
",General Packet Radio System,General Pocket Radio System,Global Packet Radio Service,General Packet Radio Service,General Packet Radio Service
2142,"Most of the pages on the Web are written in HTML.  It stands for this.
",Hyper Text Markup Language,Hillarious Text Message Language,Hardened Text Message Language,Hyper Text Make-up Language,Hyper Text Markup Language
2143,"You can use FTP to download a video file.  It stands for this.
",File To Person,File Transfer Protocol,Fast Transfer Protocol,Full Transfer Protocol,File Transfer Protocol
2144,"Do you like listening to MP3s? What does this mystical acronym mean?
",Most Popular Layer-3 Audio,Moving Picture Experts Group Layer-3 Audio,Movable Protocol for Layer-3 Audio,Modern Protocol 3,Moving Picture Experts Group Layer-3 Audio
2145,"IRC lets people all over the world chat in virtual rooms, called channels.
",Internet Rough Chat,Internet Reality Chat,Internet Real Chat,Internet Relay Chat,Internet Relay Chat
2146,"This property of the cell membrane allows allows some particles to cross more easily than others.
",Discriminative passage,Semi-permeability,Semi-discriminative,Selective permeability,Selective permeability
2147,"What is the name given to the current model of a cell membrane?
",Bilayer Phospholipid model,Davson-Danielli model,Fluid Mosaic model,Protein-Lipid model,Fluid Mosaic model
2148,"What does the Davson-Danielli cell model look like?
",Two layers of proteins sandwich a phospholipid bilayer,"There are no proteins, only a phospholipid bilayer",Proteins and phospholipids are structured in a checkerboard pattern,Proteins are embedded in a phospholipid bilayer,Two layers of proteins sandwich a phospholipid bilayer
2149,"What animal cell helped prove that membrane proteins drift?
",Dog,Mouse,Fish,Monkey,Mouse
2150,"All cell proteins are embedded in the cell membrane.
",True,False,,,False
2151,"Glycolipids in cell membranes are involved in transport, enzymatic activity, intercellular joining, and cell-cell recognition.
",False,True,,,False
2152,"Does active transport require the energy of the molecule adenosine diphosphate or ADP?
",Yes,No,,,No
2153,"How permeable is the cell membrane?
",It is semi permeable,It varies in permeablity,It is fully permeable,It is not permeable,It is semi permeable
2154,"You are stranded on an island and start drinking water from the ocean because there is no other water source. What state will this put your cells in, and what will happen to you?
",hypotonic; rehydrate,isotonic; be in the same state,hypotonic; become sick,hypertonic; dehydrate,hypertonic; dehydrate
2155,"When you take a shower or bath for a long time, the skin on your fingertips shrivels.  This happens because your body does this.
",Loses water in the hypotonic solution,Loses water in the hypertonic solution,Absorbs water in the hypertonic solution,Absorbs water in the hypotonic solution,Absorbs water in the hypotonic solution
2156,"Which vehicle can also transport data?
",Ship,Car,Plane,Bus,Bus
2157,"Which astronomical phenomenon is also a popular programming environment?
",Polar lights,Eclipse,Equinox,Comet,Eclipse
2158,"Which vegetables come in the Enterprise Java flavour?
",Beans,Broccoli,Potatoes,Peas,Beans
2159,"The name of which beautiful flower also refers to an e-mail server/client?
",Orchid,Rose,Lotus,Lily,Lotus
2160,"Which girls name is also a the name of a computer programming language?
",Ada,Amelia,Anna,Agnes,Ada
2161,"Which sweets are stored by an Internet browser?
",Biscuits,Candy bars,Cookies,Chocolates,Cookies
2162,"What part of your body becomes a connection method when colored?
",Green tongue,Blond hair,Bluetooth,Red-eye,Bluetooth
2163,"Which art term is also used to refer to dependencies between computer applications or processes?
",Choreography,Screenplay,Directing,Libretto,Choreography
2164,"Which small software is actually a software giant from Redmond?
",Milisoft,Nanosoft,Minisoft,Microsoft,Microsoft
2165,"Which plant with tasty fruits is also a wireless handheld device?
",Strawberry,Blueberry,Gooseberry,Blackberry,Blackberry
2166,"The name of which capital city also refers to an open source project for the Java platform?
",Rome,Mexico,Jakarta,Cairo,Jakarta
2167,"Which letter of the alphabet is also the name of a popular computer programming language?
",E,C,B,A,C
2168,"Chemistry is defined as the natural science of matter, dealing with the composition of substances and their properties, reactions and interactions.  Which of the following would NOT be an example of a chemical reaction?
",mixing vinegar and baking soda together,the burning of a piece of wood,converting liquid water to gaseous steam,the rusting of a nail,converting liquid water to gaseous steam
2169,"What term describes the concentration of a solution in moles per liter?
",molarity,osmosis,diffusion,molality,molarity
2170,"pH, or the negative log of the H3O+ (hydronium ion) concentration, is the measure of acidity or basicity of an aqueous solution.  Which solution would have the lowest pH at room temperature?
",a weak base such as ammonium hydroxide,a weak acid such as acetic acid,a strong acid such as sulfuric acid,a strong base such as sodium hydroxide solution,a strong acid such as sulfuric acid
2171,"The equilibrium constant expression for a chemical equation is equal to the product concentrations divided by the reactant concentrations.  For example, A + B = C + D will give an equilibrium constant = [C][D]/[A][B].  According to LeChateliers principle, which of the following will affect the equilibrium of a given reaction?
",changing the volume or pressure,all of these will affect equilibrium,increasing the temperature,changing the concentration of a reactant or a product,all of these will affect equilibrium
2172,"In the Bronsted-Lowry acid-base classification, an acid is defined as a proton donor and a base is a proton acceptor.
",False,True,,,True
2173,"What does the  word geometry mean?
",width and length,earth measure,shapes and sizes,size and measurement,earth measure
2174,"What do we call a triangle that has three unequal sides?
",heronian,equilateral,scalene,isosceles,scalene
2175,"The Law of Pythagoras can always be used to find the length of the hypotenuse of an isosceles triangle.
",True,False,,,False
2176,"What is a curve?
",A plane shape that  never ends.,A plane shape that has no depth.,A plane shape that is not straight.,Anything that can be drawn in a plane without lifting the writing device.,Anything that can be drawn in a plane without lifting the writing device.
2177,"Hexagon ABCDEF has six equal sides and six equal angles. How many degrees is each angle?
",144 degrees,90 degrees,180 degrees,120 degrees,120 degrees
2178,"You have a string that is 120 inches. You must use this to enclose a shape of maximum area. What shape should  you form?
",A square of 60 inches on each side,A square of 30 inches on each side,A circle of circumference 120 inches,A triangle of 30 inches on each side,A circle of circumference 120 inches
2179,"If we add up all the interior angles of a quadrilateral, what sum do we get?
",90 degrees,540 degrees,180 degrees,360 degrees,360 degrees
2180,"Two angles of a triangle are 4 degrees and 56 degrees, respectively. How large is the  third angle?
",60 degrees,45 degrees,120 degrees,30 degrees,120 degrees
2181,"If we are using  regular square graph papers, what do we call the point where the x-axis meets the y-axis?
",the abscissa,the quadrant,the ordinate,the origin,the origin
2182,"The parallel sides of a trapezoid are 5 inches and 11 inches long. The height of the trapezoid is 4 inches. What is the area of the trapezoid?
",32 square inches,256 inches,64 square inches,20 square inches,32 square inches
2183,"What do we call an angle of less than 90 degrees?
",reflex,oblique,acute,obtuse,acute
2184,"What was the name of the first geometry textbook which was written by the ancient Greek Euclid?
",The Stoia,The Principia,The Elements,The Academy,The Elements
2185,"Labeling of nutrition contents is required for most prepared foods. In the US, the Food and Drug Administration, the government agency responsible for regulating food, drugs, and cosmetic products, requires that a product labeled low fat contain what maximum amount of fats?
",No more than 3 grams per serving,Less than 1 gram per serving,Less than 5 grams per serving,No more than 15% of the servings calories from fat,No more than 3 grams per serving
2186,"Fats are a highly concentrated source of energy. It is estimated that one gram of fat provides how many calories?
",7 kcal,20 kcal,4 kcal,9 kcal,9 kcal
2187,"Carbohydrates can be found in breads, cereals, fruits, and vegetables. Which of these compounds is not a carbohydrate?
",Fructose,Cellulose,Starch,Glycerol,Glycerol
2188,"Vitamin A plays an important role in vision, growth, healthy skin and hair, immune function, and reproduction. Which of these is not a significant source of Vitamin A?
",Egg yolks,Nuts and grains,Dark leafy greens,Sweet potatoes,Nuts and grains
2189,"The group of nutrients at the base of the Food Pyramid contains breads, grains, cereals, and pastas, so these foods should predominate in our diet. Which of these represents one serving from this group?
",1 donut,1/2 cup cooked cereal,2 slices of bread,4 cookies,1/2 cup cooked cereal
2190,"Vegetarians can get all the proteins they need through non-meat food sources.
",True,False,,,True
2191,"Saturated fats have proven to be the main dietary cause of high blood LDL cholesterol levels.
",False,True,,,True
2192,"Vitamin C and Vitamins of the B group are crucial for the proper functioning of the body.  Are they considered to be complex, fat-soluble substances?
",No,Yes,,,No
2193,"Along with the minerals extracted from nutrients, the human body also produces minerals of its own, essential for maintaining it in good condition.
",Yes,No,,,No
2194,"Which cooking technique is considered to be best for preserving vitamins and minerals in meat and fish, during heat processing?
",Deep frying,Braising,Sauteing,Roasting,Roasting
2195,"This mineral, an important component of all living creatures cellular membranes, is one of the major minerals required in the structural composition of bones and teeth.
",Phosphorus,Iron,Potassium,Fluoride,Phosphorus
2196,"Which of these is a major problem concerning nutrition value of food, served at restaurants?
",Foods lacking whole grains and fibers,Oversized meals,Excess protein contents,Excess sodium contents,Oversized meals
2197,"What is the largest artery in the body?
",Aorta,Carotid artery,Epicardium,Pulmonary artery,Aorta
2198,"Which of the following is not a heart valve?
",Carotid Valve,Tricuspid valve,Mitral Valve,Pulmonary Valve,Carotid Valve
2199,"Which of the following is not a function of the pericardium?
",Keeps the heart contained in the chest cavity,Limits heart motion,Prevents the heart from over-expanding when blood volume increases,Receives blood returning to the heart from the superior and inferior vena cava,Receives blood returning to the heart from the superior and inferior vena cava
2200,"How many types of blood vessels are there?
",5,6,7,4,4
2201,"The epicardium is also known as the visceral pericardium.
",True,False,,,True
2202,"Does the myocardium receive stimulation from the nervous system for its contractions?
",Yes,No,,,No
2203,"How many phases are there in a human cardiac cycle?
",3,2,1,4,2
2204,"What are the two largest veins in the body?
",Vena cavae,Pulmonary veins,Coronary veins,Atria,Vena cavae
2205,"Where is the heart located?
","On top of the lungs, behind and slightly to the left of your breastbone.","Beneath the lungs, behind and slightly to the left of your breastbone.","To the right of the lungs, behind and slightly to the left of your breastbone.","Between the lungs, behind and slightly to the left of your breastbone.","Between the lungs, behind and slightly to the left of your breastbone."
2206,"What are cardiac arrhythmias?
",Abnormal rhythms of the heart,Whistling or swishing sounds,How fast your heart is beating,Normal rhythms of the heart,Abnormal rhythms of the heart
2207,"It may be stated that the process of thinking like an economist involves three basic issues. Which of the following is the odd one?
","Economists explore the relationships between two variables, which hold other variables fixed.",Economists consider opportunity costs.,Economists think in marginal terms.,Economists deal only with items with explicit prices,Economists deal only with items with explicit prices
2208,"Which statement about the problem of scarcity, a central issue in economics, is true?
",It is present when human wants exceed available resources.,It exists only in market economies.,It could be eliminated if we could force prices to fall.,It is present when there is monopoly on the market.,It is present when human wants exceed available resources.
2209,"In economics, the marginal concept refers to producing or consuming a good at the margin of the total produced or consumed amount. Which question does not involve a marginal decision?
",Is it worth $2 to buy this extra slice of pizza?,"If I drive slightly faster, what will be the change in my gasoline consumption?","If I hire ten workers to produce tables, what will be the average cost per table?","If I study for one more hour, by how much will it raise my grade?","If I hire ten workers to produce tables, what will be the average cost per table?"
2210,"In economics, opportunity cost is the difference between the yield that funds and resources earn in one use and the yield they could have earned had they been placed in an alternative investment.  Which of these factors has the most impact on opportunity cost?
",Poverty,Unemployment,Scarcity,Consumer spending,Scarcity
2211,"The spillover effect (or externality effect) is a concept in economics related to the impact of a certain decision and the respective action. Which situation would involve a spillover effect?
","The hardware store gets an extra shipment of snow shovels, so they offer a buy one, get one free deal.","A neighbour of yours repairs the sidewalk in front of his house, so the overall state of the neighbourhood pavement improves.","The cost of magazines rises, so fewer and fewer people subscribe.","Termites cause excessive damage to your house, so you must pay to replace the adversely affected areas.","A neighbour of yours repairs the sidewalk in front of his house, so the overall state of the neighbourhood pavement improves."
2212,"Which of these statements about the effect of specialization and trade on the market is most accurate?
",It causes an increase in production.,It boosts purchasing ability of the consumers.,It causes the consumption of more and better goods.,It affects World economics as a whole.,It causes the consumption of more and better goods.
2213,"In economics, the concept of opportunity cost is related to both the alternatives and decision-making. A friend offers you a Coke, a Pepsi, or a Diet Coke. You dont like Diet Coke, so after some thought, you take the Pepsi. In this case, what is the opportunity cost of your choice?
",The Pepsi,The Diet Coke,The Coke plus the Diet Coke,The Coke,The Coke
2214,"It is generally accepted, that economic market systems have proved to be so stable and efficient for which of these reasons?
",Everyone pays the same amount in taxes.,People cannot be self-sufficient.,They facilitate exchange and specialization.,Producers cannot specialize without markets.,They facilitate exchange and specialization.
2215,"What do we call the type of economy, where the government has an exclusive control over the production and distribution of goods and services?
",Communal economy,Market economy,Transitional economy,Centrally planned economy,Centrally planned economy
2216,"The oldest known aromatherapy text describes a medical practice which relied on aromatics. It is from the Sumerian period and approximately this old.
",2000 BC,3500 BC,2500 BC,1000 BC,3500 BC
2217,"These compounds are emitted by plants and form gasses, which can be smelled.
",Vapors,Odors,Aromatics,Oils,Aromatics
2218,"These substances, present in some essential oils, slow down the development of bacteria.
",Bacterising,Bacteriostopping,Bacteriostatic,Bactericidal,Bacteriostatic
2219,"Add 20 to 30 drops of essential oil to a 100ml bottle of spring or deionized water and leave it in a dark space for a few days. Then filter it to make this.
",Bath oil,Flower water,Skin oil,Cold compress,Flower water
2220,"Antiseptic oils are used to treat these.
",Poor circulation and listlessness,Heartburn and indigestion,Colds and congestion,Cuts and insect bites,Cuts and insect bites
2221,"You should dilute this amount of essential oil into 100ml (3.25 fl oz.) of base oil.
",100 - 150 drops,50 - 70 drops,30 - 80 drops,20 - 60 drops,20 - 60 drops
2222,"The physicians in this country can opt for education in aromatherapy, which would allow them to prescribe essential oils in their medical practice.
",Germany,Switzerland,France,Greece,France
2223,"Malaleuca alternifolia is the Latin name of this plant.
",Sandalwood,Tea tree,Peppermint,Lavender,Tea tree
2224,"Bergamot oil was discovered by this great explorer, born in Genoa, the son of a wool merchant and weaver.
",Christopher Columbus,Amerigo Vespucci,Fernando Magelan,Marco Polo,Christopher Columbus
2225,"More than 2000 years ago this famous philosopher and founder of medicine stated that The way to health is an aromatic bath and scented oils massage every day.
",Homer,Hippocrates,Anaximander,Pythagoras,Hippocrates
2226,"What color are the eggs in the popular Dr. Suess book with the character Sam-I-am that was published in 1960?
",Green,Yellow,Blue,Red,Green
2227,"This is a delicacy made from certain species of fish eggs, most notably the sturgeon.
",Blintz,Coffee,Caviar,Baklava,Caviar
2228,"If you are in South Central or South Western Pennsylvania and order dippy eggs, what popular way are you ordering your egg to be cooked?
",Omelette,Poached,Over Easy,Hard Boiled,Over Easy
2229,"Nutritionally, eggs are considered a good source of what?
",Vitamin C,Fiber,Niacin,Protein,Protein
2230,"When the white part of the egg is aerate or whipped to a light, fluffy consistency known as soft peaks and stiff peaks what sort of dessert or topping do you have?
",Custard,Ice Cream,Mustard,Meringue,Meringue
2231,"Vincent Price portrayed Egghead in what popular 1960s television series?
",Get Smart,Superman,Gilligans Island,Batman,Batman
2232,"Where is Egg Island located?
",Australia,Hawaii,Bahamas,Mexico,Bahamas
2233,"How long do you need to boil an egg for it to be considered hard boiled?
",10 -11 minutes,5 - 6 minutes,30 minutes,1 hour,10 -11 minutes
2234,"What is the name of an Easter egg made for the Russian Tsars between 1885 and 1917.
",Peter Egg,Faberg茅 Egg,Russian Egg,Bunny Egg,Faberg茅 Egg
2235,"Which of the following is not a fluid?
",Air,All of these are fluids.,Oil,Helium,All of these are fluids.
2236,"What is the definition of the term viscosity?
",The resistance of a fluid to deform under shear stress,The speed of a fluid moving in a tube,The time it takes for a fluid to freeze,None of these,The resistance of a fluid to deform under shear stress
2237,"What does volumetric flow rate mean?
",The volume of fluid which passes through a given volume per unit time,The way a fluid flows,None of these,The resistance of a fluid to deform under shear stress,The volume of fluid which passes through a given volume per unit time
2238,"What does laminar flow mean?
",The movement of a liquid past a bumpy object. (Water past rapids),The movement of a liquid in straight line (Water in a straw),None of these,"The movement of a liquid in space, outside the planet Earth",The movement of a liquid in straight line (Water in a straw)
2239,"A piece of wood floating on the ocean has what kind of buoyancy?
",None of these,Neutral buoyancy,Negative buoyancy,Positive buoyancy,Positive buoyancy
2240,"Does gasoline float on distilled water?
",No,Yes,,,Yes
2241,"Does hydrogen float on helium?
",Yes,No,,,Yes
2242,"Does liquid mercury float on liquid gold?
",No,Yes,,,No
2243,"Does liquid iron float on liquid nickel?
",Yes,No,,,Yes
2244,"What is a hydrometer?
",None of these,An instrument used to measure a liquids temperature,An instrument used to measure a liquids weight,An instrument used to measure a liquids density,An instrument used to measure a liquids density
2245,"If the crow has any interruption in her note like hiccup, or a croak with a kind of swallowing, it signifies this event.
",Wind and tornado,Wind and rain,Fog and thunder,Rain and haze,Wind and rain
2246,"A reddish ring around the moon means this.
",Rain or snow,Rainbow or bright sunshine,Fog or haze,Wind or rain,Rain or snow
2247,"Such the weather will be if at dusk the sky is red.
",Dry,Rainy,Snowy,Hot,Dry
2248,"The first frost will come within this many days, after you hear the first cicada.
",45,50,90,60,90
2249,"These are often used as weather indicators. Before the weather gets dry, they open up. If it will be wet, they return to their normal shape.
",Dandelions,Pine cones,Pea pods,Willow sprigs,Pine cones
2250,"This flower opens up in sunny weather. When rain is expected, it closes tightly.
",Primrose,Nasturtium,Daisy,Scarlet Pimpernel,Scarlet Pimpernel
2251,"If at noon on the 2nd of February you see this animals shadow, be sure the weather will be cold.
",A weasel,A groundhog,A hedgehog,A hog,A groundhog
2252,"If the tail of these animals appears thicker,  then you could expect a severe winter.
",Squirrels,Bears,Skunks,Marmots,Squirrels
2253,"If these birds do run for shelter during rain, the weather is going to get worse.
",Owls,Eagles,Pigeons,Hens,Hens
2254,"You should expect this, if fish jump out of the water while the weather is nice.
",Rainbows,Extreme heat,Lightning storm,Rain,Rain
2255,"A tropical cyclone is a storm with a closed circulation around a center of low pressure. Based on strength and location a tropical cyclone can be referred to by different names. Which of the following is not a possible name for a tropical cyclone?
",Tropical Storm,Typhoon,Hurricane,Mesocyclone,Mesocyclone
2256,"A tropical cyclone is classified to have reached landfall when the outer edges of the storm are over land.
",False,True,,,False
2257,"Once a tropical cyclone reaches wind speeds of at least 39 mph, it is classified as a tropical storm. At what minimum wind speed is a tropical storm classified as a hurricane or typhoon?
",74 mph,52 mph,85 mph,92 mph,74 mph
2258,"In 1994, what major hurricane broke the record for longest-lasting hurricane ever observed both in the Pacific Ocean and worldwide?
",Hurricane John,Hurricane Carrie,Hurricane Ginger,Hurricane Kyle,Hurricane John
2259,"Despite a hurricane鈥檚 destructive nature and its toll on both lives and property, there are some beneficial effects of tropical cyclones.
",True,False,,,True
2260,"The word hurricane鈥 comes from the name of a Caribbean god - Huracan. Huracan was god of what?
",The sea,The weather,The moon,The storms,The storms
2261,"What is the minimum ocean water temperature required for a tropical cyclone to form?
",87 degrees Fahrenheit,80 degrees Fahrenheit,77 degrees Fahrenheit,93 degrees Fahrenheit,80 degrees Fahrenheit
2262,"Jupiter, the fifth planet from the Sun, has atmosphere composed of what gases?
",Oxygen and hydrogen,Hydrogen and nitrogen,Oxygen and nitrogen,Hydrogen and helium,Hydrogen and helium
2263,"According to the distance between the planets and the Sun, Jupiter is situated between which two planets in the Solar system?
",Mercury and Venus,Venus and Earth,Neptune and Pluto,Mars and Saturn,Mars and Saturn
2264,"The constant anticyclonic storm on Jupiter which can be seen through telescopes from Earth is called by what name?
",The Green Belt,The Great Red Spot,The Red Eye,The Bright White Eye,The Great Red Spot
2265,"How do the Korean, the Japanese and the Chinese call Jupiter?
",Iron fist,Wood star,Ice cube,Fire ball,Wood star
2266,"How many moons, revolving around Jupiter, did Galileo Galilei discover in the 17th century?
",4,9,1,2,4
2267,"Which one is not a name of a Galilean moon revolving around Jupiter?
",Io,Athena,Europa,Callisto,Athena
2268,"The first directly-observed collision between two solar system bodies was between Jupiter and which comet?
",Shoemaker-Levy 9,Hale-Bopp,Schwassmann-Wachmann,Tuttle-Giacobini-Kresak,Shoemaker-Levy 9
2269,"The four Jovian planets in the Solar system are Jupiter, Saturn, Neptune and which other planet?
",Mars,Venus,Uranus,Earth,Uranus
2270,"Jupiter, the largest planet in the Solar system, is the ruling planet of which astrological sign?
",Aries,Gemini,Sagittarius,Libra,Sagittarius
2271,"Which of these names refers to a large group of asteroids in Jupiters orbit?
",The Hellenic asteroids,The Trojan asteroids,The Roman asteroids,The Martian asteroids,The Trojan asteroids
2272,"What are the abbreviations on prescriptions called?
",sib abbreviations,sig codes,sif abbreviations,sic codes,sig codes
2273,"Should I eat before taking my medication, if the prescription says the medication should be taken a.c.?
",No,Yes,,,No
2274,"In a pharmacy setting, what does ft. mean?
",feet,for tincture,let it be made,place under tongue,let it be made
2275,"Which of these is used to indicate the medication should be taken with food?
",w.c.,l.c.,c.c.,a.c.,c.c.
2276,"If a prescription has the terms NS and OS written on it, what does this probably mean?
",You need an IV.,You cant get more of your ulcer medication.,You have really bad dandruff.,You have an eye problem.,You have an eye problem.
2277,"Which of these would most likely appear on a prescription if the medication should be taken as a large single dose?
",prn,A.A.O.,bol.,q.i.d,bol.
2278,"Which of these is not one of the four main parts that make up a prescription?
",petition,signature,inscription,subscription,petition
2279,"If the prescription reads take 2 IBU 400mg Tab PO BID p.c. disp. q.s. 5 days DAW, how many ibuprofen tablets should be dispensed?
",10,30,40,20,20
2280,"Pregnancy has a lot of myths surrounding it. Is this one of them? Do spicy foods and/or red wine help induce labor?
",Yes,No,,,No
2281,"This woman was the first female licensed physician in Great Britain. She died on December 17, 1917 at the age of 81.
",Agnodice,Dr. Quinn,Florence Nightingale,Elizabeth Garrett Anderson,Elizabeth Garrett Anderson
2282,"If youre double-jointed, it means you have two joints where normally there is one.
",True,False,,,False
2283,"If a dog is wagging its tail, then it is safe to approach.
",True,False,,,False
2284,"The nose is an amazing piece of the human body.  Every flower or food gives off odor molecules that your nose picks up and your brain translates. How many smells can your brain recognize?
","5,000","15,000","10,000","20,000","10,000"
2285,"Which of these countries has the highest infant mortality rate according to a 2006 revision of the UN World Population Prospects report?
",Singapore,Czech Republic,United States,Sweden,United States
2286,"I think we have all heard this one. Does an apple a day keep the doctor away?
",Yes,No,,,No
2287,"What do you call a massive system of stars held together by gravity?
",A nebula,None of these,Space,A galaxy,A galaxy
2288,"Meteoroids are small celestial bodies consisting of ice, dust and rock that form gaseous tails as they move closer to the Sun.
",False,True,,,False
2289,"Which of the following asteroids is the only one visible to the naked eye?
",Davida,Vesta,Ceres,Pallas,Vesta
2290,"A solar eclipse is when Earth casts a shadow on the Moon.
",False,True,,,False
2291,"Which is the hottest planet of the Solar System?
",Mars,Venus,Mercury,Uranus,Venus
2292,"This Solar System body was once considered a planet, but was later reclassified as a dwarf planet and a member of the Kuiper Belt.
",None of these,Venus,Jupiter,Pluto,Pluto
2293,"Which planet of the Solar System has the most moons?
",Mars,Saturn,Jupiter,Pluto,Jupiter
2294,"Which of these equations can describe the Theorem of Pythagoras?
",sqrt(pi)=t^3,a^2+b^2=c^2,e^(pi*i)=-1,a^3+b^3=c^3,a^2+b^2=c^2
2295,"This can be viewed as a generalization of the Pythagorean Theorem.
",Law of  Willens,Law of Cosines,Law of Cotangents,Law of Verseed Sines,Law of Cosines
2296,"This is sometimes called Eulers Formula.
",a^2+b^2=c^2,e=m*c^2,a^2=b^2+c^2-2*a*b*cosine c,e^(pi*i)+1=0,e^(pi*i)+1=0
2297,"This is one of the major equations of relativity.
",V=(4/3)*pi*r^2,V=arcsine(pi+i^2),L=sqrt(L/g),E=M*C^2,E=M*C^2
2298,"What is the name of this famous theorem?  If x, y, and z are non-zero positive integers, then x^n+y^n=z^n has no solution if n is an integer greater than two.
",Fermats Theorem,Gauss Theorem,Eulers Theorem,Riemanns Hypothesis,Fermats Theorem
2299,"x^2+y^2=r^2 is which equation?
",the equation of a parabola,the equation of a circle,the equation of a right triangle,the equation of a hyperbola,the equation of a circle
2300,"What is this equation?  F=G*m1*m2/d^2
",the atomic number of an isotope of uranium at distance d from the nucleus,the force of gravity between two bodies of masses m1 and m2 at distance d,"the  thermal force between two masses, m1 and m2 at a distance d from the isothermal center",the focal length of a lens of diopter length m1 and m2 at distance d,the force of gravity between two bodies of masses m1 and m2 at distance d
2301,"Given the equation C=pi*D. What does the C and the D stand for?
",The circumference and diameter of a circle,The electrical capacitance and the electrical dipole,The circular radius and the diopter distance,The cranial area and the circumspectum,The circumference and diameter of a circle
2302,"What does this equation describe?  y=A(sin) wt, where A is the amplitude and t is the time.
",The tangent of the angle x,The cosine of the angle w,Linear motion,Simple harmonic motion,Simple harmonic motion
2303,"This equation, Y=mX+B, represents what?
",A prism,A circle in the plane,A line in the plane,An ellipse in the plane,A line in the plane
2304,"Which drug consists of a sediment, extracted form the fruit of the squirting cucumber, that is native of the the Mediterranean region?
",Piperazine,Thionin,Elaterium,Mycoherbicide,Elaterium
2305,"Rafflesia, a parasitic plant found in southeastern Asia, has flowers, which smell like what?
",Sweet perfume,Mushrooms,Rotting meat,Garlic,Rotting meat
