,Questions,answer_A,answer_B,answer_C,answer_D,Correct_answer
5032,"This progressive rock group was formed in 1981 by former members of Yes, King Crimson, Emerson Lake and Palmer, and The Buggles.
",Toto,Genesis,Asia,Clash,Asia
5033,"Dont fear the Reaper is a song from the 1976 album Agents of Fortune, recorded by which group?
",Blue 脰yster Cult,Judas Priest,Jethro Tull,Vanilla Fudge,Blue 脰yster Cult
5034,"What singer and songwriter released the record Mono under his alter-ego, Grandpaboy?
",Bob Stinson,Ryan Adams,Paul Westerberg,Johnny Thunders,Paul Westerberg
5035,"What Irish Heavy Metal band, formed in Dublin in 1969, is famous for the 1976 song The Boys Are Back In Town?
",Lynyrd Skynyrd,Iron Maiden,Thin Lizzy,Led Zeppellin,Thin Lizzy
5036,"Eminems full name is Marshall Bruce Mathers I.
",True,False,,,False
5037,"Which American rapper, born in 1975, topped the charts with the hits In Da Club and Candy Shop?
",50 Cent,Eminem,Snoop Dogg,Dr-Dre,50 Cent
5038,"American rapper 50-Cents real name is Curtis Williams Jennings II.
",False,True,,,False
5039,"Which American RB diva was married to Tommy Mottola from 1993 to 1997?
",Brandy,Brooke Valentine,Mariah Carey,Hilary Duff,Mariah Carey
5040,"Name the American RB diva who starred in the sitcom Moesha and won a Grammy award in 1999 for the hit The Boy Is Mine.
",Mariah Carey,Whitney Houston,Ciara,Brandy,Brandy
5041,"Hailie Jade Scott is the name of Eminems daughter born in 1995.
",False,True,,,True
5042,"Which rapper from Houston, USA released the singles Back Then and Still Tippin in 2005?
",Ja-Rul,Bobby Brown,DMX,Mike Jones,Mike Jones
5043,"One of these songs of Rolling Stones has the following opening lines: 
",檝e made so many cry and still I wonder why,re comes the little girl,see her walking down the street,e鈥檚 all by herself ...,ere鈥檝e been so many girls that I鈥檝e known
5044,"Name the band featured in the audio clip.
",Guns N Roses,Ratt,M枚tley Cr眉e,Guns N Roses,"her clues, if you need them, are: (1) formed in Los Angeles, (2) debut album released in 1987, and (3) released The Spaghetti Incident? in 1993."
5045,"Often considered nothing more than an elevator music cliche, the bossa nova classic The Girl from Ipanema is actually a worldwide phenomenon.  The number of artists who have covered it is endless, and the song is truly recognized around the world. 
",ch one she passes goes a-a-ah!,samba,carioca,seagull,"nish the lyric: When she walks shes like a ______ that, swings so cool and sways so gentle, that when she passes"
5046,"Give the correct line from this Steely Dan Smash Hit Single. 
",Reelin in the Years?,Reelin in the Beers?,Dealin in the East?,Reelin in the Eaves?,e you:
5047,"Finish this advertising slogan: Plop plop fizz fizz....
",heartburn goes away,"oh, what a relief it gives",gas goes away,"oh, what a relief it is","oh, what a relief it is"
5048,"Finish this line from the theme song of the popular animated series: Flintstones, Meet the Flintstones .....
",Theyre the modern stone age family.,Hes the cave man with a family.,Theyre a place right out of history.,There the neighbors just like you and me.,Theyre the modern stone age family.
5049,"Finish this advertising jingle: Oh, I wish I were ......
",an Oldsmobile,an Oscar-Mayer weiner,a slice of new bologna,a Cadillac,an Oscar-Mayer weiner
5050,"Finish this line from a popular theme song: Spins a web, any size, catches thieves...
",from the sky,just like flies,In disguise,and the like,just like flies
5051,"Arrange the following albums according to the year of their release, starting with the earliest release.
"," Power, Corruption  Lies by New Order", Thriller by Michael Jackson, The Perfect Prescription by Spacemen 3,"3, 2, 1, 4", Let It Be by The Replacements
5052,"Complete these lyrics from a song performed by Johny Horton:
",con and we took a little beans and we met the Bloody British in the town of ___________.,New Orleans,New Orleans,Jacksonville," 1814 we took a little trip, along with Colonel Jackson down the mighty Mississippi. We took a little"
5053,"Who sang this historical ballad:
","o  They crossed the Yukon river and found the Bonanza gold, just below that old","ite mountain, just a little Southeast of Nome.  Where the river is windin big nuggets",eyre findin North to Alaska?,Johnny Horton,"g Sam left Seattle in the year of 92, with George Craft his partner and Brother Billy,"
5054,"The following verses are from a ballad about what famous frontiersman:
",lled him a bar when he was only three?,Davy Crockett,Davy Crockett,Andrew Jackson,"rn on a mountain top in Tennessee, greenest state in the land of the free."
5055,"What a ________what a doer, what a dream come a truer was he.  This line is about which
",Daniel Boone,Bat Masterson,Davy Crockett,Wyatt Earp,mous frontiersman?
5056,"The following lines are from a ballad dedicated to what famous frontier marshall:
",ve his glory and long may his story be told?,Wyatt Earp,Wyatt Earp,The Sundance Kid,..Brave courageous and bold.  Long live his fame and long
5057,"Complete these lyrics from a historical ballad of 1960:
",e ......................... was the fastest ship that ever sailed the seas.,Bismark,Ironsides,Submarine,"e war had just begun. The Germans had the biggest ships, they had the biggest guns"
5058,"The following lyrics were dedicated to a real historical figure:
","enever you hear the whistle of the engine, you know it is Casey at the throttle", the Cannonball Express.,True,True,"sey Jones, steaming and a rolling. Casey Jones, you never have to guess."
5059,"Finish the lyrics of this historical ballad:
",Bat Masterson,Wyatt Earp,Jessie James,Bat Masterson,"w in the legend of the West, one name stands out of all the rest. The man who had the fastest gun, his name was ____________________"
5060,"Who sang the song Sensitivity which included the lines:
",man like me?,Ralph Tresvant,LL Cool J,Ralph Tresvant,u need a man with Sensitivity
5061,"Which of these was a 1990s hit song by En Vogue?
",Yesterday,Losin My Mind,Hold On,Your Lies,Hold On
5062,"What album by Janet Jackson included all these hits: Thats the Way Love Goes, If, You Want This, Because of Love?
",Damita Jo,Control,All For You,janet.,janet.
5063,"What was Lil Kims first rap song that came out in 1997?
",Queen B!@#$,No Matter What people Say,No Time,How Many Licks,No Time
5064,"What singer sang these lyrics:
",ndlelight a little Hennessy,"ats the way, thats the way", love flows?,Smooth,rawberries on top of me
5065,"A Hookah smoking caterpillar has given you the call is a lyric by what San Francisco based group?
",Quicksilver Messenger Service,Moby Grape,Jefferson Airplane,Grateful Dead,Jefferson Airplane
5066,"Jerry Garcia and Bob Weir were the founding members of the Grateful Dead.
",True,False,,,False
5067,"Woodstock 1969 was the first concert of its kind to feature multiple rock music groups.
",True,False,,,False
5068,"Crosby, Stills and Nash were the authors of the song Woodstock?
",False,True,,,False
5069,"All Along the Watchtower was a song written by Jimi Hendrix.
",False,True,,,False
5070,"The Eagles warned about this place, You can check out anytime you want,... but you can never leave.
",Suite 666,Maggies Farm,Hotel California,Spanish Moon,Hotel California
5071,"What  would you find at the end of Lonely Street where the bellmans always dressed in black?
",Overlook Motel,Heartbreak Hotel,Hotel California,Do Drop Inn,Heartbreak Hotel
5072,"The Clovers wanted to pick up a bottle of Love Potion# 9. At what address could you find the gypsy with a gold capped tooth, selling little bottles of Love Potion # 9.
",next to mine,Hollywood and Vine,34th Street,34th and Vine,34th and Vine
5073,"The Band wanted to take The Weight off when they pulled into this town Looking for a place to lay my head.
",Boone,Bethel,Nazareth,New Orleans,Nazareth
5074,"Janis Joplin was busted flat, faded as her jeans, when Bobby flagged a diesel down to get  from here to there.
",Raleigh to Durham,New York to New Jersey,Baton Rouge to New Orleans,Portland to Settle,Baton Rouge to New Orleans
5075,"The King of the Road took the third boxcar, midnight train. What was his destination?
",Anywhere to get out of the rain,Disneyworld,"Bangor, Maine",Fort Paine,"Bangor, Maine"
5076,"At this place beneath the blue suburban skies you can find the barber, a fireman that carries a portrait of the queen and a pretty nurse selling poppies from a tray?
",Penny Lane,Strawberry Fields,South Street,Down on the Corner,Penny Lane
5077,"Which Disney character would NOT be whistling this song? 
",s home from work we go,"igh-Ho, Heigh-Ho",Abu,Bashful,"igh-Ho, Heigh-Ho"
5078,"For whether we are white of copper skinned
", need to paint with all the colors of the wind.,at character in a 1995 Disney movie sang this song to an arrogant John Smith?,Pocahontas,Pocahontas, need to sing with all the voices of the mountains
5079,"This heroine is perhaps the most feminist of Disneys female characters.  
",mehow I cannot hide,o I am,ought I have tried,en will my reflection show,o sang
5080,"The following lyrics are taken from Oliver and Company:
",o am I to say No,"nt ask a mutt to strut like a show girl, darling",", girl, you need a pro",at divine  performer sang Perfect Isnt Easy?,t when all the world says Yes
5081,"Disneys first live action movie, Song of the South, was based on the stories of Uncle Remus by Joel Chandler Harris. What is the title of the song with the following lyrics?
","s the truth, its actual",erything is satisfactual.,Zip-A-Dee-Doo-Dah,Hi-Diddle-Dee-Dee,. Bluebird on my shoulder
5082,"What band performed the song Summer in the City (1966) that contains the lyrics: But at night its a different world. Go out and find a girl. Come-on come-on and dance all night. Despite the heat itll be alright?
",Buffalo Springfield,The Lovin Spoonful,"Blood, Sweat and Tears",Three Dog Night,The Lovin Spoonful
5083,"Name the artist that sang The Boys of Summer (1984) which includes the following lyrics: Out on the road today I saw a Deadhead sticker on a Cadillac. A little voice inside my head said, Dont look back, you can never look back.
",Steve Winwood,John Mellencamp,Glenn Frey,Don Henley,Don Henley
5084,"The song Summertime (1991) contains the lyrics: Its time to cruise, so you go to the summertime hangout.  It looks like a car show. Everybody come lookin real fine, fresh from the barber shop or fly from the beauty salon. Every moment frontin and maxin, chillin in the car they spent all day waxin. 
",DJ Jazzy Jeff and the Fresh Prince,Bell Biv Devoe,Kid N Play,DJ Jazzy Jeff and the Fresh Prince,o performed the song?
5085,"The song Summertime Blues (1968) from the album Vincebus Eruptum opens with the following lyrics: Well, Lord, I got to raise a fuss, Lord I got to raise a holler. Well, I been working all summer just to try and earn a dollar. Who performed the song?
",Blue Cheer,Hot Tuna,Canned Heat,Vanilla Fudge,Blue Cheer
5086,"The song Summers Cauldron (1986) from the album Sklylarking contains the following lyrics: Trees are dancing drunk with nectar, Grass is waving underwater, Please dont pull me out, this is how I would want to go. Name the band that recorded the song.
",XTC,English Beat,Squeeze,Split Enz,XTC
5087,"What band performed the song Summer Night City (1978) which contains the following lyrics: When the night comes with the action, I just know its time to go. Cant resist the strange attraction, from that giant dynamo?
",Peaches and Herb,Chic,The 5th Dimension,ABBA,ABBA
5088,"She swam by me, she got a cramp. He ran by me, got my suit damp. I saved her life, she nearly drowned are lyrics from the song Summer Nights (1978). Name the female singer of the duet who sang the song.
",Olivia Newton-John,Marie Osmond,Maureen McCormick,Stockard Channing,Olivia Newton-John
5089,"It was a hot summer night and the beach was burning. There was a fog crawling over the sand. When I listen to your heart I hear the whole world turning are lyrics from the song You Took the Words Right Out My Mouth (Hot Summer Night) (1977). Name the artist who performed the song.
",Toto,Thin Lizzy,Meatloaf,Eddie Money,Meatloaf
5090,"Who performed the song Summer Breeze (1972) which contains these lyrics:
"," I walk on up to the door step, Through the screen and across the floor?",Seals  Crofts,Seals  Crofts,England Dan  John Ford Coley,"e the paper lying on the sidewalk, A little music from the house next door"
5091,"Hot summer streets, And the pavements are burning, I sit around
",Bananarama,Expose,The Bangles,Bananarama,"ying to smile but, The air is so heavy and dry are lyrics from the song Cruel Summer (1983) performed by this band."
5092,"Who performed the song Summer of 69 (1985) that opens with the lyrics:
","ayed it till my fingers bled, It was the summer of 69?",Bryan Adams,Don Henley,Rod Stewart,"got my first real six-string, Bought it at the five-and-dime"
5093,"Name this Bon Jovi classic:
",eres nowhere to run , one can save me ,e damage is done,You Give Love a Bad Name,ure a loaded gun 
5094,"What is the title of this GNR hit?
",en even friends seem out to harm you,t if you could heal a broken heart,uldnt time be out to charm you,November Rain,know its hard to keep an open heart
5095,"Name this ballad by the Swedish band Europe:
"," being unkind, I wish I could explain"," all takes time, a whole lot of patience"," its a crime, how come I feel no pain.",Carrie,"read your mind, with no intentions"
5096,"Name this Poison song:
",never ever stay out late,u know that I can hardly wait,st to see you,d I know you cannot wait,u know I never
5097,"What is the title of this Skid Row hit?
",tcha a 3-piece Wall Street smile and son youll look just like me,"said Hey man, theres something that you oughta know.",tell ya Park Avenue leads to Skid Row.,Youth Gone Wild,ss screamin in my ear about who Im supposed to be
5098,"Name this a popular Whitesnake tune:
", taste your love so sweet, I just wanna make love to you,el your body heat,Still of the Night,w I just wanna get close to you
5099,"What Night Ranger hit includes the following lyrics?
","be, you know youre growing up so fast ","d mommas worrying that you wont last to say, lets play",Sister Christian,Sister Christian,
5100,"Name this song by Twisted Sister:
",get from nothin else and there aint nothin in the world,at makes me go!,"! go, go, go, go, go!",I Wanna Rock,eres a feelin that
5101,"Name this Ratt hit:
",at you would end up winnin,knew right from the start,ud put an arrow through my heart,Round and Round,knew right from the beginning
5102,"What late 70s NYC punk band was Buster Poindexter a member of?
",The Ramones,The Damned,Fear,The New York Dolls,The New York Dolls
5103,"Which of these are bands that Glen Danzig has been a member of?
","Danzig, Agnostic Front and the Misfits","Danzig, The Misfits and Samhain","Danzig, The Sex Pistols and Devo","Danzig, The Misfits and Black Flag","Danzig, The Misfits and Samhain"
5104,"What 70s punk icon played drums with Siouxsie and The Banshees at their first show?
",Sid Vicious,Iggy Pop,Johnny Rotten,Filthy Animal,Sid Vicious
5105,"What do the letters stand for, in the name of punk rock band, JFA?
",Jolly Fatmen of America,Jump For Allah,Johnny Fought America,Jodie Fosters Army,Jodie Fosters Army
5106,"After the break up of the Sex Pistols, what band did John Lydon (aka Johnny Rotten) go on to form?
",Public Image Ltd.,They Might Be Giants,General Public,"None, he went solo",Public Image Ltd.
5107,"Erick Purkhiser, lead singer of The Cramps, is known as what?
",Lee Ving,Eerie Vaughn,Lux Interior,Filthy Animal,Lux Interior
5108,"What 1994 movie featured former Black Flag frontman, Henry Rollins in the role of officer Dobbs?
",Beverly Hills Cop XVIXXII,Speed,Point break,The Chase,The Chase
5109,"What member of hardcore punk band, Minor Threat went on to form Fugazi?
",Mike Watt,Brian Baker,Ian Mackaye,Greg Ginn,Ian Mackaye
5110,"What New York City club, founded in 1973 by Hilly Kristal, was the place to see most punk bands that came through the city?
",CBGB,The Palladium,The Electric Banana,The Whiskey-A-Go-Go,CBGB
5111,"What is the name of the punk dance with influences from mosh dancing, that when done correctly, resembles running and stumbling at the same time?
",Skank,Slam,Breakcore,Pogo,Skank
5112,"Who performed the 1984 hit song Whats Love Got to Do with It?
",Mariah Carey,Paula Abdul,Amy Grant,Tina Turner,Tina Turner
5113,"Mariah Carey sang the 1983 hit Africa.
",False,True,,,False
5114,"Did Micheal Jackson sing the 1983 hit single Billie Jean?
",Yes,No,,,Yes
5115,"Who was the original performer of the power ballad Total Eclipse of the Heart?
",Nicky French,Amy Grant,Tina Turner,Bonnie Tyler,Bonnie Tyler
5116,"Who composed and sang the 1989 song Bad Love?
",Billy Idol,Eric Clapton,Heart,Micheal Jackson,Eric Clapton
5117,"Which of these is not a 1980s song?
",Billie Jean,Layla,Like a Virgin,Down Under,Layla
5118,"Forever Young is the name of Rod Stewarts debut album released in 1984.
",False,True,,,False
5119,"The lyrics may not be earth shattering but its hard not to turn up the radio and hit the road when the song with these lyrics blares on the radio:
",e gotta find a new place where the kids are hip.,at group bragged they Get around from town to town?,The Beach Boys,Jan and Dean, gettin bugged driving up and down this same old strip.
5120,"According to the singer she likes a good beer buzz early in the morning. She is in a bar facing a giant car wash with Billy or Buds but Hey, this aint no disco.
",L. A.,Sunset and Vine,Beverly Hillz,Hollywood, what town do they drive their shiny Datsuns and Buicks till the Sun comes up over San Monica Boulevard?
5121,"And the road goes on forever
","t Im not going to let them catch me, no.",o has got to run to keep from hiding?,Midnight Rider,Ramblin Man,d Ive got one more silver dollar
5122,"Where would you be if you found
", the southern sky.,uthward as you go,ere is moonlight ,d moss in the trees?,ere are stars 
5123,"Genre: Country
","Hank Williams, Jr.",Willie Nelson,Merl Haggard,"Hank Williams, Jr.","mily Tradition, All My Rowdy Friends are Coming Over Tonight, and A Country Boy Can Survive are a few of the hits by this famous country singer."
5124,"Genre: Old School Rap
",Kool Moe Dee,Slick Rick,L.L. Cool J,Kool Moe Dee,"is rapper began with the influential group The Treacherous Three until venturing on his own and producing hits such as Wild, Wild West, I Go To Work and How Ya Like Me Now."
5125,"Genre: Soft Rock
",Paul McCartney,Ringo Starr,George Harrison,Paul McCartney,"is artist formed a band called Wings in 1971 shortly after the breakup of the Beatles.  Notable songs include: Silly Love Songs, and Live and Let Die."
5126,"Genre: Gangsta Rap
",Ice Cube,Eazy-E,Dr. Dre,Snoop Dogg,"is rapper began his career in the controversial rap group N.W.A.  After going solo he released a number of hits including It Was a Good Day and the album AmeriKKKas Most Wanted.  He has since toned it down considerably, starring in the family comedy movie Are We There Yet?"
5127,"Genre:British Rock
",Def Leppard,Golden Earring,Scorpions,Night Ranger,"is group from Sheffield, England were one of the top selling bands of the 1980s.  Notable hits include: Photograph, Love Bites and Foolin."
5128,"Genre: Bubblegum Pop
",The Archies,The Archies,The Monkees,The Banana Splits,"gar, Sugar was the best selling song of 1969. It was written by Andy Kim (Rock Me Gently - 1974) but was released by this manufactured band."
5129,"Genre: Soul
",The OJays,The Isley Brothers,The Temptations,The Miracles,is Philadelphia vocal group produced such hits as Love Train and For the Love of Money and were inducted into the Rock and Roll Hall of Fame in 2005.
5130,"Genre: East Coast Rap
",Notorious B.I.G.,50 Cent,Busta Rhymes,Notorious B.I.G.,is hip-hop artist (Birth name: Christopher George Latore Wallace) was signed to Sean Puffy Combs Bad Boy Records in 1992.  Notable songs include: Mo Money Mo Problems and Hypnotize.
5131,"Genre: Hard Rock
",Ted Nugent,Stevie Ray Vaughn,Billy Squire,Peter Frampton," a solo artist and a member of the Amboy Dukes and Damn Yankees, this artist from Detroit produced numerous memorable hits including: Cat Scratch Fever and Stranglehold."
5132,"Genre: Singer-Songwriter
",Neil Diamond,Neil Diamond,Paul Simon,Jim Croce,"is musician had already penned hits for other artists, but in the 1970s he finally received public recognition with hits such as Cracklin Rosie, Sweet Caroline and Song Sung Blue."
5133,"Genre: Boy Band
",New Kids on the Block,*NSYNC,Backstreet Boys,New Kids on the Block,"is group of teen idols consisted of Jordan Knight and Jonathan Knight, Joe McIntyre, Donnie Wahlberg, and Danny Wood. Notable songs include: Hangin Tough and Step by Step."
5134,"Genre: Blues
",B. B. King,John Lee Hooker,Muddy Waters,B. B. King,"is musician is considered the King of the Blues.  His trademark guitar is called Lucille, and he recorded The Thrill is Gone in 1969."
5135,"Genre: Punk
",The Ramones,The Ramones,The Sex Pistols,Black Flag,"is band from Queens, NY released Blitzkrieg Bop, I Wanna Be Sedated, and Sheena Is a Punk Rocker in the 1970s."
5136,"Genre: New Jack Swing
",Boyz II Men,Color Me Badd,Boyz II Men,Jodeci,is Philadelphia quartet had several #1 Billboard hits including End of the Road and Ill Make Love to You.
5137,"Genre: Grunge
",Alice in Chains,Pearl Jam,Stone Temple Pilots,Alice in Chains,"is Seattle, Washington band struggled with substance abuse, but still managed to produce big selling albums such as Facelift, Dirt, and Jar of Flies."
5138,"Genre: Modern RB
",Beyonc茅 Knowles,Mariah Carey,Toni Braxton,Mary J. Blige,"azy in Love, Baby Boy, D茅j脿 Vu and Beautiful Liar are among this Texas-born artists successful singles."
5139,"Genre: Glam Rock
",David Bowie,Mark Bolan,Mott the Hoopie,Elton John," the 1970s he took glam rock to unprecedented levels and recorded hits such as Suffragette City, Changes, and Moonage Daydream."
5140,"Genre: Arena Rock
",Peter Frampton,Jimmy Buffet,Peter Frampton,Boston,"is artist/groups 1976 live album is an icon of the 1970s and contained the classic hits  Baby, I Love Your Way, Show Me the Way, and Do You Feel Like We Do."
5141,"Genre: Psychedelic
",The Monkees,The Animals,The Byrds,The Monkees,"ile mainly remembered for their radio friendly hits like Last Train to Clarkesville, this group recorded some of the most mind-bending psychedelic music of the era including: Daily Nightly, The Porpoise Song, and (Im Not Your) Steppin Stone."
5142,"Genre: Jangle Rock
",The Byrds,The Replacements,Tom Petty and the Heartbreakers,Gin Blossoms,ger McGuinns signature chiming guitars can be heard on the songs Eight Miles High and Mr. Tambourine Man by this band.
5143,"Genre: Quiet Storm
",Barry White,Luther Vandross,Isaac Hayes,Al Green,"is genre takes its name from a 1975 Smokey Robinson album. Its characterized by soulful slow jams that are laid back and intimate.  This artist, whose hits include Cant Get Enough of Your Love, Babe (1974) and Youre the First, the Last, My Everything (1974), epitomizes the genre."
5144,"Genre: Blues Rock
",ZZ Top,Molly Hatchet,ZZ Top,Derek and the Dominos,"is Texas group may have jettisoned the blues in the 1980s, but in the 70s the blues were in full effect with songs like Tush, La Grange and Cheap Sunglasses."
5145,"Burning the ground I break from the crowd, Im on the hunt Im after you
",at is the next line in this song by Duran Duran?,"Strut on a line, its discord and rhyme",Its the time of your life,Start on the line its discord and rhyme,"smell like a sound, Im lost and Im found and Im hungry like the wolf"
5146,"Country music singer and songwriter Alan Jackson performed the song, Meat and Potato Man.
",False,True,,,True
5147,"Which American Southern rock band, formed in Jacksonville, Florida, recorded the song Sweet Home Alabama?
",Lynard Skynard,The Allman Brothers Band,Alabama,Travis Tritt,Lynard Skynard
5148,"Country music singer and actress Pam Tillis recorded the song Daddys Hands in 1986.
",No,Yes,,,No
5149,"Which Grammy Award-winning country music singer performed the song Concrete Angels?
",Martina Mcbride,Pam Tillis,Mariah Carey,Carrie Underwood,Martina Mcbride
5150,"Country music band Alabama recorded the single Roll On.
",True,False,,,True
5151,"In 1981, this singer duetted with Diana Ross on Endless Love, the theme song of the self-titled movie.
",Micheal Jackson,Bobby Brown,Lionel Richie,Bryan Adams,Lionel Richie
5152,"Who performed Billie Jean, a hit single from the album Thriller?
",Micheal Jackson,Alan Jackson,Bobby Brown,Paul Overstreet,Micheal Jackson
5153,"Name the Buffy Sainte Marie song in which you would find the following lyrics.
",Buddhist and a Baptist and a Jew,"d, he knows he shouldnt kill","d, he knows he always will.",Universal Soldier,"es a Catholic, a Hindu, an atheist, a Jain"
5154,"What is Edwin Starrs answer to the question:  WAR, what is it good for?
",universal soldier,senators that cant pass legislation,masters of War,absolutely nothing.,absolutely nothing.
5155,"Blood on the leaves and blood on the root is a line from Billie Holidays song Strange Fruit.
",Lynchings,Low wages for tenant farmers,Plight of immigrant families,Slavery,at social evil is Billie Holiday singing about in this haunting song?
5156,"Bob Dylan was a major spokesman for the young people growing up in the 60s and 70s.
", think you will find,When your death takes its toll,All the money you made,Will never buy back your soul.,e following are some of Dylans most scathing lyrics.  
5157,"The great Merle Haggard recorded this song in 1970.  He sang  I dont mind them switchin sides and standing up for things they believe in.  But, best be careful because when you start to put our country down.  Where would you find yourself in regards to Merle Haggard?
",The Fightin Side of Me,Down in the Valley,On the ground,Down in the Boondocks,The Fightin Side of Me
5158,"Sarge, Im only eighteen, I got a ruptured spleen
",got eyes like a bat my feet are flat ,d my asthma getting worse.,at is the name of this song?,Draft Dodger Rag,d I always carry a purse.
5159,"In 1971 Paul Revere and the Raiders sang a song that highlights the plight of the American Indians.  Some of the lyrics are the following:  Took away our native tongue and taught their English to our young.  And all the beads we made by hand are nowadays made in Japan.
",Cherokee,Sioux,Chippewa,Cherokee,at Native American tribe does John D. Loudermilk reference in the title of his song?
5160,"We are sick and tired of your ism and schism game
",e lines from the song Stir It Up  recorded by this reggae legend.  What singer was calling for the poor and impoverished people of the world to unite for their rights?,Bob Marley,Buju Banton,Bob Marley,e and go to heaven in Jesus name
5161,"I dont think hes been listening to this one was Bruce Springsteens reply to a reporters question on how Springsteen felt about a certain Presidential candidate using his song Born in the USA as the theme song for the Presidential candidates campaign.  What Presidential candidate used Springsteens song Born in the USA as his campaigns theme song?
",Jimmie Carter,Ronald Reagan,Bill Clinton,George Bush,Ronald Reagan
5162,"Can you name this 80s tune:
",mehow I made it through,dnt know how lost I was,til I found you?,Like A Virgin,made it through the wilderness
5163,"Name the 80s song which contains the following lyrics:
"," a hippie trail, head full of zombie","met a strange lady, she made me nervous",e took me in and gave me breakfast,d she said...,aveling in a fried-out combie
5164,"Now in the street there is violence
", place to hang out our washing,d - and I cant blame all on the sun ,n you name this 80s tune?,Electric Avenue,d - and a lots of work to be done
5165,"Can you name this 80s song:
",gy and dull and cut a six-inch valley,rough the middle of my skull, night I wake up with the sheets soaking wet,d a freight train running through the,metimes its like someone took a knife baby
5166,"Im just an average man with an average life
",l I want is to be left alone in my average home,t why do I always feel like Im in the Twilight Zone,n you name this 80s tune?,Somebodys Watching Me,"work from nine to five, hey hell I pay the price"
5167,"Give me time
",t me love and steal,have danced inside your eyes,w can I be real,n you name this 80s tune?, realise my crime
5168,"What 80s song contains the following lyrics:
",ttle bit lonely and youre never coming around ,"rnaround, Every now and then I get a ",ttle bit tired of listening to the sound of my tears ,"rnaround, Every now and then I get a ","rnaround, every now and then I get a "
5169,"In what year did the legendary crash that killed The Big Bopper, Ritchie Valens, and Buddy Holly occur?
",1958,1960,1961,1959,1959
5170,"In what state did the plane crash that killed Buddy Holly, Ritchie Valens, and The Big Bopper take place?
",Iowa,Idaho,Nebraska,Nevada,Iowa
5171,"The name of the ill-fated plane, that crashed on the day the music died, was Miss American Pie.
",False,True,,,False
5172,"Ritchie Valens was not supposed to be on the ill-fated plane that took off from Mason City Municipal Airport, but won a game of rock/paper/scissors to get a seat.
",Yes,No,,,No
5173,"What was Ritchie Valens real name?
",Ricardo Stephan Valenzuela,Richard Steven Valenzuela,Ritchie Stefano Valensa,Richard Stephen Valens,Richard Steven Valenzuela
5174,"What was The Big Boppers real name?
",John Phillip Richardson Jr.,Jacob Paul Richardson Jr.,Julius Phillip Richardson Jr.,Jiles Perry Richardson Jr.,Jiles Perry Richardson Jr.
5175,"What was The Big Boppers profession before becoming a musician?
",a bus driver,a pastry chef,a physical education teacher,a radio disc jockey,a radio disc jockey
5176,"Was an autopsy performed on The Big Bopper?
",No,Yes,,,Yes
5177,"What was Buddy Hollys real name?
",Charles Harlan Holly,Charles Harold Holly,Charles Hardin Holley,Charles Howard Holley,Charles Hardin Holley
5178,"Buddy Hollys wife was pregnant at the time of his death.
",True,False,,,True
5179,"Is it true that Buddy Holly, Ritchie Valens, and The Big Bopper were all married at the time of their deaths?
",No,Yes,,,No
5180,"In 1993 Silenoz (Sven Atle Kopperud) became a guitarist in this Norwegian melodic black metal band.
",Dimmu Borgir,Burzum,Marduk,King Diamond,Dimmu Borgir
5181,"Sharlee DAngelo became a member of Merciful Fate, a Danish heavy metal group, replacing the bands former bassist, Timi Hansen.
",True,False,,,True
5182,"Sean Yseult played bass in this American Groove metal band, founded by Rob Cummings and Paul ENA Kostabi in 1985, and named after a movie.
",Jack Off Jill,My Ruin,White Zombie,L7,White Zombie
5183,"Dave Lombardo, Jon Dette, Paul Bostaph, and Tony Scaglione were all drummers in the American thrash metal band, Slayer.
",False,True,,,True
5184,"Andy LaRocque, guitarist in King Diamond, briefly joined this band as part of their album Individual Thought Patterns, recorded in 1993.
",Sadus,Testament,Death,Borknagar,Death
5185,"Guitarist Mike Derks is famous for appearing as the character, BalSac: The Jaws of Death, in this thrash metal band, formed in 1985-1986.
",Devil Driver,Scatterbrain,GWAR,Green Jello,GWAR
5186,"In 1984 heavy metal drummer Gene Hoglan joined this L. A. thrash metal band, whose seminal debut album was entitled Darkness Descends.
",Creator,Dark Angel,Exodus,Man O War,Dark Angel
5187,"Eric Singer, best known as a drummer for the rock band KISS, also played drums for Black Sabbath.
",True,False,,,True
5188,"What singer released the song Dont Leave Me This Way in 1976?
",Diana Ross,Gloria Gaynor,Mary MacGregor,Thelma Houston,Thelma Houston
5189,"Boogie Oogie Oogie was released by Taste of Honey in 1976.
",True,False,,,False
5190,"The following line is from what famous Barry Manilow song: They were young and they had each other, who could ask for more?
",Mandy,Copacabana,Cant Smile Without You,Looks Like We Made It,Copacabana
5191,"McFadden  Whitehead wrote the popular song Aint No Stopping Us Now.
",True,False,,,True
5192,"What 1970s song is the following lyric from: Have you heard about the new dance craze?
",Boogie Oogie Oogie,Kung Fu Fighting,Le Freak,The Hustle,Le Freak
5193,"The two main members of the group Brothers Johnson were not related.
",False,True,,,False
5194,"Advise. Down on 42nd Street You dont tug on Supermans cape and You dont pull the mask off the old Lone Ranger and most of all, you dont mess around with Big Jim Walker.
",Slim,Slim,Stagger Lee,Willie C,at is until a country boy from south Alabama named Willy McCoy came looking to get his money back.  What do they call Willy back home in South Alabama?
5195,"I know something is wrong.
",nt you know,"uck Es in love, Chuck Es in love",ucks in love with me.,o is the little girl singing the song?,use Chuck Es in love with the little girl singing this song.
