,Questions,answer_A,answer_B,answer_C,answer_D,Correct_answer
1057,"It was a pleasure to burn.
",Fahrenheit 451,Vanity Fair,The Good Life,Fahrenheit 451,"is popular novel by Ray Bradbury, depicting a fictional world of the near future, is in fact an indirect condemnation of the present and a considerate warning about the forthcoming fate of human society."
1058,"No one would have believed, in the last years of the nineteenth century, that human affairs were being watched keenly and closely by intelligences greater than mans and yet as mortal as his own; that as men busied themselves about their affairs they were scrutinized and studied, perhaps almost as narrowly as a man with a microscope might scrutinize the transient creatures that swarm and multiply in a drop of water. 
",The War of the Worlds,Little Wars,The Invisible Man,The Chronic Argonauts,"is is the beginning of this Herbert Wells intense and suspenseful novel, where the existence of the world and human kind has been put in jeopardy."
1059,"It was the best of times, it was the worst of times. is the beginning of this famous Dickens historical novel, concerning the French Revolution and dealing with some timeless moral issues, such as guilt, treachery and patriotism.
",Great Expectations,David Copperfield,Nicholas Nickleby,A Tale of Two Cities,A Tale of Two Cities
1060,"It can hardly be a coincidence that no language on Earth has ever produced the expression as pretty as an airport.
",The Long Dark Tea-Time of the Soul,The Long Dark Tea-Time of the Soul,The Hitchhikers Guide to the Galaxy,"Life, the Universe and Everything"," is typical for author Douglas Adams, this 1988 detective novel begins with a humorous and unusual line, grabbing attention from the very first sentence."
1061,"If you really want to hear about it, the first thing youll probably want to know is where I was born, and what my lousy childhood was like, and how my parents were occupied and all before they had me, and all that David Copperfield kind of crap, but I dont feel like going into it, if you want to know the truth. 
",The Catcher in the Rye,The Catcher in the Rye,Franny and Zooey,The Laughing Man,"ing one of the most controversial and widely disputed literary works of the 20th century, this novel by J. D. Salinger has been banned several times in the United States for inappropriate and immoral content."
1062,"It is a truth universally acknowledged that a single man in possession of a good fortune must be in want of a wife.
",Pride and Prejudice,Pride and Prejudice,Lady Susan,Emma,"me the famous Jane Austens novel, beginning with those words, concerning the problems of love and marriage, which was initially entitled First Impressions鈥?."
1063,"This happened in 1932, when the state penitentiary was still at Cold Mountain. And the electric chair was there, too, of course.
",The Green Mile,It,Insomnia,The Eyes of the Dragon," this Stephen King novel, these are the leading character and narrators first words of the story of his life, and the unusual encounter which changes it forever."
1064,"Happy families are all alike; every unhappy family is unhappy in its own way.
",Anna Karenina ,Anna Karenina,A Confession,The Power of Darkness,"guably the best of his works, Tolstoy severely criticizes the highest circles of Russian society through this tragic love story of two of its members, one of them being Alexei Vronsky."
1065,"Both in the year when Mark Twain was born and the year when he died, the Halleys Comet passed by Earth.
",Samuel Langhorne Clemens,Don Novello,Samuel Langhorne Clemens,Charles Farrar Browne,"ark borrowed his pseudonym from Mississippi riverboat terminology, where calling 鈥渕ark twain鈥? marked safe water."
1066,"This romantic hero is a wealthy gentleman who at first feels superior to Elizabeth Bennet and ignores her. Later, however, he falls in love with her, which is a blow to his pride.
",Colonel Forster,Paul Morel,Mr. Bingley,Mr. Darcy,Mr. Darcy
1067,"This literary character from the only novel of Emily Bronte is passionately and intensely in love with Cathrine Earnshow, but she marries someone else because of her desire for social advancement.
",Edward Rochester,Arthur Morel,Heathcliff,Roger Chillingworth,Heathcliff
1068,"This literary character has an obssessive love affair with Mildred Rogers, a shallow and self-centerd woman he encounters in London.
",Philip Carey,Dorian Gray,Nick Caraway,Atticus Finch,Philip Carey
1069,"This fictional hero falls in love with his employee, the governess Jane Eyre, but their wedding ceremony is interrupted by the announcement that he has a wife who lives in the attic of his manor, Thornfield Hall.
",William Lucas,Fitzgerald Darcy,Edward Rochester,Edward Gardiner,Edward Rochester
1070,"This romantic hero is obsessed with the beautiful Fermina Daza. He waits more than 50 years for her husband to die and declares his love for her.
",Pedro Tercero,Esteban Trueba,Juvenal Urbino,Florentino Ariza,Florentino Ariza
1071,"This mysterious literary hero acquired an immense wealth in order to win back his beloved Daisy, who had married Tom Buchanan.
",Jordan Baker,George Wilson,Jay Gatsby,Nick Caraway,Jay Gatsby
1072,"This American officer, the literary creation of Ernest Hemingway, deserts World War I  and escapes to Switzerland with his beloved Catherine Barkley.
",Nick Caraway,Frederic Henry,Jake Barnes,Nick Carter,Frederic Henry
1073,"This romantic literary character loves passionately Estella, a beautiful girl, brought up by the cold, wealthy and eccentric Miss Havisham.
",David Copperfield,Pip,Oliver Twist,Wilkins Micawber,Pip
1074,"This pragmatic and opportunistic literary hero is attracted by the pretty and coquettish Scarlett OHara.
",Oliver Mellors,Rhett Butler,Angel Clare,Gerald O鈥橦ara,Rhett Butler
1075,"This literary character, depicted by the Victorian writer Thomas Hardy, escapes with Tess, the woman he loves, although she had committed a murder.
",Philip Carey,Oliver Mellors,Angel Clare,Alec dUrberville,Angel Clare
1076,"In this novel the main character, Rodion Razkolnikov, who lives in St. Petersburg, murders an old pawnbroker and her younger sister, and later, gets overwhelmed by feelings of paranoia and self-loathing.
",War and Peace,Ana Karenina,Sleeping Murder,Crime and Punishment,Crime and Punishment
1077,"In this novel, American millionaire Samuel Edward Ratchett is found stabbed to death during a journey. The case is investigated by detective Hercule Poarot, who is also among the passengers.
",鈥楩atal Vision鈥,鈥楳urder on the Orient Express鈥,鈥楧eath Upon the Nile鈥,鈥楢 Carribean Mystery鈥,鈥楳urder on the Orient Express鈥
1078,"In the novel 鈥楢 Study In Scarlet鈥, the word 鈥楻ACHE鈥 is written in blood on the wall of a deserted house beside a dead body. Name the literary detective who investigates the case.
",Sherlock Holmes,Drury Lane,Hercule Poirot,Perry Mason,Sherlock Holmes
1079,"In this famous play Claudius murders his brother, the King of Denmark, and marries the widowed Queen Gertrude.
",鈥楾he Merchant of Venice鈥,King Lear,鈥楾he Tempest鈥,Hamlet,Hamlet
1080,"In this novel, private eye Philip Marlowe is arrested on suspicion of the murder of Terry Lenox鈥檚 wife. After Marlowe is released, he finds out that Terry Lenox, himself, has committed suicide in Mexico. When Marlowe gets home, he finds a cryptic note from Lenox and a $5000 bill.
",鈥楾he Purloined Letter鈥,鈥楾he Moving Finger鈥,鈥楾he Long Goodbye鈥,鈥楶layback鈥,鈥楾he Long Goodbye鈥
1081,"In this book, based on a true story, Truman Capote recounts the murders of Herb Clutter, a rich farmer from Kansas, his wife Bonnie, his sixteen-year-old daughter Nancy, and his fifteen-year-old son, Kenyon.
",鈥業n Cold Blood鈥,鈥楾he Glass Key鈥,鈥楾he Moving Target鈥,鈥楻ed Harvest鈥,鈥業n Cold Blood鈥
1082,"In this bestseller, based on a real case and written by Joe McGinnis, Jeffrey MacDonald is accused of killing his pregnant wife and two young daughters.
",鈥楻ed Harvest鈥,鈥楾he Thin Man鈥,鈥楾he Big Knockover鈥,鈥楩atal Vision鈥,鈥楩atal Vision鈥
1083,"This author wrote 鈥楾he Road to Gandolfo鈥, a story in which the former General MacKenzie Hawkins makes up an outrageous plan to kidnap the Pope and to demand a ransom of $400 million 鈥 a dollar for every Catholic in the world.
",Robert Ludlum,Daniel de Silva,Dan Brown,Michael Avallone,Robert Ludlum
1084,"This novel is narrated by the fictional character Frank Chambers, a drifter who stops at a roadside diner and meets 鈥榝emme fatale鈥, Cora. After starting an affair, Cora and Frank murder Cora鈥檚 husband, Nick Papadakis, who is the owner of the diner.
",鈥楧eath in the Afternoon鈥,鈥榃oman in the Dark鈥,鈥楾he Partridge Family鈥,鈥楾he Postman Always Rings Twice鈥,鈥楾he Postman Always Rings Twice鈥
1085,"In this novel, written by Agatha Christie, the Banty family discover in their library the dead body of a young woman. Later, the remains of another dead girl are found in a nearby quarry. Which detective investigates the case?
",Father Brown,Auguste Dupin,Miss Jane Marple,Hercule Poirot,Miss Jane Marple
1086,"How many works did Stephen King write under the pseudonym Richard Bachman?
",5,3,6,4,6
1087,"In the horror novel From a Buick 8, strange reptiles crawled out of the trunk of a car.
",True,False,,,False
1088,"What is the name of Jacks werewolf friend in the novel The Talisman?
",Wolf,Mike,Harry,Jojo,Wolf
1089,"What was one of Randall Flaggs nicknames in Stephen Kings novel The Stand?
",the running man,Mutimbo,el diablo,the walking dude,the walking dude
1090,"In Stephen Kings novel The Girl Who Loved Tom Gordon, what position did Tom Gordon play for the Boston Red Sox?
",relief picher,shortstop,catcher,right field,relief picher
1091,"In the novel Dolores Claiborne, what is the name of Dolores Claibornes daughter?
",Selena Claiborne,Crystal Claiborne,Anita Claiborne,Selena St. George,Selena St. George
1092,"What is the name of the mouse in the book The Green Mile?
",Mr. Mousie,Mr. Bojangles,Mr. Delacroix,Mr. Jingles,Mr. Jingles
1093,"In which of the parts that Tolkien originally divided the book in do Aragorn, Gimli, and Legolas decide to go after Merry and Pippin in The Two Towers?
",Seventh,Second,Third,First,First
1094,"In the book Lord of the Rings: The Two Towers,  does Gollum ever decide to be on Frodos side?
",Yes,No,,,No
1095,"In the book, Lord of the Rings: The Two Towers, does Eowyn have romantic interest in Aragorn?
",No,Yes,,,Yes
1096,"Does Aragorn ever really have a doubt about his place on the throne of Gondor In the book, Lord of the Rings: The Two Towers?
",No,Yes,,,No
1097,"Is Wormtongue really sad when he sees the army of Uruk-Hai in the book, Lord of the Rings: The Two Towers?
",Maybe,Yes,A little,Not in the least,Not in the least
1098,"In the book, Lord of the Rings: The Two Towers, does Aragorn fall off of a cliff?
",Yes,No,,,No
1099,"Do the orcs ride wolves in the book, Lord of the Rings: The Two Towers?
",Yes,No,,,Yes
1100,"They hand in hand, with wandering steps  and slow,
",John Milton,John Milton,James Joyce,Geoffrey Chaucer,rough Eden took their solitary way is from a work by this author.
1101,"The Diary of a Madman
",Edgar Allan Poe,Allen Adler,Guy de Maupassant,Sheridan le Fanu,Guy de Maupassant
1102,"Servant of the Bones
",Agatha Christie,Leo Tolstoy,Anne Rice,James Patterson,Anne Rice
1103,"The Hellbound Heart
",Clive Barker,Edgar Allan Poe,None of these,Richard Matheson,Clive Barker
1104,"The Tell-tale Heart
",Richard Christian Matheson,none of these,Edgar Allan Poe,Clive Barker,Edgar Allan Poe
1105,"The Talisman; Black House
",Peter Straub,Both,Neither,Stephen King,Both
1106,"As I Lay Dying
",Mark Twain,Edgar Rice Burroughs,none of these,William Faulkner,William Faulkner
1107,"Battlefield Earth
",None of these,Henry Kissinger,Tom Robbins,Charles Beaumont,None of these
1108,"The Dunwich Horror; The Colour Out of Space; The Dream-Quest of Unknown Kadath
",Lord Dunsany,Poppy Z. Brite,C.J. Cherryh,H.P. Lovecraft,H.P. Lovecraft
1109,"The Devils Dictionary
",Stephen King,Ambrose Bierce,Beelzebub,Truman Capote,Ambrose Bierce
1110,"The Doll Who Ate His Mother
",Chucky,Ramsey Campbell,Clive Barker,Jack Kerouac,Ramsey Campbell
1111,"Which Scottish poet, born in 1759, wrote the famous song Auld Lang Syne which goes like this:
",d never brought to mind?,"ould auld acquaintance be forgot,",d auld lang syne.,Robert Burns,"ould auld acquaintance be forgot,"
1112,"How old was the prominent English poet John Keats when he died in 1821?
",26 years old,56 years old,46 years old,16 years old,26 years old
1113,"Which one of these plays by English poet and playwright William Shakespeare is not a comedy?
",Macbeth,A Midsummer Nights Dream,Loves Labours Lost,As You Like It,Macbeth
1114,"Which one of these poems was written by American Modernist poet T. S. Eliot and describes his feeling of depression and pessimism about society after World War I?
",Childe Harold,The Times They Are a-Changin,The Hollow Men,The Road Not Taken,The Hollow Men
1115,"This American poet, born in 1874, won the Pulitzer Prize four times and recited his poem The Gift Outright at the inauguration of U.S. President John F. Kennedy.
",Robert Nesta Marley,Robert Louis Stevenson,Robert Frost,Robert Burns,Robert Frost
1116,"Which Anglo-Scottish poet, author of Childe Harolds Pilgrimage, died in Greece where he participated in the fight for the countrys independence?
",Oscar Wilde,George Gordon Byron,William Blake,Walt Whitman,George Gordon Byron
1117,"Which famous work by American poet Henry W. Longfellow was based on the legends of the Ojibway Indians?
",Paul Reveres Ride,The Evening Star,The Song of Hiawatha,Evangeline,The Song of Hiawatha
1118,"Which Norwegian band used William Blakes influential poem The Marriage of Heaven and Hell as lyrics for their 1998 album Themes from William Blakes The Marriage of Heaven and Hell?
",Immortal,Isengard,Ulver,Dimmu Borgir,Ulver
1119,"Which one of these poems from Walt Whitmans masterpiece collection Leaves of Grass was dedicated to U.S. President Abraham Lincoln?
",O Captain! My Captain!,Out of the Cradle Endlessly Rocking,Song of Myself,I Sing the Body Electric,O Captain! My Captain!
1120,"The title of the 2004 movie Eternal Sunshine of the Spotless Mind was taken from the poem Eloisa to Abelard written by which English poet?
",Percy Bysshe Shelley,Edgar Allan Poe,Alfred Tennyson,Alexander Pope,Alexander Pope
1121,"And Richard Cory, one calm summer night,
",Edwin Arlington Robinson,Edwin Arlington Robinson,Randall Jarrell,John Berryman,nt home and put a bullet through his head.
1122,"From my mothers sleep, I fell into the State.
","s miles from earth, loosed from its dream of life...",en I died they washed me out of the turret with a hose.,Randall Jarrell,Wallace Stevens,hunched in its body till my wet fur froze.
1123,"Success is counted sweetest
", comprehend a nectar,quires the sorest need.,Emily Dickinson,Hilda Doolittle, those who never succeed.
1124,"A heap of broken images, where the Sun beats...
",T.S. Eliot,T.S. Eliot,Gertrude Stein,Ezra Pound,will show you fear in a handful of dust.
1125,"I spit upon this dreadful bankers grave
",ho alas alas,"en will indifference come, I moan  rave", like to scrabble till I got right down,ay down under the grass,o shot his heart out in a Florida dawn
1126,"I saw a man pursuing the horizon;
", was disturbed at this;, accosted the man.,"t is futile, I said.",ou can never 鈥,ound and round they sped.
1127,"I have gone out, a possessed witch, 
","eaming evil, I have done my hitch ","er the plain houses, light by light: ","nely thing, twelve-fingered, out of mind. ","woman like that is not a woman, quite. ","unting the black air, braver at night; "
1128,"I was ten when they buried you.
","d get back, back, back to you.",thought even the bones would do.,"t they pulled me out of the sack,",d they stuck me together with glue., twenty I tried to die
1129,"In which book by Mark Twain is Jim a major character?
",The Celebrated Jumping Frog of Calaveras County,Huckleberry Finn,The Adventures of Tom Sawyer,Puddnhead Wilson,Huckleberry Finn
1130,"In which novel does the evil Injun Joe appear?
",The Adventures of Tom Sawyer,A Connecticut Yankee in King Arthurs Court,The Man That Corrupted Hadleyburg,Letters From the Earth,The Adventures of Tom Sawyer
1131,"In which work by Mark Twain do we find Adam and Eve writing their diaries?
",Innocents Abroad,The Mysterious Stranger,Letters from the Earth,The Gilded Age,Letters from the Earth
1132,"Which story features a character named Jim Smiley who was responsible for one of the tallest tales of the Old West?
",Roughing It,Innocents Abroad,The Celebrated Jumping Frog of Calaveras County,At Adams Tomb,The Celebrated Jumping Frog of Calaveras County
1133,"Sir Boss is the protagonist of which novel?
",A Connecticut Yankee in King Arthurs Court,Letters from the Earth,Roughing It,The Prince and the Pauper,A Connecticut Yankee in King Arthurs Court
1134,"Aunt Polly is a character from which book?
",Roughing it,Life on the Mississippi,Huckleberry Finn,The Adventures of Tom Sawyer,The Adventures of Tom Sawyer
1135,"In which novel did Mark Twain- Special Travelling Correspondent of the Alta appear?
",The Innocents Abroad,Life on the Mississippi,The Damned Human Race,The Gilded Age,The Innocents Abroad
1136,"In this novel we find Cal Higbie and Mark Twain celebrating the curious time when the two were millionaires for ten days?
",Life on the Mississippi,Innocents Abroad,The Gilded Age,Roughing It,Roughing It
1137,"In which novel do the Duke and the King do their best to swindle god-fearin folk?
",A Connecticut Yankee in King Arthurs Court,Huckleberry Finn,A Tramp Abroad,The Mysterious Stranger,Huckleberry Finn
1138,"In which story does Danl Webster appear as a leading character?
",The Celebrated Jumping Frog,The Prince and the Pauper,Innocents Abroad,Letters from the Earth,The Celebrated Jumping Frog
1139,"This history play by Shakespeare, focusing on a kings Machiavellian rise to power and subsequent reign of terror, contains the following exchange:
","t I know none, and therefore am no beast.",Richard III,Henry V,Julius Caesar, beast so fierce but knows some touch of pity. 
1140,"This pastoral comedy contains one of Shakespeares most quoted monologues, which opens with the lines, All the worlds a stage,
",As You Like It,The Winters Tale,The Merry Wives of Windsor,As You Like It,d all the men and women merely players.
1141,"Dying is an art like everything else. I do it so it feels like hell. I do it so it feels real.
",Gregory Corso,Anne Sexton,Emily Dickenson,Sylvia Plath,Sylvia Plath
1142,"I saw the best minds of my generation destroyed by madness, starving, hysterical, naked
",Maye Swenson,Allen Ginsburg,Gregory Orr,Lawrence Ferlenghetti,Allen Ginsburg
1143,"Preface to a Twenty Volume Suicide Note
",Anne Sexton,Immamu Amiri Baraka,Sylvia Plath,Hart Crane,Immamu Amiri Baraka
1144,"Penetrating a Fresh Abyss
","David Payne, Jr.",Robert Haas,Robert Frost,Edgar Allan Poe,"David Payne, Jr."
1145,"This is the way they ring the bells in Bedlam
",Theodore Roethke,Anne Sexton,T.S. Eliot,Dylan Thomas,Anne Sexton
1146,"Why talk of beauty? What could be more beautiful than these heroic happy dead who rushed like lions to the roaring slaughter? They did not stop to think--they died instead. Then shall the voice of liberty be mute?
",None of these,Allen Ginsberg,E. E. Cummings,Sharon Olds,E. E. Cummings
1147,"In the desert I saw a creature naked, bestial. Squatting on the ground he held his heart in his hands and ate of it. I asked Is it good, friend? It is bitter--bitter he replied but I like it because it is bitter and because it is my heart.
",Stephen Crane,William Carlos Williams,Elizabeth Bishop,Hilda Doolittle,Stephen Crane
1148,"We are the hollow men. We are the stuffed men. Leaning together-- headpiece filled with straw--alas! Our dried voices when we whisper together are meaningless as wind in dry grass or rats feet over broken glass in our dry cellar....This is the way the world ends not with a bang but a whimper.
",T.S. Eliot,June Jordan,Robert Penn Warren,Stephen King,T.S. Eliot
1149,"The Book of Nightmares
",Galway Kinnel,Gary Snyder,David Bottoms,James Tate,Galway Kinnel
1150,"In the novel Twilight, Bellas dad Charlie buys her an old Chevy truck as a homecoming gift. What colour is it?
",Blue,Silver,Black,Red,Red
1151,"Though it is girls choice, who asks Bella to the spring dance in the book Twilight?
",Tyler Crowley,Mike Newton,Eric Yorkie,All of these,All of these
1152,"In the book Twilight, Edward says he is 17, but admits he has been 17 for a while. In what year was he actually born?
",1917,1901,1801,1918,1901
1153,"Bella, the protagonist of the novel Twilight, is tracked by a vampire intent on killing her. What is his name?
",Laurent,George,John,James,James
1154,"In the novel Twilight, Jasper is the newest member of the Cullen family and the last to adopt their vegetarian diet.
",False,True,,,True
1155,"During his round of questions in the novel Twilight, Edward asks Bella what her favourite gemstone is, to which she immediately answers Topaz, the colour of Edwards eyes. Until recently she would have given a different answer. What did her favourite gemstone use to be?
",Ruby,Onyx,Amethyst,Garnet,Garnet
1156,"In chapter 6 of the novel Twilight, Mike Newton organises a beach trip to this beach.
",First Beach,Forks Beach,Forrest Beach,La Push Beach,First Beach
1157,"In the novel Twilight, Carlisle found Edward whilst working in a hospital in Chicago. What was Edward dying of?
",Tuberculosis,Spanish Influenza,Typhoid Fever,Scarlet Fever,Spanish Influenza
1158,"What game do the Cullens play in the thunderstorm in the novel Twilight?
",Basketball,Football,Cricket,Baseball,Baseball
1159,"In the novel Twilight, who accompanied Bella, when she went to Phoenix to try escape the tracker?
",Esme and Carlisle,Alice and Jasper,Edward and Carlisle,Rosalie and Emmett,Alice and Jasper
1160,"What American hero does Henry Wadsworth Longfellow write about in this poem:
"," the hour of darkness, and peril, and need,",e people will waken and listen to hear,e hurrying hoof-beats of that stead,d the midnight message of?,"rough all our history, to the last,"
1161,"This poet, who is famous for his use of lowercase letters and word space, wrote the following:
",ring  when the world is mud,scious the little lamebaloonman,istles,            far, Just-
1162,"What is the name of this poem by Edna St. Vincent Millay:
", will not last the night;,"t ah, my foes, and oh, my friends-", gives a lovely light!?,First Fig, candle burns at both ends;
1163,"In 2008, EW.com asked readers for their choice for favorite author of the last 25 years. Which author
",J. K. Rowling,Nora Roberts,J. K. Rowling,John Grisham,ceived the most votes?
1164,"Lestat was made into a vampire by Marius.
",False,True,,,False
1165,"In The Vampire Chronicles Akasha was known as the Mother of all Vampires
",No,Yes,,,Yes
1166,"What is the full name of Bastian, the main character in the book The Neverending Story?
",Bastian Burrthar Buc,Bastian Benlazar Buz,None of these,Bastian Balzazar Bux,None of these
1167,"In Michael Endes novel, The Neverending Story, Bastian stole The Neverending Story from Mr. Smith.
",False,True,,,False
1168,"Atreyu, one of the characters in the book The Neverending Story, is what kind of warrior?
",Greenskin warrior,Orangeskin warrior,Blueskin warrior,Purpleskin warrior,Greenskin warrior
1169,"What is Ygramuls secrete in the fantasy novel, The Neverending Story?
",It is afraid of fire.,It is an elfs servant.,"If direct sunlight hits it, it dies.",It has magic poison.,It has magic poison.
1170,"What kind of dragon is Falkor in Michael Endes novel The Neverending Story?
",A Holy dragon,A Mystic dragon,A Luck dragon,A Moon-light dragon,A Luck dragon
1171,"Where did Atreyus horse die in the fantasy novel, The Neverending Story?
",in the Swamp of Misfortune,None of these,in the Swamp of Death,in the Swamps of Sadness,in the Swamps of Sadness
1172,"In the book The Neverending Story, what kind of creature is Engywook?
",Goblin,Gnome,Elf,Troll,Gnome
1173,"Uyulala, is a character in the novel The Neverending Story, that only speaks in rhymes.
",True,False,,,True
1174,"How many wind giants are there in the book The Neverending Story?
",5,3,4,2,4
1175,"What name does Bastian give to the Childlike Empress in The Neverending Story?
",Moon Child,none of these.,Sun Child,Star Child,Moon Child
1176,"This conservative, aristocratic poet and novelist was the pride of both Scotland and England. His martial poetry was an inspiration during war. What author of 鈥淲averly鈥 penned the following poem?
"," all the sensual world proclaim,",e crowded hour of glorious life, worth an age without a name.,Sir Walter Scott,"und, sound the clarion, fill the fife!"
1177,"Who wrote these famous lines and in what poem can they be found?
","at is all ye know on earth, ",d all ye need to know.,Keats鈥擮de on a Grecian Urn,Shelly鈥擮zymandias,"eauty is truth, truth beauty,"
1178,"He was a close friend of Wordsworth. He wrote 鈥淜ubla Khan鈥 and the following lines from his most popular poem:
","ose beard with age is hoar,", gone; and now the Wedding-Guest,rned from the bridegroom鈥檚 door.,Coleridge,"e Mariner, whose eye is bright,"
1179,"He was a close friend of Byron and an incredibly popular singer, songwriter.  Which Irish entertainer and poet, who wrote the lyrics to 鈥淭he Minstrel Boy,鈥 wrote these lines as well?
",w hangs as mute on Tara鈥檚 walls as if that soul were fled.," sleeps the pride of former days, so glory鈥檚 thrill is o鈥檈r,",d hearts that once beat high for praise now feel that pulse no more.,Thomas Moore,"e Harp that once through Tara鈥檚 halls the soul of music shed,"
1180,"I weep for Adonais鈥攈e is dead!
",aw not the frost which binds so dear a head!,"at poet wrote these elegiac lines from 鈥淎donais鈥 in memoriam to John Keats, who died of T.B. at the tender age of only 24 years?",Percy Bysshe Shelly,William Wordsworth,", weep for Adonais! Though our tears"
1181,"Which of the following books, published in 1903, brought everlasting fame to Jack London?
",White Fang,The Iron Heel,The Call of the Wild,The Sea-Wolf,The Call of the Wild
1182,"The life of which character, depicted by Jack London, resembles very much the authors life?
",Martin Eden,Dick Forrest,Humphrey van Weyden,Wolf Larsen,Martin Eden
1183,"Which of the following novels by Jack London tells the story of the intellectual Humphrey van Weyden, who is forced to become a common seaman?
",Burning Daylight,The Sea-Wolf,The Little Lady of the Big House,The Iron Hill,The Sea-Wolf
1184,"Which novel by Jack London depicts the rise of a fascist-like regime in America?
",The Sea-Wolf,The Iron Heel,The Valley of the Moon,The Scarlet Plague,The Iron Heel
1185,"What breed is the dog Buck, the protagonist in The Call of the Wild by Jack London?
",St. Bernard/Collie mix,Wolf/Alaskan husky mix,St. Bernard/Wolf mix,Alaska Malamute/Alaskan husky mix,St. Bernard/Collie mix
1186,"Which of the following tales is not part of the collection Children of the Frost (1902) by Jack London?
",The Master of Mystery,Li-Wan the Fair,To Build a Fire,In the Forests of North,To Build a Fire
1187,"In 1910 Jack London bought a ranch in Glen Ellen, California, and since then he began to write mostly to finance it.
",True,False,,,True
1188,"Which of the following novels played a decisive role in Jack Londons life according to his own words, and turned him to literature when he was only eight years old?
",Henry Adamss Democracy,John Esten Cookes The Youth of Jefferson,Ouidas Signa,Louisa May Alcotts Little Men,Ouidas Signa
1189,"The main story in The Little Lady of the Big House  (1916) by Jack London focuses on what?
",The gold rush,A love triangle,The life of a widow,Human rights,A love triangle
1190,"In Song of Susannah, Susannah is pregnant with whose baby?
",Roland,Eddie,Oy,Jake,Roland
1191,"Song of Susannah takes place mostly in our world, in New York and which other US State?
",Maine,Colorado,Illinois,Maryland,Maine
1192,"Once born, the child carried by Susannah/Mia was called what?
",Stephen,Arthur,Mordred,Galahad,Mordred
1193,"Jake and Father Callahan travel to New York of 1999 and store the Wizards Glass known as Black Thirteen in a deposit box under which famous building?
",World Trade Center,Chrysler Building,Empire State Building,Trump World Tower,World Trade Center
1194,"In Song of Susannah, Roland and Eddie travel to New York of 1977 in an attempt to buy a plot of land from which man?
","John Cullum, a retired businessman","Enrico Balazar, a gangster","Calvin Tower, a bookstore owner","Jack Andolini, a gangster","Calvin Tower, a bookstore owner"
1195,"While in Maine, Roland and Eddie hear that they are near the home of the author Stephen King, a name that interests them because of the link with which book in their possession?
",The Stand,Desperation,Salems Lot,Hearts in Atlantis,Salems Lot
1196,"When he meets Stephen King, Roland the gunslinger hypnotises him.  What does Roland use to hypnotise people?
",A bullet,A pendant in the shape of an eye,A watch,A pendulum,A bullet
1197,"While he has Stephen King hypnotised, Roland implants an instruction in the authors mind, what is it?
",To collect a package from a location in New York City,To write an epic poem about Susan Delgado,To read Charlie the Choo-Choo,To continue writing the Dark Tower series of novels,To continue writing the Dark Tower series of novels
1198,"Jake and Father Callahan attempt to rescue Susannah from a restaurant in New York, where she is being held by the soldiers of The Crimson King. What is the name of the restaurant?
",The Manhattan Restaurant of The Mind,The Dixie Pig,The Tower View,Mystic Pizza,The Dixie Pig
1199,"Susannah had left a scrimshaw ornament behind before she was taken into the restaurant, which gave Jake and Father Callahan hope when they found it.  What animal shape had the scrimshaw been carved into?
",Bear,Crow,Turtle,Billy-Bumbler,Turtle
1200,"Where was Edgar Allan Poe born?
",England,Italy,Virginia,Massachusetts,Massachusetts
1201,"What was Edgar Allan Poes first poem to be published?
",The Raven,Eldorado,The Haunted Palace,A Dream Within A Dream,The Raven
1202,"What branch of the military did Edgar Allan Poe enlist in?
",Marines,Air Force,Coast Guard,US Army,US Army
1203,"What was Edgar Allan Poes only completed novel?
",The Balloon Hoax,The Narrative of Arthur Gordon Pym of Nantucket,Eureka: A Pose Poem,The Philosophy of Composition,The Narrative of Arthur Gordon Pym of Nantucket
1204,"What Edgar Allan Poe poem are the following lines from?
", shine on us with her bright eyes.,"me up, through the lair of the lion,",th love in her luminous eyes.,Ulalume,"me up, in despite of the lion,"
1205,"Which of the following poems was not written by Edgar Allan Poe?
",I Carry Your Heart With Me,Annabel Lee,The Raven,The City In The Sea,I Carry Your Heart With Me
1206,"At what age did Edgar Allan Poe die?
",60,30,80,40,40
1207,"What was the name of Edgar Allan Poes last book to be published?
",Eureka,The Masque of the Red Death,The Pit and the Pendulum,Berenice,Eureka
1208,"The death penalty is the main theme of this poem by Oscar Wilde which contains the following often quoted lines:
"," each let this be heard,","me do it with a bitter look,","me with a flattering word,","e coward does it with a kiss,",t each man kills the thing he loves
1209,"What is the name of the main characters daemon in the novel The Golden Compass?
",Prantolemon,Pantalaimon,Prentaleman,Pancedelamon,Pantalaimon
1210,"What is the mysterious substance that is being researched in the North by Lord Asriel in Phillip Pullmans book The Golden Compass?
",Dust,Fairy Blood,Smoke,Glimmer,Dust
1211,"In the novel The Golden Compass, the Master gives the main character an Alethiometer and instructs her to deliver it to Lord Asriel.
",False,True,,,False
1212,"Who takes the main character of The Golden Compass as a personal assistant?
",The Master,Lord Asriel,Mr. Scoresby,Mrs. Coulter,Mrs. Coulter
1213,"In the book The Golden Compass, who is the main characters best friend that turns up missing?
",Roger,Tony,Iorek,Billy,Roger
1214,"The story of the novel The Golden Compass begins in the fictional Jordan College in Oxford.
",True,False,,,True
1215,"In the novel The Golden Compass, are the main character and her friends often at war with the local children of Oxford?
",No,Yes,,,Yes
1216,"In The Golden Compass, what is Lyras daemons favorite form to sleep in?
",Canary,Tiny Lion,Ermine,Moth,Ermine
