,Questions,answer_A,answer_B,answer_C,answer_D,Correct_answer
4452,"The Great Pyramid of Tenochtitlan in Mexico City was dedicated to Huitzilopochtli, god of war and Tlaloc, god of rain and agriculture.
",False,True,,,True
4453,"How many temples were built as part of Templo Mayor, which is located in present day Mexico City?
",three,seven,ten,none of these,seven
4454,"During the Mexican-American War, General John A. Quitman became the second American to ever rule from the National Palace of Mexico.
",True,False,,,False
4455,"Much of the building materials of the National Palace of Mexico are from the original palace that belonged to Moctezuma II.
",True,False,,,True
4456,"The Plaza de la Constituci贸n, located in the historic center of Mexico City, has been known as which of the following?
",Arms Square,Main Square,鈥淭he Z贸calo鈥,All of these,All of these
4457,"In Mexico City there is a statue honoring Charles IV.
",False,True,,,True
4458,"The old name of Phuket is Talang, which means sea nose.
",False,True,,,True
4459,"Phuket is located in Andaman Sea near southern Thailand.
",False,True,,,True
4460,"What kind of islands are there around Phuket Island?
",Desert islands,Continental islands,Coral islands,Volcanic islands,Coral islands
4461,"This national park, where sea turtles lay their eggs, is located on the northwestern coast of Phuket Island.
",Both of these,Khao Phra Teyo National Park,Sirinat National Park,None of these,Sirinat National Park
4462,"Patong Beach is located on the west coast of Phuket Island.
",False,True,,,True
4463,"Tin mining used to be a major source of income for Phuket Island.
",False,True,,,False
4464,"What disaster occurred on Phuket Island in 2004?
",tsunami,none of these,fire,volcanic eruption,tsunami
4465,"The majority of the population on Phuket Island is Muslim.
",True,False,,,False
4466,"Phuket Island has a tropical climate.
",False,True,,,True
4467,"The first European settlers arrived in Phuket in the 16th century. What nationality were they?
",Spanish,French,Danish,Dutch,Danish
4468,"Which of these statements is true about the national anthem of South Africa?
",It was composed by a French poet.,It consists of only one verse.,It doesnt finish in the home key.,All of these,It doesnt finish in the home key.
4469,"What city is the capital of the Republic of South Africa?
",Pretoria,Cape Town,All of these,Bloemfontein,All of these
4470,"What is the official language spoken by the population of the Republic of South Africa?
",English,Afrikaans,Zulu,All of these,All of these
4471,"What small country is located entirely within the territory of the Republic of South Africa?
",Namibia,Swaziland,Zimbabwe,Lesotho,Lesotho
4472,"What is the translation of the national motto of the Republic of South Africa, !ke e: 莯xarra 莵ke?
",Unity in diversity,Freedom and honesty,Prosperity and longevity,Union is strength,Unity in diversity
4473,"What is the largest city in the Republic of South Africa?
",Pietermaritzburg,Johannesburg,Cape Town,Kimberley,Johannesburg
4474,"Which of these endangered rabbit species is not endemic to South Africa?
",Scrub Hare,Bushman Hare,Riverine Rabbit,Bushman Rabbit,Scrub Hare
4475,"South Africa is among the top ten producers in the world of which of the following?
",Wool,Milk,Wine,Sugar,Wine
4476,"What is the most popular sport among the people of South Africa?
",Athletics,Tennis,Soccer,Boxing,Soccer
4477,"The adherents of what religion form the largest group in the Republic of South Africa according to the 2001 census?
",Islam,Zion Christianity,Roman Catholicism,Judaism,Zion Christianity
4478,"Which of these airports was featured in Season 5 of the television drama series 24?
",Newark,Milwaukee,JFK,Ontario CA,Ontario CA
4479,"What airport was originally known as Idlewild Airport?
",Ontario CA,JFK,Newark,Milwaukee,JFK
4480,"What airport was renamed in 1979 to honor actor John Wayne?
",Orange County,Bangor,Los Angeles,Miami,Orange County
4481,"What airport was formerly a military installation known as Dow Air Force Base?
",Orange County,JFK,Los Angeles,Bangor,Bangor
4482,"What are the colors of the national flag of the Republic of Peru, adopted in 1825?
",Blue and yellow,"Green, white and red","Green, yellow and black",Red and white,Red and white
4483,"What is the official language spoken by the citizens of the Republic of Peru?
",English and Spanish,English,Portuguese and Spanish,Spanish,Spanish
4484,"What is the name of the national anthem of the Republic of Peru, adopted in 1821?
",Blessed motherland,Our beloved motherland Peru,"We are free, we shall always be so",Freedom for Peru,"We are free, we shall always be so"
4485,"What South American country borders Peru to the east?
",Chile,Bolivia,Brazil,Colombia,Brazil
4486,"What is the capital and largest city of the Republic of Peru?
",Arequipa,Chiclayo,Trujillo,Lima,Lima
4487,"Which of these statements is true about the demographics of Peru according to the 2007 census?
",It is the second most populous country in South America.,It is the seventh most populous country in the world.,It is the most populous country in South America.,It is the fourth most populous country in South America.,It is the fourth most populous country in South America.
4488,"What type of meal is the traditional Peruvian dish called Ceviche?
",Seafood meal,Dessert,Soup,Roasted pork,Seafood meal
4489,"What religion has the largest number of followers in Peru according to the 2007 census?
",Buddhism,Roman Catholicism,Evangelism,Islam,Roman Catholicism
4490,"What river in Peru is considered to be the main headwater of the Amazon River?
",Maranon,Yavari,Ucayali,Putumayo,Ucayali
4491,"What type of government does the Republic of Peru have?
",Federal republic,Presidential republic,Democratic Republic,Parliamentary republic,Presidential republic
4492,"Un peuple, un but, une foi, or One people, one goal, one faith, is the national motto of this African country.
",Morocco,Mauritania,Mali,Burkina Faso,Mali
4493,"What is the national motto of San Marino?
",Integrity,Justice,Eternity,Liberty,Liberty
4494,"The national motto of Wales is Cymru am byth. What does this mean?
",Wales above all,Greatest land of all,Wales forever,God bless Wales,Wales forever
4495,"孝he slogan The love of liberty brought us here is the national motto of what African country?
",South African Republic,Guinea,Lesotho,Liberia,Liberia
4496,"Mir welle bleiwe wat mir sinn is the national motto of Luxembourg. What does this mean in English?
",Our country means the world to us.,We wish to remain what we are.,We believe anything is possible.,Independence is what makes us who we are.,We wish to remain what we are.
4497,"The Latin phrase Quo Fata Ferunt, or Whither the Fates Carry Us, is the national motto of this country.
",Burundi,Barbados,Bermuda,Brunei,Bermuda
4498,"The national motto of the Republic of Kenya is Harambee. What is the meaning of this Swahili expression in English?
",We need to be free.,Liberty is power.,Let us all pull together.,Hand in hand,Let us all pull together.
4499,"The national motto of what South American country is One people, one nation, one destiny?
",Guyana,Brazil,Venezuela,Chile,Guyana
4500,"Which of these is the national motto of Cuba?
","God, homeland and liberty",Long live work and peace,"After the Good Lord, we love the Earth",Homeland or Death,Homeland or Death
4501,"The national motto of what European country is The strength of the nation lies in unity?
",Austria,Denmark,Norway,Lithuania,Lithuania
4502,"What is the name of the capital and largest city of Iraq?
",Tehran,Karbala,Baghdad,Riyadh,Baghdad
4503,"What does the name of Iraq mean in Arabic?
",Oasis,Height,Edge,Silence,Edge
4504,"This civilization, which is believed to be the oldest on the planet, flourished in the lands of modern Iraq.
",Assyria,Babylonia,Persia,Sumerian civilization,Sumerian civilization
4505,"What language was adopted as official by the government of Iraq?
",Arabic and English,Kurdish,Kurdish and English,Kurdish and Arabic,Kurdish and Arabic
4506,"What type of governmental control has Iraq established?
",Parliamentary republic,Presidential republic,Absolute monarchy,Constitutional monarchy,Parliamentary republic
4507,"The official motto of Iraq is Allahu Akbar, and it is emblazoned on the national flag of the country. What does the motto mean?
",God holds us,God is the greatest,God is our father,Everything belongs to God,God is the greatest
4508,"Iraq is known for the musical instruments oud and rebab. What type of instruments are they?
",Keyboard instruments,Stringed instruments,Wind instruments,Percussion instruments,Stringed instruments
4509,"What animal is depicted on the national coat of arms of Iraq?
",Lion,Bear,Eagle,Horse,Eagle
4510,"What are the basic colors of the national flag of Iraq?
","Green, red and black","White, yellow and black","Red, white and black","Yellow, green and red","Red, white and black"
4511,"What type of meat is used for the preparation of the meal called Shawarma, which is very popular in the Middle East, including Iraq?
",All of these,Chicken,Beef,Lamb,All of these
4512,"Who is considered the founder of modern Singapore?
",Orang Laut,Charles Darwin,None of these,Thomas Raffles,Thomas Raffles
4513,"When did Singapore become a British crown colony?
",1867,1926,1819,1945,1867
4514,"By 1900, Singapore had a population of nearly how many residents?
","90,000","80,792","120,000","200,000","200,000"
4515,"In 1926, Singapore, Penang, and this settlement were combined to form the Straits Settlements.
",None of these,Malacca,Malaysia,Britain,Malacca
4516,"How long did the fight for Singapore last during WWII?
",7 months,6 days,4 months,1 year,6 days
4517,"What was Singapore renamed to during the Japanese occupation (1942-1945)?
",Singapore was not renamed by the Japanese.,Syonan-to,Pu-Lou Chung,Changi,Syonan-to
4518,"Singapore created a constitution on June 3, 1959 after achieving full internal self-government.
",False,True,,,True
4519,"Who was Singapores first prime minister?
",Goh Chock Tong,Lee Hsien Loong,None of these,Lee Kwan Yew,Lee Kwan Yew
4520,"How long did Lee Kwan Yew serve as prime minister of Singapore?
",5 years,25 years,8 years,10 years,25 years
4521,"In 1963, Singapore became part of Malaysia.
",False,True,,,True
4522,"Taiwan is the largest island of what country
",None of these,Indonesia,Republic of China,North Korea,Republic of China
4523,"What is the name of the island on which the country known as Taiwan is situated?
",Sumatra,Indonesia,Taiwan,Java,Taiwan
4524,"What is the name of the capital and largest city of Taiwan?
",Ulan Bator,Santo Domingo,Jakarta,Taipei,Taipei
4525,"What is the official language recognized by the government of Taiwan?
",Mandarin Chinese and Spanish,Mandarin Chinese,Hakka,Taiwanese,Mandarin Chinese
4526,"What design is depicted on the national emblem of Taiwan?
",All of these,Sun,Star,Crescent moon,Sun
4527,"What religion has the largest number of followers among the population of Taiwan?
",Buddhism,Hinduism,Shintoism,I-Kuan Tao,Buddhism
4528,"Which of these bird species is endemic to Taiwan?
",Swinhoes Pheasant,All of these,Taiwan Yuhina,Taiwan Flamecrest,All of these
4529,"Grass jelly is a popular desert in Taiwan and other countries in Southeast Asia. What is it made from?
",Herbs,Rice,Mushrooms,Peaches,Herbs
4530,"What is the title of the national anthem of Taiwan?
",None of these,The Sun Is Rising,Our Homeland,March of Glory,None of these
4531,"What is the color of the national flag of Taiwan?
",Green,White,Yellow,Red,Red
4532,"The name Morocco originated from the Berber expression Mur-Akush,. What does it mean?
",Land of wonders,Land of God,Land of prosperity,Land of the sun,Land of God
4533,"What type of governmental control has Morocco established?
",Absolute monarchy,Democratic republic,Constitutional monarchy,Presidential republic,Constitutional monarchy
4534,"What is the official language spoken in Morocco?
",Arabic and French,Arabic,"Arabic, Spanish and French",Arabic and Spanish,Arabic
4535,"What design is depicted on the national flag of Morocco?
",All of these,Crescent moon,Sun,Star,Star
4536,"What is the title of the national anthem of Morocco?
",Hymn of the Sharif,Hymn of the Moon,Hymn of the Sea,Hymn of the Nation,Hymn of the Sharif
4537,"What is the most popular traditional drink in Morocco?
",Cocoa with honey,Black coffee with sugar,Milk with mint leaves,Green tea with mint,Green tea with mint
4538,"Name the only two African countries that share borders with Morocco.
",Senegal and Algeria,Algeria and Libya,Niger and Mauritania,Algeria and Mauritania,Algeria and Mauritania
4539,"In which water basin is the island of Ibiza located?
",Red Sea,Black Sea,Mediterranean Sea,Aegean Sea,Mediterranean Sea
4540,"Ibiza belongs to the Balearic Islands, an autonomous community of which European country?
",Spain,Italy,Portugal,Croatia,Spain
4541,"Ibiza is most well-known for which of the following?
",Night life,Unique nature,Tax-heaven status,Beaches,Night life
4542,"The island of Ibiza is unique in having which of the following?
",The greatest population density among all islands in the world,The largest club in the world,The only underwater club in the world,The busiest highway in the world,The largest club in the world
4543,"The monument called The Egg, located in Saint Antonio, Ibiza, was erected in honor of which great explorer?
",Marco Polo,Christopher Columbus,Ferdinand Magellan,Amerigo Vespucci,Christopher Columbus
4544,"The capital of the island country Ibiza is its largest city - Eiviss Cuidad (Ibiza City).
",False,True,,,False
4545,"Which of the following novels does not use the island of Ibiza as setting to its action?
",Soma Blues,Vacation in Ibiza,The Python Project,They all do,They all do
4546,"Which of the following is named after the island of Ibiza?
",A dish prepared with tuna fish and blue cheese,A type of dance,An enormous cruise ship,A music genre,A music genre
4547,"Which of the following music formations had a resident of Ibiza among its members?
",Nine Inch Nails,Engima,Metallica,ABBA,Engima
4548,"Ibizas name dates back to 654 BC when Phoenician settlers founded a port called Ibossim.  What is the meaning of this name?
",Pine Island,It is a dedication to a god of the fire,It is a dedication to a god of music and dance,Blossom Island,It is a dedication to a god of music and dance
4549,"The Ushiku Daibutsu, which depicts Amitabha Buddha, is located in this country.
",India,Brazil,China,Japan,Japan
4550,"This statue, which was enshrined in 2005, is 108-metre (354 ft) tall.
","Yellow Chinese emperors Huangdi and Yandi, China","Statue of Peter I, Moscow, Russia","Motherland, Kiev, Ukraine","Buddhist statue of Guanyin, Sanya, China","Buddhist statue of Guanyin, Sanya, China"
4551,"A statue of two ancient emperors, named Huangdi and Yandi, is located in China.
",False,True,,,True
4552,"Which of these is a memorial of the Great Patriotic War (1941-1945)?
","Motherland, Kiev, Ukraine","Statue of Peter I, Moscow, Russia",None of these,"Statue of Liberty, Liberty Island, New York","Motherland, Kiev, Ukraine"
4553,"What statue was designed by Georgian designer Zurab Tsereteli to commemorate 300 years of the Russian Navy?
",Russias Statue of Liberty,Bronze Horseman,None of these,Peter the Great Statue in Moscow,Peter the Great Statue in Moscow
4554,"Which colossal statue was given to the United States by France in 1886?
",Black Hawk Statue,Madonna of the Trail,The Statue of Liberty,The Vulcan Statue,The Statue of Liberty
4555,"The Motherland Calls is a statue designed to commemorate the Soviet victory in the Eastern Front of World War II.
",False,True,,,True
4556,"At the time of its construction this statue of Buddha was the tallest statue in the world.
","Buddha of Bamyan, Afghanistan","Buddha of Bamyan, Afghanistan","Buddhist statue of Guanyin, Sanya, China","Statue of Lanshan Buddha, Lanshan, China","Statue of Lanshan Buddha, Lanshan, China"
4557,"Which monumental statues were destroyed by the Taliban in 2001 because they were considered 鈥渋dols鈥.
",None of these,"The Skobelev Monuments, Moscow",Both of these,"The Buddhas of Bamyan, Afghanistan","The Buddhas of Bamyan, Afghanistan"
4558,"Christ the Redeemer is a statue located at the peak of the Corcovado mountain.
",True,False,,,True
4559,"What type of food is the Pavlova, very popular in Australia and New Zealand?
",Dessert,Stew,Soup,Salad,Dessert
4560,"The Cougnou Christmas bread is traditionally shaped like what?
",Cross,Star,Baby,Heart,Baby
4561,"What type of fish is traditionally consumed smoked at Christmas in France?
",Pike,Salmon,Cod,Carp,Salmon
4562,"What type of dessert is the Pandoro, very popular in Italy around Christmas and New Year?
",Pudding,Chocolate cake,Sweet bread,Ice cream,Sweet bread
4563,"What meat is traditionally consumed at Christmas in Mexico?
",Beef,Lamb,Turkey,Pork,Turkey
4564,"The dessert called bibingka is traditionally prepared during Christmas in what country?
",Philippines,Spain,Russia,Australia,Philippines
4565,"The dish Pigs in a blanket, traditionally prepared for Christmas in the United Kingdom, is also known by what name?
",Devils on horsebacks,Kilted sausages,All of these,Wiener winks,All of these
4566,"What sea food is traditionally present on the Christmas table in Spain?
",Squid,Seaweed,Oysters,Shrimp,Shrimp
4567,"What drink is very popular during Christmas in the United States?
",Hot chocolate,Eggnog,Apple cider,All of these,Eggnog
4568,"The Christmas fruit cake stollen comes from what country?
",France,Japan,Portugal,Germany,Germany
4569,"What nickname has been given to the US state of Virginia?
",All of these,Mother of the Nation,Mother of Americans,Mother of Presidents,Mother of Presidents
4570,"What is the name of the capital city of the US state of Virginia?
",Richmond,Annapolis,Charleston,Virginia Beach,Richmond
4571,"What is the state bird and symbol of the US state of Virginia?
",Mockingbird,Blue Jay,Cardinal,Hummingbird,Cardinal
4572,"The official Latin motto of the US state of Virginia is Sic semper tyrannis. What does this mean in English?
",Thus always to tyrants,None of these,Never succumb to tyrants,Death to tyrants,Thus always to tyrants
4573,"What is the color of the official state flag of the US state of Virginia, officially known as the Commonwealth of Virginia?
",White,Blue,Green,Red,Blue
4574,"What is the state flower and one of the symbols of the US state of Virginia?
",Magnolia,Geranium,Dogwood,Orchid,Dogwood
4575,"What is the prevailing Christian denomination in the US state of Virginia?
",Roman Catholic,Lutheran,Methodist,Baptist,Baptist
4576,"Which of these famous American actresses was born in the U.S. state of Virginia?
",Uma Thurman,Angelina Jolie,Sandra Bullock,Christina Ricci,Sandra Bullock
4577,"In what month are the Virginia State Fair and the Neptune Festival held annually in the U.S. state of Virginia?
",March,August,July,September,September
4578,"Which of these is a soccer team from the U.S. state of Virginia?
",Richmond Renegades,Lynchburg Hillcats,Hampton Roads Piranhas,Pulaski Mariners,Hampton Roads Piranhas
4579,"What is the capital and the largest city of the U.S. state of Arizona?
",Phoenix,Tucson,Salt Lake City,Carson City,Phoenix
4580,"In what sport are the Arizona Diamondbacks team competing?
",Ice hockey,Baseball,Basketball,Rugby,Baseball
4581,"The official state motto of the U.S. state of Arizona is Ditat Deus. What does this mean in English?
",God reigns,God is speaking,The land of God,God enriches,God enriches
4582,"What is the state mammal of the U.S. state of Arizona?
",Ring-tailed cat,American buffalo,Black bear,Raccoon,Ring-tailed cat
4583,"What nickname has been given to the U.S. state of Arizona?
",The Iron State,The Sunshine State,The Peach State,The Copper State,The Copper State
4584,"What design is depicted on the official state flag of the U.S. state of Arizona?
",Sun,Cross,Flower,Star,Star
4585,"Which of these celebrities was not born in the U.S. state of Arizona?
",Jordin Sparks,Stevie Nicks,Michelle Branch,Steven Spielberg,Steven Spielberg
4586,"What does the name Arizona mean according to some historians?
",Birds nest,Desert land,Small spring,Oasis,Small spring
4587,"What is the state gemstone of the U.S. state of Arizona?
",Sapphire,Turquoise,Amethyst,Pearl,Turquoise
4588,"What Hollywood actor starred in the 1993 movie Arizona Dream, filmed in Douglas, Arizona?
",Matt Damon,Leonardo DiCaprio,Ben Affleck,Johnny Depp,Johnny Depp
4589,"The word rhode in the name of the U.S. state of Rhode Island has which of the following meanings?
",Rust,Right,River,Red,Red
4590,"What is the official state bird of the U.S. state of Rhode Island?
",Bald eagle,Cardinal,Blue jay,Chicken,Chicken
4591,"Which of these nicknames refers to the U.S. state of Rhode Island?
",River State,Little Italy,None of these,Scarlet State,None of these
4592,"Which of these famous Hollywood actresses grew up in the U.S. state of Rhode Island?
",Vanessa Williams,All of these,Debra Messing,Mira Sorvino,Debra Messing
4593,"The U.S. state of Rhode Island became the first in North America to prohibit which of the following?
",Smoking in public places,Slavery,All of these,Child labor,Slavery
4594,"Which of these statements about the U.S. state of Rhode Island is true?
",It became the last U.S. state to ratify the Constitution.,None of these,It shares a border with only one other state.,It is the second-smallest state in the U.S.,None of these
4595,"What is the state flower of the U.S. state of Rhode Island?
",Rose,Lily,Violet,Poppy,Violet
4596,"The Dominican Republic is located on the island of Hispaniola.
",True,False,,,True
4597,"Which famous explorer reached the territory of the Dominican Republic in 1492?
",Fernando Magellan,Amerigo Vespucci,Marco Polo,Christopher Columbus,Christopher Columbus
4598,"What is the capital of the Dominican Republic?
",San Juan,Santiago,Santo Domingo,Samana,Santo Domingo
4599,"What is the motto of the Dominican Republic?
",None of those,鈥淚n God we trust鈥,"God, Homeland, Liberty",鈥淔urther Beyond鈥,"God, Homeland, Liberty"
4600,"What is the most popular sport in the Dominican Republic?
",Basketball,Football,Handball,Baseball,Baseball
4601,"Christianity is the predominant religion in the The Dominican Republic.
",False,True,,,True
4602,"What year did the Dominican Republic declare independence from Haiti?
",1804,1944,1904,1844,1844
4603,"What is the climate in the Dominican Republic?
",None of these,Mediterranean,Continental,Tropical,Tropical
4604,"When do the people of the Dominican republic celebrate New Year鈥檚 Day?
",On January 2,On January 3,On December 31,On January 1,On January 1
4605,"How does the dog get the pigeons off the antenna at Lake Minnewahwahs mountain in the game Dogs Life?
",He gets a bird feeder to get them down.,He barks at them until they fly away.,He leaves them on and lets someone else do it.,He pees on the antenna to electrocute them.,He gets a bird feeder to get them down.
4606,"What is Independence Day a celebration of?
",American Revolutionary War,American Civil War,The Boston Tea Party,Declaration of Independence,Declaration of Independence
4607,"Which of the following famous persons was not born on July 4?
",Calvin Coolidge,Nathaniel Hawthorne,Giuseppe Garibaldi,Thomas Jefferson,Thomas Jefferson
4608,"In 1996 a movie called Independence Day (starring Will Smith) was released. What was it about?
",Political conspiracy against the people,Attempted alien takeover of the Earth,The act of signing the Declaration of Independence,"Launching an expensive space shuttle, called July 4th",Attempted alien takeover of the Earth
4609,"Which one was first to recognize Independence Day?
",Connecticut,New Jersey,Massachusetts,Pennsylvania,Massachusetts
4610,"The American independence was recognized by Great Britain on September 3, 1783, by the Treaty of London.
",False,True,,,False
4611,"Which of the following pairs is wrong?  It is the representative who took part in writing the draft of the declaration and their state.
",Roger Sherman - New York,Benjamin Franklin - Pennsylvania,John Adams - Massachusetts,Thomas Jefferson - Virginia,Roger Sherman - New York
4612,"One of the most spectacular ways to celebrate July 4th is through colorful fireworks. Which of these types of fireworks is prohibited?
",Roman candles,Sparklers,Smoke bombs,Cherry bombs,Cherry bombs
4613,"Decorating a Christmas tree, perhaps the most popular tradition related to Christmas celebrations, originated in which country?
",Finland,Siberia,Norway,Germany,Germany
4614,"Joel Roberts Poinsett imported the popular decorative Christmas plants, poinsettias from this Central American country, where he worked as a US ambassador in the 19th century.
",Guatemala,Mexico,Costa Rica,Panama,Mexico
4615,"At Christmas, children usually put stockings or shoes by the fireplace, by the door or by the windowsill. In which country do children fill their shoes with hay and carrots for Santa鈥檚 horse?
",Denmark,Russia,Sweden,Holland,Holland
4616,"Carols are popular Christmas songs, performed on Christmas day. What was the original meaning of the word carol?
",small group,Circle,Round dance,Choir,Round dance
4617,"It is generally considered that Santa Claus was a real person who lived in Myra in about 400 AD. In which present-day country is this place located?
",Germany,Turkey,Finland,Lithuania,Turkey
4618,"The story of Rudolph the Red-Nosed Reindeer, that guides Santas sleigh, was written in what year?
",1602,1939,1880,1912,1939
4619,"The Twelve Days of Christmas is the period from Christmas day to January 6. Which festival takes place on the last day of this period?
",Christmas Eve,St. Stephen鈥檚 Day,Epiphany,Boxing Day,Epiphany
4620,"Who accompanies Grandfather Frost, the Russian equivalent of Santa Claus?
",The White Wolf,Snow Fairy,Snow Maiden,The White Magi,Snow Maiden
4621,"Which traditional Christmas plant is sometimes called the vampire plant?
",Holly,Poinsettia,Christmas cactus,Mistletoe,Mistletoe
4622,"The 27th Amendment, which deals with congressional pay raises, was adopted in this year.
",1987,1992,1984,1995,1992
4623,"Three of these Amendments have been adopted during the 1920s. Which is the odd one?
",15th Amendment,18th Amendment,19th Amendment,17th Amendment,15th Amendment
4624,"The following excerpt is taken from the 13th Amendment. 
","ither slavery nor involuntary servitude, except as a punishment for crime whereof the party shall have been duly convicted, shall exist within the United States, or any place subject to their jurisdiction.",True,True,False,
4625,"ther slavery nor involuntary servitude, except as a punishment for crime whereof the party shall have been duly convicted, shall exist within the United States, or any place subject to their jurisdiction.
",True,False,,,True
4626,"The Nineteenth Amendment to the United States Constitution is known as this.
",The Susan B. Anthony Amendment,The Woodrow Wilson Amendment,The Bainbridge Colby Amendment,The Tennessee Amendment,The Susan B. Anthony Amendment
4627,"The Twenty-second Amendment to the United States Constitution set this limit for the President of the United States.
",Two-term limit,Four-term limit,Three-term limit,The limit concerned the Presidential expenditure.,Two-term limit
4628,"The Eleventh Amendment to the United States Constitution stated this.
",States themselves enjoyed the privilege to sue citizens of other states.,States themselves did not enjoy sovereign immunity from suits made by citizens of other states.,States themselves could not be sued by citizens of other states.,States themselves could not sue citizens of other states.,States themselves did not enjoy sovereign immunity from suits made by citizens of other states.
4629,"One of the following pairs (Amendment - the year in which it was adopted) is wrong.
",First Amendment - 1791,Sixteenth Amendment - 1913,Third Amendment - 1792,Twelfth Amendment - 1804,Third Amendment - 1792
4630,"The 12th Amendment deals with this.
",Slavery,Rights to Vote,Severe Punishments,Electoral College,Electoral College
4631,"Up to the beginning of the 20th century, this number of Amendments were ratified.
",19,15,17,13,15
4632,"What year did congress approve the Declaration of Independence, making the 13 colonies a land of a sovereign nation?
",1777,1876,1677,1776,1776
4633,"One year after the Declaration was approved, the citizens of this city commemorated the event by setting off fireworks, ringing bells and firing their guns.
",Alabama,New York,Michigan,Philadelphia,Philadelphia
4634,"Each year a Liberty Medal is given on July 4th to a prominent world leader in honor of Independence Day. Which award is the medal accompanied by?
","$100, 000","$200, 000","$70, 000","$50, 000","$100, 000"
4635,"How many towns in the USA have liberty in their names?
",10,60,5,30,30
4636,"In Boston, July 4th replaced this major holiday, as the most celebrated.
",August 15,December 24,June 10,March 5,March 5
4637,"This prominent symbol associated with early American history and the battle for American independence summoned citizens for the reading of the Declaration of Independence on July 8, 1976.
",The Liberty Bell,Fireworks,Yankee Doodle,The Statue of Liberty,The Liberty Bell
4638,"There was not a single signature appended to the Declaration of Independence until the 4th of July. Thomas McKean, one of the signers,  did not sign the Declaration until this year.
",1777,1779,1785,1781,1781
4639,"Who is the author of the Declaration of Independence?
",Benjamin Franklin,Thomas Jefferson,Matthew Thornton,John Dunlap,Thomas Jefferson
4640,"In order to make the Declaration official, this President of the Continental Congress had to sign it.
",George Washington,Thomas Jefferson,John Hancock,Robert Morris,John Hancock
4641,"On what day did American colonies actually declare their independent from Britain?
",August 15,July 5,July 3,July 2,July 2
4642,"The United States Marine Corps motto, Semper Fidelis means what in Latin?
",Always Faithful,Always and Forever,Always Precise,Always Together,Always Faithful
4643,"What famous U.S. Army general said: If it werent for these crazy, foolhardy, vulgar, wild, gutsy, braggarts who joined the Marine Corps, we would not have a country, a free country. A free country that allows others to call us names. We have protected this country and died for you?
",Chesty Puller,Eisenhower,Bradley,George Patton,George Patton
4644,"He was the longest-serving Commandant of the Marine Corps, often referred to as the grand old man of the Marine Corps.
",John Archer Lejeune,Charles Whitman,Pappy Boyington,Archibald Henderson,Archibald Henderson
4645,"These are the most elite Special Operation Forces of the US navy. They have fought in major conflicts, including Operation Enduring Freedom - the military response to the terrorist attacks on September 11, 2001.
",SAS,SEAL,GIGN,SWAT,SEAL
4646,"This Special Operation Force of the US Army is officially referred to as the Combat Application Group. It was featured in Ridley Scot鈥檚 movie, 鈥楤lack Hawk Down鈥.
",Delta Force,Black Berets,SWAT,SEAL,Delta Force
4647,"This specialized paramilitary police unit in the USA, created in the city of Delano, California, in the 1960s, is often called upon for dangerous operations.
",SWAT,GEK,SBS,GIGN,SWAT
4648,"This elite combat frogman force, formerly called Decima Flottiglia MAS, is part of the Italian special forces.
",GVP/ESR,CIAES,Jagdkommando,COMSUBIN,COMSUBIN
4649,"This unit, formed in 1941, is part of the UK special forces. Its badge depicts a sword with an inscription: 鈥榃ho dares wins鈥.
",GEK,SEK,DGSE,SAS,SAS
4650,"The Foreign Legion, founded in 1831, is an elite rapid deployment force which consists mainly of foreign volunteers. It is a military formation within the army of which country?
",Austria,Germany,France,Australia,France
4651,"The fictional character John Rambo, portrayed on the big screen by actor Sylvester Stallone, belongs to what US special forces?
",Red Berets,SEAL,Green Berets,Delta Force,Green Berets
4652,"This Australian special force deals with reconnaissance and counter-terrorism. It played a significant role in providing security during the Sydney Olympic Games in 2000.
",SAU,SASR,DGSE,KS,SASR
4653,"GEK Cobra, founded in 1972 to protect Jewish immigrants from Palestinian terrorists, is the counter-terrorist unit of this country.
",Austria,Israel,Belgium,France,Austria
4654,"The counter-terrorism unit, GSG-9, established on April 17, 1973 and considered to be among the best of such units in the world, is part of the federal police of which country?
",Italy,Germany,Spain,United Kingdom,Germany
4655,"October is one of 7 months with 31 days.
",False,True,,,True
4656,"Thanksgiving is celebrated on the second Monday of October in Canada.
",False,True,,,True
4657,"Which of the following African countries gained its independence from the United Kingdom on October 1, 1960?
",South Africa,Nigeria,Ghana,Liberia,Nigeria
4658,"On July 16, 1999, John F. Kennedy Jr. died in a plane crash together with what other members of his family?
",His brother and his sister,His wife and her sister,His wife and his sister,His wife and his mother-in-law,His wife and her sister
4659,"Which of these members of rock band Lynyrd Skynyrd survived the plane crash in Mississippi on October 20, 1977?
",Ronnie VanZant,Artimus Pyle,Cassie Gaines,Steve Gaines,Artimus Pyle
4660,"In 2001, RB singer and actress Aaliyah was killed in a plane crash right after take-off in which part of the world?
",The Bahamas,Wisconsin,South Africa,Indonesia,The Bahamas
4661,"The mother of which popular American singer was killed in a plane crash in California on January 6, 1977?
",Elvis Presley,Tom Jones,Buddy Holly,Frank Sinatra,Frank Sinatra
4662,"When did Yuri Gagarin, the first man in space, die in a plane crash on a training mission east of Moscow?
","January, 1977","March, 1968","June, 1961","December, 1986","March, 1968"
4663,"How old was singer Otis Redding when he was killed in a plane crash into Lake Monona, Wisconsin, in 1967?
",26,45,18,61,26
