,Questions,answer_A,answer_B,answer_C,answer_D,Correct_answer
2290,"What European football club has been nicknamed The Yellow Submarine?
",Villarreal,Nantes,Liverpool,Chelsea,Villarreal
2291,"What is the nickname of the Arsenal F.C. English football club?
",The Rifles,The Revolvers,The Spikes,The Gunners,The Gunners
2292,"Which Italian football team is known by the nickname Il Grifone, or The Griffin?
",Inter,Juventus,Genoa,Parma,Genoa
2293,"What nickname was given to the Italian football club AC Milan?
",The Demon,The Icon,The Angel,The Devil,The Devil
2294,"Which English football team has been nicknamed The Pensioners?
",Tottenham Hotspur,Manchester United,Chelsea,Liverpool,Chelsea
2295,"Where was Bobby Fischer born?
","Philadelphia, Pennsylvania","Boston, Massachusetts","Atlanta, Georgia","Chicago, Illinois","Chicago, Illinois"
2296,"Bobby Fischer was a member of this church/denomination.
",Unitarian Universalist,Worldwide Church of God,Jehovahs Witnesses,First United Methodist,Worldwide Church of God
2297,"In what year did Bobby Fischer become the world chess champion?
",1968,1972,1978,1977,1972
2298,"In 1992, after 20 years of isolation, Bobby Fischer re-emerged to play a match against this player in Yugoslavia.
",Berlitz,Karpov,Spassky,Kasparov,Spassky
2299,"On a radio show in Budapest, Hungary in 1999, Bobby Fischer described himself as a victim of which of the following?
",Assassination attempts by the CIA,Child abuse,A black magic curse,An international Jewish conspiracy,An international Jewish conspiracy
2300,"In 1988 Bobby Fischer filed a U.S. patent for what?
",a type of laptop computer,a rechargeable battery,a software program,a digital chess clock,a digital chess clock
2301,"Why was Bobby Fischer detained at Narita international airport in Narita, Japan in 2004?
",Possession of a firearm,Possession of marijuana,Using a revoked U.S. passport,Making comments about committing terrorism,Using a revoked U.S. passport
2302,"After being detained in Japan in 2004, Bobby Fischer was granted citizenship in this country.
",Iceland,Italy,Poland,Germany,Iceland
2303,"In 1984, Bobby Fischer wrote to the editors of this publication to have his name removed from it.
",Encyclopedia Britannica,Encyclopedia Americana,Encyclopedia Judaica,Colliers encyclopedia,Encyclopedia Judaica
2304,"When did Bobby Fischer win the United States Junior Chess Championship?
",July 1956,August 1954,January 1960,April 1959,July 1956
2305,"In what country did Joseph Pilates develop the exercise system Pilates?
",Switzerland,Greece,Germany,USA,Germany
2306,"What is Pilates based on?
",Body Building and Yoga,Yoga and Aerobics,Yoga and Gymnastics,Aerobics and Meditation,Yoga and Aerobics
2307,"When Joseph Pilates moved to England at the age of 32, what did he do for a living?
",He was a banker.,He was a professor.,He was a physical therapist.,He was a boxer.,He was a boxer.
2308,"Proper breathing is crucial for the blood to circulate and remove wastes related to fatigue. In Pilates, short, quick breathes are advised for maximum positive effect.
",False,True,,,False
2309,"Pilates coordinates your movements with which of the following?
",your partners movements,your balance,your strength,your breathing,your breathing
2310,"Joseph Pilates used this term to refer to the muscle group comprised of the abs, buttocks, lower back and hips. All the energy begins in this group and flows outward.
",The Shell,The Panel,The Powerhouse,The Engine,The Powerhouse
2311,"In Pilates, it is better to do only one perfectly controlled movement rather than 50 sloppy movements.
",False,True,,,True
2312,"Pilates is considered low-impact and is used in physical therapy facilities to rehab injuries.
",True,False,,,True
2313,"Which of these is not a reported benefit of Pilates?
",Decreased appetite,Improved flexibility,Improved Posture,Decreased back pain,Decreased appetite
2314,"Though not necessary, there are several pieces of apparatus that can be used in a Pilates work out. Which of these is not used in Pilates?
",Balance Beam,Floor mat,Large exercise balls,Resistance Bands,Balance Beam
2315,"Only instructors trained in Pilates and belonging to the Pilates Method Alliance can teach Pilates to the public.
",True,False,,,False
2316,"Approximately how many people claimed to regularly practice Pilates in the United States according to a 2008 survey?
","500,000","12,000","3,500,000","10,000,000","3,500,000"
2317,"When was the Missouri Tigers first conference championship?
",1917-18,1920-21,1929-30,1975-76,1917-18
2318,"Who is known as the father Missouri Tiger Basketball?
",Mike Anderson,Don Faurot,Norm Stewart,Warren Hearnes,Norm Stewart
2319,"When did Norm Stewart win his first Conference Championship?
",1987,1981,1994,1976,1976
2320,"The Missouri Tigers Basketball team won four straight Championships during the 1980s.
",True,False,,,True
2321,"Norm Stewarts first coaching job was at Missouri where he coached for 32 years.
",True,False,,,False
2322,"Where did Missouri coach Mike Anderson served as an assistant for a 17-years?
",Tulsa,University of Arkansas,University of Alabama at Birmingham,University of Missouri,University of Arkansas
2323,"After serving 17 years at Arkansas, Mike Anderson became the head coach at Missouri.
",True,False,,,False
2324,"Doug Smiths number was retired by the Missouri Tigers.
",False,True,,,True
2325,"What is the real first name of golf champion Tiger Woods?
",Ewan,Eldrick,Edward,Edwin,Eldrick
2326,"Why was Tiger Woods nicknamed Tiger when he was younger?
",Because he was a womanizer,He got the nickname from a Vietnamese soldier.,All of these,Because he was very fast,He got the nickname from a Vietnamese soldier.
2327,"What religion did Tiger Woods acquire from his mother, Kultida Woods?
",Roman Catholicism,Buddhism,Protestantism,Islam,Buddhism
2328,"What is the name of Tiger Woods first-born child, who was born on June 18, 2007?
",Elin,Michaela,Christine,Sam,Sam
2329,"Tiger Woods was undoubtedly a child prodigy. At what age did he start playing golf?
",Seven,Five,Two,Four,Two
2330,"At the beginning of his professional golf career, Tiger Woods signed a contract with this sports equipment giant.
",Adidas,Puma,Kappa,Nike,Nike
2331,"How is Tiger Woods playing style often described?
",Cautious,Aggressive,Energetic,Confident,Cautious
2332,"What were the initial aims of The Tiger Woods Foundation?
",Helping erase poverty and hunger in Africa,Helping AIDS patients,Helping save endangered animals,Helping disadvantaged children,Helping disadvantaged children
2333,"What is the title of the book written by Tiger Woods in 2001?
",How To Be A Tiger,Be The Best,How I Play Golf,The Way Of The Golf Ball,How I Play Golf
2334,"Why did Tiger Woods undergo surgery in 1994?
",He had a tumor.,He donated one of his kidneys.,He suffered from appendicitis.,He had rhinoplasty.,He had a tumor.
2335,"Football player Diego Maradona was born on October 30, 1960 in this country.
",Portugal,Colombia,Argentina,Brazil,Argentina
2336,"What Italian football player turned out to be the first-born son of football star Diego Armando Maradona?
",Diego Sinagra,Diego Anjel,Diego Aguero,Diego Christiano,Diego Sinagra
2337,"What was the reason for Diego Maradonas fading health after the end of his professional football career?
",All of these,Hereditary ailments,Drug addiction,HIV infection,Drug addiction
2338,"What type of surgery did football star Diego Maradona undergo on March 6, 2005?
",Gastric bypass surgery,Knee surgery,Plastic surgery,Brain surgery,Gastric bypass surgery
2339,"What recognition did Diego Maradona receive in 2000?
",He was voted Best Player of the FIFA World Cup.,He was voted Sportsman of the Year,He was voted FIFA Best Football Player of the Century,He was voted Best Footballer in the World.,He was voted FIFA Best Football Player of the Century
2340,"What is the first European football team for which Diego Maradona played professionally?
",Barcelona,Real Madrid,Napoli,Sevilla,Barcelona
2341,"How many goals did Diego Maradona manage to score throughout his professional career, from 1976 to 1997?
",564 goals,258 goals,198 goals,1000 goals,258 goals
2342,"What interesting name was given to the goal scored by Diego Maradona in 1986 at the FIFA World Cup quarter-final in Mexico between Argentina and England?
",Hand of God,Head of Jesus,Hand of an angel,Arm of St. Paul,Hand of God
2343,"What institution was founded on October 30, 1998 in the city of Rosario, Santa Fe, Argentina in honor of football legend Diego Maradona?
",All of these,Bureau of Maradona,Church of Maradona,University of Maradona,Church of Maradona
2344,"Diego Maradona became friends with this political leader and even tattooed hit portrait on his left leg.
",Fidel Castro,George H. W. Bush,Mikhail Gorbachev,Lech Walesa,Fidel Castro
2345,"The University of Missouri lost their football team for almost a month.
",False,True,,,True
2346,"In 1890 MIZZOU played its first football game against whom?
",Nebraska,Illinois,Washington University,Kansas,Washington University
2347,"Who is Mizzous arch rival in all sports?
",Illinois,Nebraska,Kansas Jayhawks,Oklahoma,Kansas Jayhawks
2348,"The first 20 games of the Tiger/ Jayhawk rivalry were played off campus in Kansas City or in St Joesph. The Tigers hosted the first game on campus in 1911. What is significant about this game?
",There was  a riot after the game.,a 3 to 3 tie,The game was played at Rollins field.,It was the first Homecoming game in the country.,It was the first Homecoming game in the country.
2349,"Who replaced coach Don Faurot when he retired in 1956?
",Al Onofrio,Dan Devine,Frank Broyles,Chauncey Simpson,Frank Broyles
2350,"In 1990 the Colorado Buffaloes beat the Tigers due to which of the following?
",bad officiating,Both of these,a fifth down,None of these,Both of these
2351,"In 1978 the Missouri Tigers travelled to Nebraska and won 35-31. What year was the next Tiger victory over Nebraska ?
",1992,1983,1988,2003,2003
2352,"What Hall of Fame coach was with the Tigers from 1958-1970?
",Don Faurot,Andy Reid,Don Shula,Dan Devine,Dan Devine
2353,"Which of these former Missouri Tiger players has the most super bowl rings?
",Eric Wright,Johnny Roland,Tony Galbreath,Chase Daniel,Eric Wright
2354,"What is the worst defeat by points that the Missouri Tigers had during the 20th century?
",77-0,69-0,49-3,56-0,77-0
2355,"What player quarterbacked the Missouri Tigers in the 1997 Holiday Bowl?
",Chase Daniel,Corby Jones,Brad Smith,Brad Perry,Corby Jones
2356,"Nobody knows for sure why Love means nothing on a tennis court. Which of these theories is NOT one of the common theories of where this usage originated?
","In the Dutch phrase, iets voor lof doen (to do something for nothing), lof means nothing.","In French, Lheure means The hour. Since some people think that the 15-30-40 scoring refers to 15, 30 and 40 minutes after the hour, the hour might mean zero.","In French, Loeuf means Egg and an egg is in the shape of a zero.","Love is a more pleasant word than zero. Since tennis is a highly civilized sport, love evolved as a tactful way of denoting a score zero.","Love is a more pleasant word than zero. Since tennis is a highly civilized sport, love evolved as a tactful way of denoting a score zero."
2357,"Lets say John and Judy are playing a mixed doubles match against Mary and Mike. Its Marys turn to serve. She starts the game by serving to Judy. Mary and Mike win the point. Now the score is 15-love. For the next point, who serves to whom?
",Mary serves to Judy again.,Mike serves to John.,Mary serves to John.,Mike serves to Judy.,Mary serves to John.
2358,"In 3 of the 4 major tennis tournaments, the deciding set of the match (5th set for men, 3rd set for women) does not utilize a tie break if the score is tied at 6-6. In which of these tournaments is a tie break used even in the deciding set of a match?
",French Open,U.S. Open,Australian Open,Wimbledon,U.S. Open
2359,"In tennis, how much time does the server have between the time the previous point ends and the time he/she serves the ball for the next point, to avoid being cited by the umpire for delaying the game?
",25 seconds,20 seconds,40 seconds,30 seconds,20 seconds
2360,"Lets say your opponent hits a shot to your side of the net, but he hits it so far over to one side of the tennis court that, when you finally get to it, youre way off to the side of the court. You hit the ball so that it goes around the outside of the net, landing in your opponents court. Your shot did not go over the net. Rather, it went around the net. Your opponent then misses the shot. Who wins the point, if anybody?
",You win the point. Its not required to hit the ball over the net. It can go over the net or around it.,Nobody wins the point. This is a let. The point is played over.,Your opponent wins the point. Your shot around the outside of the net was not a legal shot.  The tennis ball has to go over the net to be in play.,This situation is impossible. It isnt physically possible to hit the ball around the outside of the net.,You win the point. Its not required to hit the ball over the net. It can go over the net or around it.
2361,"Your opponent in tennis hits a drop shot. It lands just on your side of the net. You run as fast as you can to get to it. Your opponent has hit it with so much slice (back-spin) that, before you can get to it, it bounces back over to his side of the net. Your opponent then hits the ball out of bounds. Who wins the point, if anybody, and why?
","You win the point, because your opponents previous shot, the drop-shot which bounced back over to his side of the court, was an illegal shot.","Nobody wins the point. Its a let. Whenever a hit ball bounces on one side of the net and goes back to the other side of the net without being hit back, the point is played over.","You win the point, because your opponent hit the ball out.","Your opponent wins the point, because you failed to hit the ball back to his side of the net when he hit the drop shot.","Your opponent wins the point, because you failed to hit the ball back to his side of the net when he hit the drop shot."
2362,"If you hit the tennis ball toward your opponent, and hes standing at the net, and he reaches over the net and hits the ball before it crosses over the net to his side of the court, and it lands in your court, and then you hit it out of bounds, who wins the point and why?
",You win the point because your opponents racket crossed over the net into your court.,Your opponent wins the point because he was able to hit the ball before it got to his side of the net.,You win the point because your opponent hit the ball before it crossed into his side of the court.,Your opponent wins the point because you hit it out.,You win the point because your opponent hit the ball before it crossed into his side of the court.
2363,"Lets say you hit the ball so hard back to your opponent that it hits him in the chest. He does not hit the ball back. Who wins the point, and why?
",You win the point because your opponent touched the ball with his body.,Your opponent wins the point because you used unnecessary force.,You win the point because your opponent didnt hit the ball back to your side of the court.,Your opponent wins the point because you engaged in unsportsmanlike conduct.,You win the point because your opponent touched the ball with his body.
2364,"What is the sequence of serves in a 7-point tie-break?
",Player A serves to the deuce court. Player A then serves to the Ad court. Player B then serves to the deuce court. Player B then serves to the Ad court.,Player A serves to the deuce court. Player B then serves to the Ad court. Player B then serves to the deuce court. Player A then serves to the Ad court.,Player A serves to the Ad court. Player B then serves to the deuce court. Player B then serves to the Ad court. Player A then serves to the deuce court.,Player A serves to the deuce court. Player B then serves to the Ad court. Player A then serves to the Ad court. Player B then serves to the deuce court.,Player A serves to the deuce court. Player B then serves to the Ad court. Player B then serves to the deuce court. Player A then serves to the Ad court.
2365,"A player can win a set without winning the majority of the games.
",True,False,,,True
2366,"When was Italian football club A.C. Milan founded?
",12 March 1900,16 December 1899,29 November 1899,22 January 1900,16 December 1899
2367,"What is the color of A.C. Milans home jersey?
",all white,green and yellow,red and black stripes,all black,red and black stripes
2368,"Who acquired soccer club A.C. Milan in 1986?
",Silvio Berlusconi,Benito Craxi,Joy Damato,Tinto Brass,Silvio Berlusconi
2369,"This football player, who spent his entire career with Serie A club A.C. Milan, has been acknowledged as one of the greatest defenders ever to play the game.
",Franco Baresi,Andrey Shevshenko,Hernan Crespo,Kaka,Franco Baresi
2370,"Which A.C Milan former player was close to becoming president of his native country?
",George Weah,Cesare Maldini,Cafu,marco Van Basten,George Weah
2371,"Which of these famous Italians are known as A.C Milan fans?
",Laura Pausini and Cristina Scabbia,Mussolini and Gratsiani,Luciano Pavarotti and Luca Damiano,Verdi and Rafaelo,Laura Pausini and Cristina Scabbia
2372,"In what year did AC Milan win their first UEFA champions league final?
",1970,1980,1963,1945,1963
2373,"Which company became A.C. Milans main sponsor during the 2010/2011 season?
",Bwin,Opel,Fly Emirates,Pierelli,Fly Emirates
2374,"Players from which country did NOT play for A.C. Milan from the foundation of the club until the 2010/2011 season.
",Brazil,Sweden,Serbia,Netherlands,Serbia
2375,"In what Arabian country has A.C. Milan played?
",Qatar,Saudi Arabia,United Arabian Emirates,All of these,All of these
2376,"What was the first womens title change at SummerSlam?
",Alundra Blayze Vs Bertha Faye,Melina Vs Mickie James,Fabulous Moohlah Vs Wendi Richter,Trish Stratus Vs Lita,Alundra Blayze Vs Bertha Faye
2377,"What was the first tag team title change at SummerSlam?
",Hart Foundation Vs Legion of Doom,Andre The Giant And Haku Vs Legion of Doom,Demolition Vs The Hart Foundation,Andre The Giant and Haku Vs Demolition,Demolition Vs The Hart Foundation
2378,"What was the first WWE title change at SummerSlam?
",Bret Hart Vs The Undertaker,Shawn Micheals Vs Vader,Hulk Hogan Vs Zues,Randy Savage Vs Ric Flair,Bret Hart Vs The Undertaker
2379,"What was the fist IC Title change at SummerSlam?
",Ultimate Warrior Vs Randy Savage,The Ultimate Warrior Vs Hercules,The Ultimate Warrior Vs Honky Tonk Man,Ultimate Warrior Vs Rick Rude,The Ultimate Warrior Vs Honky Tonk Man
2380,"What was the first European title change at SummerSlam?
",Al Snow Vs Val Venis,Triple H Vs Shawn Michaels,Triple H Vs Jeff Jarrett,D-Lo Brown Vs Jeff Jarrett,D-Lo Brown Vs Jeff Jarrett
2381,"What was the first Hardcore title change at SummerSlam?
",Crash Holly Vs Mean Street Posse,Bossman Vs Hardcore Holly,Al Snow Vs Bossman,Hardcore Holly Vs Crash Holly,Al Snow Vs Bossman
2382,"What was the fist US title change at SummerSlam?
",Chris Benoit Vs Chris Jericho,John Cena Vs Booker T,Chris Benoit Vs Orlando Jordan,John Cena Vs Carlito,Chris Benoit Vs Orlando Jordan
2383,"What was the first Unification title match at SummerSlam?
",WWE World Tag Champions The Undertaker  Kane Vs WCW Tag Champions DDP  Kanyon,WWE Champion C.M. Punk Vs WWE champion John Cena,IC Champion Jeff Jarrett Vs Euorpeon Champion D-Lo Brown,Lightweight Champion X-Pac Vs Cruiserweight Champion Tajiri,Lightweight Champion X-Pac Vs Cruiserweight Champion Tajiri
2384,"What was the first title to change hand in a ladder match at SummerSlam?
",IC,Hardcore,WWE,European,Hardcore
2385,"What was the fist WCW/World title change at SummerSlam?
",Randy Orton Vs Chris Benoit,C.M.Punk Vs Jeff Hardy,Triple H Vs Shawn Michaels,The Rock Vs Booker T,The Rock Vs Booker T
2386,"What is the capacity of the Twickenham Stadium?
","97,000","82,000","67,000","75,000","82,000"
2387,"Which Premier teams home ground is nearest to Twickenham Stadium?
",Wasps,Harlequins,Saracens,London Irish,Harlequins
2388,"Erica Roe is famous for her streak at Twickenham Stadium in 1982. But who were England playing against?
",Ireland,Wales,France,Australia,Australia
2389,"Rugby player Tim Rodber, of Northampton and England, was a member of which of the British armed forces?
",Royal Marines,The Army,Royal Air Force,Royal Navy,The Army
2390,"The team that became Gloucester RFC played their first game on this site in 1873, which was later developed as the clubs home.
",Franklins Gardens,Queensholm,The Shed,Kingsholm,Kingsholm
2391,"Which English Premier rugby teams ground is furthest north?
",Newcastle,Leeds,Glasgow,Sale,Newcastle
2392,"What was the previous name of the club that became Harlequins in 1860?
",Hampstead Football Club,Hanwell Football Club,Hanworth Football Club,Harrow Football Club,Hampstead Football Club
2393,"Several Rugby clubs play their home games at stadiums which are also used for football (soccer). Where do Saracens play their home matches?
",Vicarage Road,Loftus Road,Adams Park,The Emirates Stadium,Vicarage Road
2394,"During the 2007/08 season, Wasps play their home matches at Adams Park. In which Buckinghamshire town is it located?
",High Wycombe,Aylesbury,Milton Keynes,Bletchley,High Wycombe
2395,"Where was Travis Pastrana born?
","Los Angeles, California","Annapolis, Maryland","Provedence, Rode Island","Branson, Missouri","Annapolis, Maryland"
2396,"What nationality is Travis Pastranas father?
",Italian,Puerto Rican,Cuban,Mexican,Puerto Rican
2397,"What number do Travis Pastranas motorcycles carry?
",199,1,183,123,199
2398,"Travis Pastrana was the first person to land a Superman Seat Grab.
",False,True,,,False
2399,"Did Travis Pastrana appear in a Disney Channel movie?
",No,Yes,,,Yes
2400,"How old was Travis Pastrana when he separated his spine from his pelvis as a result of a serious injury?
",12,16,14,19,14
2401,"Travis Pastranas uncle, Alan, was a motorsport competitor.
",True,False,,,False
2402,"Has Travis Pastrana ever jumped out of a plane?
",Yes,No,,,Yes
2403,"How old was Travis Pastrana when he won his first X Games gold metal?
",13,15,22,18,15
2404,"What gas is the most abundant gas in the atmospheric air we breathe every day?
",Carbon Dioxide,Helium,Oxygen,Nitrogen,Nitrogen
2405,"If you blow up a balloon to a volume of one liter of air at the surface, and then take the balloon down to a depth of 10 meters, what will happen?
",The balloon will completely collapse.,The balloon will blow up.,The balloon will decrease in volume to 1/2 liter.,The balloon will increase in volume to 2 liters.,The balloon will decrease in volume to 1/2 liter.
2406,"What device reduces the pressure in the cylinder to the pressure of the surroundings, so that the diver will always be breathing in air at the appropriate pressure of the current depth?
",The submersible pressure gauge,The regulator,The buoyancy compensator,The mask,The regulator
2407,"Under what circumstances is it okay to touch underwater creatures?
",You can touch underwater creatures if you are not wearing gloves.,You can touch underwater creatures if you are wearing gloves.,Under no circumstances should you touch underwater creatures.,You can touch underwater creatures if they are not dangerous.,Under no circumstances should you touch underwater creatures.
2408,"If you are at 10 meters of depth, and fill a balloon with one liter of air from the cylinder, and then ascend to the surface, what will happen to the balloon?
",The balloon will shrink to a volume of 1/3 liter.,The balloon will shrink to a volume of 1/2 liter.,"The balloon will expand to a volume of 2 liters, and possibly burst.","The balloon will expand to a volume of 1 1/2 liters, and possibly burst.","The balloon will expand to a volume of 2 liters, and possibly burst."
2409,"If you are diving and begin to choke, what should you do?
",Hold your breath and swim to the surface immediately.,Take off your regulator and cough.,Cough into the regulator.,"Swim to the surface immediately, exhaling as you go.",Cough into the regulator.
2410,"Why does a diving mask cover the nose?
",To increase your visibility,To keep water from going up your nose,To prevent mask squeeze,To allow you to breathe through your nose,To prevent mask squeeze
2411,"When you are breathing compressed air at depth, a certain amount of the air gets dissolved in the tissues of your body. When you ascend, what happens to this dissolved air?
",Nothing,"It comes out of solution, forming gas bubbles in your tissues.","It passes into your urine, whence it is excreted when you go to the bathroom.","It moves into your brain, causing you to become delirious.","It comes out of solution, forming gas bubbles in your tissues."
2412,"What does the abbreviation SCUBA stand for?
",Swimming Confined to Underwater Breathable Air,Swimming Continuously Underwater Breathing Air,Swimming Confidently Underwater Breathing Air,Self-Contained Underwater Breathing Apparatus,Self-Contained Underwater Breathing Apparatus
2413,"When Utah first broke the BCS, they played against this team in this BCS Bowl Game.
",Pittsburgh/Fiesta Bowl,Tulsa/Armed Forces Bowl,Alabama/Sugar Bowl,Georgia Tech/Emerald Bowl,Pittsburgh/Fiesta Bowl
2414,"The Utah Utes were the first non-BCS team to break into a BCS Bowl Game.
",True,False,,,True
2415,"What year did football become a program for the University of Utah?
",1911,1905,1900,1892,1892
2416,"Which former Utah football player became a member of the Carolina Panthers in 2001?
",Kevin Dyson,Steve Smith,Eric Weddle,Jamal Anderson,Steve Smith
2417,"Who was the head football coach for Utah from 1990-1998?
",Urban Meyer,Jack Cutrice,Ron McBride,Ray Nagel,Ron McBride
2418,"At the end of the 2008 season the Utah Utes set a record for the longest active winning bowl streak in the U.S.
",True,False,,,True
2419,"Which former Ute was nominated for the Heisman Trophy, and drafted number 1 in the 2005 NFL Draft?
",Quinton Ganther,Alex Smith,Eric Weddle,Paris Warren,Alex Smith
2420,"Who did Utah play in the Sugar Bowl the second time they broke the BCS?
",Alabama,Louisville,Michigan,Oregon,Alabama
2421,"The Utes are the only non-BCS team to have won a BCS bowl game.
",False,True,,,False
2422,"What medicinal properties do Calendula plants, commonly known as pot marigold, possess?
",All of these,Anti-inflammatory,Aphrodisiac,Laxative,Anti-inflammatory
2423,"What city did the Kansas City As move to?
",St. Louis,Chicago,Oakland,Philadelphia,Oakland
2424,"In the 1958 season, the Brooklyn Dodgers moved to what city?
",Tampa,Chicago,Nashville,Los Angeles,Los Angeles
2425,"Where did the Boston Braves move to?
",Milwaukee,Atlanta,San Diego,Washington,Milwaukee
2426,"The St. Louis Browns packed up and went to which city?
",Baltimore,Chicago,Los Angeles,San Francisco,Baltimore
2427,"What city did the Philadelphia As move to?
",Kansas City,Oakland,St. Louis,Las Vegas,Kansas City
2428,"Which city did the New York Giants move to?
",San Diego,San Francisco,Seattle,Tampa,San Francisco
2429,"The Milwaukee Braves left town to move where?
",Boston,Nashville,None of these,Atlanta,Atlanta
2430,"What city did the Seattle Pilots move to?
",Atlanta,San Francisco,Washington,Milwaukee,Milwaukee
2431,"The Washington Senators moved to this city after the 1971 season.
",El Paso,Arlington,Houston,Dallas,Arlington
2432,"The Washington Senators of 1960 left for which one of these cities?
",Chicago,Minneapolis,Detroit,Milwaukee,Minneapolis
2433,"Tennis is an Olympic Sport.
",False,True,,,True
2434,"How many are the Grand Slam tournaments?
",8,5,4,3,4
2435,"The size of the court is different in single and double matches?
",True,False,,,True
2436,"In which of the Grand Slam tournaments are matches played on clay courts?
",Australian Open,Wimbledon,Roland Garros,US Open,Roland Garros
2437,"Which is the oldest and most prestigious event in the sport of tennis?
",Australian Open,French Open,Wimbledon,US Open,Wimbledon
2438,"In which city does the Australian Open take place?
",Adelaide,Sydney,Melbourne,Canberra,Melbourne
2439,"In which year was the Association of Tennis Professionals (ATP) formed?
",1960,1983,1951,1972,1972
2440,"Which of these female tennis players has held the longest winning streak?
",Margaret Court,Chris Evert,Martina Navratilova,Steffi Graf,Martina Navratilova
2441,"Which tennis player won the first Golden Slam in the history of tennis?
",Martina Navratilova,Steffi Graf,John McEnroe,Pete Sampras,Steffi Graf
2442,"Which of the tennis players was born in Novi Sad, Yugoslavia (now Vojvodina, Serbia and Montenegro)?
",Ivan Lendl,Martina Navratilova,Monica Seles,Ilie Nastase,Monica Seles
2443,"What was the name of the colourful celebration, conducted by the of the offensive players of the St. Louis Rams in the end zone, after scoring a touchdown?
",The Bounce,The Bob and Weave,The Ram Wiggle,The Circle Jerk,The Bob and Weave
2444,"Which quarterback in the NFL is the second cousin of Atlanta Falcons quarterback Michael Vick?
",Steve McNair,Mike Vanderjagt,Aaron Brooks,T. J. Houshmanzadah,Aaron Brooks
2445,"At University High School in Waco, Texas, during his first game, football player LaDanian Tomlinson, nicknamed LT, scored how many touchdowns?
",7,0,5,2,5
2446,"Which two football players played high school football together at Mount Carmel High School?
",Marvin Harrison and Jerry Rice,Tiki and Ronde Barber,Warren Sapp and Terrell Owens,Donovan McNabb and Simeon Rice,Donovan McNabb and Simeon Rice
2447,"Who was the quarterback for the Baltimore Ravens when they won the super bowl in 2000?
",Trent Dilfer,Tony banks,Jeff Goerge,Brooks Bollinger,Trent Dilfer
2448,"Who is the former head coach of the Minnesota Vikings, succeeded by Brad Childress?
",Mike Tice,John Gruden,Marty Schottenheimer,Norv Turner,Mike Tice
2449,"Sir Purr is the mascot of what NFL football team?
",The Falcons,The Panthers,The saints,The Bucks,The Panthers
2450,"Which football tight end said Im a f*****g soldier. in a an interview, after a game against the University of Tennessee?
",Kellen WInslow Jr,Terrell Owens,Randy Moss,Jeremy Shockey,Kellen WInslow Jr
2451,"Which one of these college-nickname pairs from 2006 is wrong?
",University of Southern Illinois - Salukis,Sacramento State - Hornets,University of Denver - Rams,Syracuse - Orange(men),University of Denver - Rams
2452,"What was the nickname of San Diego State University during 2006?
",Aztecs,Indians,Warriors,Colonials,Aztecs
2453,"Georgetown Universitys mascot is a bulldog. What is its nickname?
",Wildcats,Panthers,Hoyas,Huskies,Hoyas
2454,"What was the nickname of Oregon State University in 2006?
",Ducks,Badgers,Beavers,Birds,Beavers
2455,"What is the nickname of the University of Cincinnati?
",Bearcats,Tigers,Wildcats,Bearpack,Bearcats
2456,"Does the Big East have any teams with the same nickname?
",No,Yes,,,No
2457,"What is UNC Wilmingtons nickname?
",Tribe,Rams,Seahawks,Wolfpack,Seahawks
2458,"Having played only one season in the majors with the 1959 Phillies, this player, popularly known as Sparky, later made his mark as a manager.
",John McGraw,Earl Weaver,Walter Alston,George Anderson,George Anderson
2459,"Old Aches and Pains played twenty years for the Chicago White Sox, winning batting titles in 1936 and 1943. What is his real name?
",Luis Aparicio,Luke Appling,Frank Malzone,Tony Lazzeri,Luke Appling
2460,"This player, nicknamed Mr. Cub, spent nineteen seasons in the Windy City with the Chicago Cubs.
",Sammy Sosa,Ferguson Jenkins,Ernie Banks,Ryne Sandberg,Ernie Banks
2461,"This classy left-hander, known as Lefty, was a ten-time All-Star and winner of four Cy Young Awards.
",Randy Jones,Whitey Ford,Steve Carlton,Warren Spahn,Steve Carlton
2462,"Drafted by the Montreal Expos in 1972, The Kid won three Gold Gloves as a catcher. He finished his career with 324 home runs and was elected to the Hall of Fame in 2003. What is his real name?
",Gary Carter,Lance Parrish,Ted Simmons,Carlton Fisk,Gary Carter
2463,"This player, nicknamed Baby Bull, made his debut on April 15, 1958 hitting a home run against the L.A. Dodgers. He hit 379 home runs over a seventeen-year career and was the national League MVP in 1967.
",Orlando Cepeda,Bobby Bonds,Danny Tartabull,Wes Westrum,Orlando Cepeda
2464,"This Old Timer, known as Dizzy Dean, pitched twelve years for the St. Louis Cardinals, Chicago Cubs, and St. Louis Browns.
",Peter Paul,Marvin Edward,Henry Haymaker,Jay Hanna,Jay Hanna
2465,"This player, known as The Lip, began his career with the Yankees in 1925 and finished it with the St. Louis Browns in 1945. He is a three time All-Star, elected to the Hall of Fame in 1994.
",Bill Durham,Frank Crosetti,Leo Durocher,Norm Siebern,Leo Durocher
2466,"This diminutive second baseman, known as Nellie Fox, led the Chicago White Sox into the World Series in 1959 against the Dodgers.
",Jacob Nelson,Samuel Sheridan,Mordecai Abraham,Frank James,Jacob Nelson
2467,"This player, known as the Iron Horse, spent seventeen seasons with the New York Yankees hitting 493 home runs. When he retired, he brought the crowd at Yankee Stadium to tears by saying he was the luckiest man on the face of the earth.
",Babe Ruth,Hank Bauer,Joe DiMaggio,Lou Gehrig,Lou Gehrig
