,Questions,answer_A,answer_B,answer_C,answer_D,Correct_answer
1063,"What other interesting name is used commonly to refer to the Purple frog, an amphibian endemic to the Western Ghats in India?
",Pignose Frog,Chicken frog,All of these,Mole frog,Pignose Frog
1064,"What does the diet of the Eastern Tiger Salamander mainly consist of?
",Shrimp,Leaves,Insects,Fish,Insects
1065,"What behavior is typical of the Argentine horned frog, also known as Argentine wide-mouthed frog?
",It never stops moving.,It sings almost incessantly.,It would eat up anything that comes in its eyesight.,All of these,It would eat up anything that comes in its eyesight.
1066,"Where does the female Suriname Toad keep its eggs until they develop into young frogs?
",In its vocal sac,Between its hind legs,On its back,In its stomach,On its back
1067,"How many orders of trilobite are there?
",9,3,15,10,10
1068,"What order of trilobite was the only one to survive the Devonian mass extinction?
",Proetida,None of these,Phacopida,Lichida,Proetida
1069,"Approximately how many species of trilobite existed over the duration of the Paleozoic?
","12,000","9,000","17,000","18,000","17,000"
1070,"Trilobites developed one of the first complex visual systems.
",False,True,,,True
1071,"Not all trilobites had eyes.
",False,True,,,True
1072,"What genus and species did the largest complete trilobite fossil ever found belong to?
",None of these,Isotelus rex,Isotelus maximus,Isotelus brachycephalus,Isotelus rex
1073,"The pygidium refers to what section of a trilobites body?
",The head,None of these,The thorax,The tail,The tail
1074,"Which of the following is believed to be an ancestor of the trilobites?
",Onega,None of these,Spriggina,Trichophycus,Spriggina
1075,"Did some trilobites filter-feed as a means of obtaining food?
",No,Yes,,,Yes
1076,"To what geographical region is the Aye-aye indigenous?
",Madagascar,New Zealand,Tasmania,Hawaii,Madagascar
1077,"Which of these statements is true about the lemur Aye-aye?
",It is the second smallest primate on the planet.,It is the second largest primate in the world.,It is the smallest nocturnal primate in the world.,It is the largest nocturnal primate on the planet.,It is the largest nocturnal primate on the planet.
1078,"What physical feature does the lemur Aye-aye share with rodents, leading to its original classification in order Rodentia?
",Very large incisors,Inability to vomit,All of these,Similarities in the digestive system,Very large incisors
1079,"What unusual physical characteristic does the lemur Aye-aye possess?
",Its pupils are constantly dilated.,It has 4 nipples.,It has extremely long fingers.,All of these,It has extremely long fingers.
1080,"In what places does the nocturnal Aye-aye sleep during the daytime?
","On a branch, covering its body with a big leaf",Hanging from a branch.,On trees,In holes in the ground,On trees
1081,"Which of these statements is true about the reproduction of the Aye-aye?
",None of these,The baby stays with its mother for a year.,Pregnancy lasts about 4 months.,It reaches reproductive age at 3 - 3.5 years.,None of these
1082,"Where did the name of the Aye-aye originate from according to common hypothesis?
",All of these,From the Malagasy expression for I dont know,From the sound made by the animal,From an exclamation,All of these
1083,"How is the lemur Aye-aye classified according to its diet?
",Herbivore,Omnivore,Carnivore,Specialized eater,Omnivore
1084,"What is the Aye-aye traditionally associated with according to ancient Malagasy legends?
",Future marriage,Rain,Luck,Death,Death
1085,"What is the name of the Aye-aye character from the 2005 animated comedy movie Madagascar?
",Maurice,Marty,Mort,King Julien,Maurice
1086,"To what geographic area is the koala endemic?
",Tasmania,Australia and Tasmania,Australia,Australia and New Guinea,Australia
1087,"What unique feature do the the fingers of the koala possess?
",There are six fingers on each leg.,They have fingerprints.,All of these,Each finger consist of 10 bones.,They have fingerprints.
1088,"What does the diet of the koala almost exclusively consist of?
",Eucalyptus leaves,Grass,All of these,Insects,Eucalyptus leaves
1089,"What term is used to refer to the infant koala, as well as to any other baby marsupial?
",Jerry,Joey,Jimmy,Jelly,Joey
1090,"Which of these statements is true about koalas?
",All of these,Keeping a koala as a pet is legal in the USA.,They were nearly erased from the planet due to hunting in the early 20th century.,"In August 1927, 100 000 koalas were killed.",They were nearly erased from the planet due to hunting in the early 20th century.
1091,"This fictional koala character, created by author Dorothy Wall, fist appeared in the 1933 book Jacko - the Broadcasting Kookaburra.
",Nutsy,Jeremy,Noozles,Blinky Bill,Blinky Bill
1092,"What unusual anatomical characteristic does the koala possess?
",The female has two vaginas.,The female has two uteri.,The make has a bifurcated penis.,All of these,All of these
1093,"The koala is the only animal species on the planet to possess this quality.
",All of these,It sleeps with open eyes.,"When its hungry, it starts sucking on its tail.",Its brain size is extremely reduced.,Its brain size is extremely reduced.
1094,"What does the Greek word Phascolarctos, denoting the genus to which koalas belong, mean?
",Ash-colored,Pouch bear,Doesnt drink,Monkey bear,Pouch bear
1095,"When anxious, the koala produces a loud sound similar to the cry made by this creature.
",Baby bear,Crow,Human baby,Rabbit,Human baby
1096,"What is the literal meaning of the word giraffe considering its Arabic origin?
",Unbelievable,Ambiguous,Scary,Tall,Tall
1097,"Which of these statements is wrong?
",All of these,The giraffe is the largest ruminant.,The giraffe is the only surviving member of its family.,The giraffe is the only surviving member of its genus.,The giraffe is the only surviving member of its genus.
1098,"What term is used for the behavior exhibited by male giraffes that are engaged in a fight?
",Hoofing,Tailing,Necking,Horning,Necking
1099,"Giraffes sometimes use their extremely long blue tongues for this purpose.
",Cleaning insects from their face,Stealing eggs from birds nests,Playing games with other giraffes,All of these,Cleaning insects from their face
1100,"Which of these giraffe subspecies is easily distinguished by the very light colored spots on its body?
",All of these,South African Giraffe,Somali Giraffe,West African Giraffe,West African Giraffe
1101,"The horns of which giraffes are very often bald on top?
",Babies,Females,Males,Very old giraffes,Males
1102,"Of all mammals, giraffes require the least amount of which of the following?
",Vitamins,Food,Water,Sleep,Sleep
1103,"This artiodactyl mammal is the closest surviving relative of the giraffe.
",Okapi,Tapir,Llama,Zebra,Okapi
1104,"What is the largest living subspecies of giraffe on the planet?
",Masai Giraffe,South African Giraffe,Rothschild Giraffe,Nubian Giraffe,Masai Giraffe
1105,"What method of defense do giraffes most often employ against predator attacks?
",None of these,Kicking,They use their horns,Standing still,Kicking
1106,"What does the name of the zebra literally mean?
",Wild ass,Funny horse,Striped,Black-and-white,Wild ass
1107,"Which of the senses of zebras is generally underdeveloped and the animal cannot rely very much on it?
",Smell,None of these,Hearing,Eyesight,None of these
1108,"What animal is the number one predator of zebras?
",Jackal,Lion,Hyena,Crocodile,Lion
1109,"What is the term denoting a group of zebras that live together?
",Harem,Pack,Stud,Herd,Harem
1110,"Unfortunately this fictional dog is constantly bullied by his buddy cat.
",Snoopy,Lucky,Goofy,Odie,Odie
1111,"Which cartoon dog is one of Mickey Mouses best friends?
",Happy,Minnie,Doggie,Goofy,Goofy
1112,"Which Rough Collie was awarded a star on the Hollywood Walk of Fame?
",Odie,Honey,Lassie,Beauty,Lassie
1113,"What is the real name of the dog who first played the fictitious dog Benji in the series of Benji films?
",Benji,Higgins,Arnold,Lassie,Higgins
1114,"This dog, whose name means barker in Russian, became the first living creature from Earth to enter orbit.
",Mandy,Laika,Lucky,Sporty,Laika
1115,"This dog, who first showed up in a Bud Light Beer Super Bowl ad, had a black circle around one eye.
",Spuds MacKenzie,Blue MacKenzie,Long John,Spottie,Spuds MacKenzie
1116,"Name the Red Baron hunting Beagle from Charles Schultz popular comic strip, Peanuts.
",Scooby,Lassie,Odie,Snoopy,Snoopy
1117,"This cartoon Great Dane often needs his nephew headstrong nephew to protect him.
",Scooby,Odie,Scrappy,Snoopy,Scooby
1118,"Which of these is the most distinctive feature of one of the largest marine creatures, which is also known to be the best diver - the sperm whale?
",Its huge vivid eyes,Its extremely long tail,Its enormous head,The unique curvatures of its fins,Its enormous head
1119,"Giant squids, for long believed to be mythical creatures, are a type of deep-ocean dwelling squid that can grow to a tremendous size. The giant squid also holds the record for the largest organ, in which of these bodily systems?
",Digestive system,Visual system,Auditory system,Reproductive system,Visual system
1120,"In Herman Melvilles Moby-Dick, the leading character Ahab, consumed with the desire for revenge for his lost leg, mindlessly pursues a whale nicknamed Moby Dick. What type of whale is Moby Dick, according to the book?
",Sperm whale,Baleen whale,Blue whale,Humpback whale,Sperm whale
1121,"This member of the oceanic dolphin family, named for its versatile predatory habits, cannot be mistaken with any other sea creature, due to its distinctive coloration - black back, white chest, sides, and a patch above and behind each eye.
",Killer whale,Humpback dolphin,Pilot whale,Spinner dolphin,Killer whale
1122,"In marine science, ichthyology, branch of zoology closely related to marine biology and oceanography, is the study of what?
",Microscopic marine life,Fish,Marine mammals,Marine plant life,Fish
1123,"Devilfish, a large species of ray, also called manta, was named such due to which of these characteristic features?
",Its pointed tail,Two pointed lobes on each side of the head,Its hunting habits,"Extended, winglike fins",Two pointed lobes on each side of the head
1124,"Periplaneta americana, Blattella germanica and Gromphadorhina portentosa are all species of this insect.
",House fly,Cockroach,Stick Insect,Butterfly,Cockroach
1125,"It is the national insect of Canada and the state insect of Texas.
",Ladybug,Cricket,Praying Mantis,Monarch butterfly,Monarch butterfly
1126,"Many Royal Navy and US Navy ships are named after this fearful insect. Not just that, but an F/A-18 aircraft and a Honda motorcycle also carry its name.
",Tarantula,Cicada,Hornet,Yellowjacket,Hornet
1127,"The scarab, a sacred beetle to Ancient Egyptians, is commonly known as what?
",Dung Beetle,Stag Beetle,June Bug,Noble Chafer,Dung Beetle
1128,"What is the common length of a full grown male Komodo Dragon?
",11 feet,8 feet,6 feet,9 feet,9 feet
1129,"The Komodo Dragon is NOT native to which of these islands?
",Rinca,Flores,Gili Motang,Savalhi,Savalhi
1130,"How heavy was the largest verified wild Komodo Dragon?
",154 lbs.,275 lbs.,200 lbs.,365 lbs.,365 lbs.
1131,"The Komodo Dragon is venomous.
",True,False,,,True
1132,"What is the top speed that a Komodo Dragon can reach?
",13 mph,6 mph,10 mph,27 mph,13 mph
1133,"The Komodo Dragon is only one of 3 species of venomous lizards in the world.
",False,True,,,False
1134,"Which of these American zoos does NOT house Komodo Dragons?
",Honolulu Zoo,Disneys Animal Kingdom,Memphis Zoo,Bronx Zoo,Bronx Zoo
1135,"Female Komodo Dragons can lay eggs without any contact with males.
",True,False,,,True
1136,"How fast can a black bear run?
",61km/hour,48 km/hour,39 km/hour,53 km/hour,48 km/hour
1137,"Are all bears omnivores?
",Yes,No,,,No
1138,"Which of the following is not a nickname for a polar bear?
",White bear,Great bear,Northern bear,Sea bear,Great bear
1139,"At what age can grizzly bears start to mate?
",9 years,1 and a half year,7 weeks,4 and a half year,4 and a half year
1140,"Do polar bears live in Antarctica?
",No,Yes,,,No
1141,"How many years does a mother grizzly stay with her cubs?
",5 months to 10 months,1and a half to 3 and a half years,6 weeks to 1 year,7-8 years,1and a half to 3 and a half years
1142,"How many polar bear subspecies are there?
",0,3,5,1,0
1143,"Which of these animals usually preys on black bear cubs?
",Hedgehog,Garden snake,Cougar,Dog,Cougar
1144,"What of these members of the bear family is the largest?
",Black bear,Panda,Grizzly bear,Polar bear,Polar bear
1145,"Where do orphaned grizzly cubs Grinder and Coola live?
",Yukon,Northwest Territories,British Columbia,Ontario,British Columbia
1146,"There are just 2 species of turkey in the world.
",False,True,,,True
1147,"Are wild turkeys very good fliers?
",Yes,No,,,Yes
1148,"Turkeys are named after the country of Turkey.
",False,True,,,True
1149,"How many eggs does a turkey usually lay?
",8-15,4-12,6-13,4-8,8-15
1150,"Turkeys like to roost high in trees at night.
",True,False,,,True
1151,"Turkeys were once threatened with extinction in America.
",False,True,,,True
1152,"Did all Indian tribes of North America eat turkeys or consider them to be edible?
",No,Yes,,,No
1153,"Male turkeys are monogamous and will stay with one female for life.
",True,False,,,False
1154,"A cats sense of hearing is much more sensitive than that of a human or a dog.
",False,True,,,True
1155,"How fast can a domestic cat sprint?
",15 MPG,30 MPH,17 MPH,25 MPH,30 MPH
1156,"Which of these statements if true about a cat?
",Their urine glows under a black light.,Normal body temperature for a a cat is 95 degrees Fahrenheit.,They take about 50 breaths per minute.,They walk on the bottoms of their feet.,Their urine glows under a black light.
1157,"The nose pad of a cat is unique like the human fingerprint.
",True,False,,,True
1158,"According to a survey, what percentage of American cat owners admit to blow drying their feline after giving it a bath?
",15%,70%,25%,5%,25%
1159,"Which type of cat is almost always female?
",Calico,White,Persian,Siamese,Calico
1160,"Cats have 517 of these in their entire body.
",Claws,Whiskers,Muscles,Bones,Muscles
1161,"Indoor cats tend to live longer.
",True,False,,,True
1162,"What year was the very first cat show held?
",1895,1926,1877,1901,1895
1163,"Which of these is not one of the most popular names for female cats in the USA?
",Missy,Pumpkin,Socks,Tigger,Socks
1164,"Finish this old phrase:
",takes a message,climbs the curtains,takes a message,thinks its dinner time,"en you call a dog, he comes right over to you. When you call a cat, she________________."
1165,"On what continent can aardvarks be found?
",Africa,Asia,South America,Australia,Africa
1166,"Are aardvarks an endangered species?
",Yes,No,,,No
1167,"What is the scientific name for an aardvark?
",Troglodytes pan,Orycteropus afer,Loxodonta aficanus,Muscous domesticus,Orycteropus afer
1168,"Aardvark is a word coming from the Afrikaans/Dutch that literally translates as what?
",Long Nose,Ant Eater,Pig Like,Earth Pig,Earth Pig
1169,"How many young can an adult aardvark have at one time?
",6,up to one dozen,only 1,3,only 1
1170,"What is the gestation period for an aardvark?
",1 full year,9 months,3 months,7 months,7 months
1171,"Are aardvarks nocturnal animals?
",Yes,No,,,Yes
1172,"Aardvarks have more olfactory nerves than other mammals.
",True,False,,,True
1173,"Which one of these statements about aardvarks is false?
",Aardvarks are hunted for meat.,Aardvarks are color blind.,Aardvarks are nocturnal.,Aardvarks only eat termites.,Aardvarks only eat termites.
1174,"What color was the aardvark from the Pink Panther cartoon?
",Red,Blue,Pink,Gray,Blue
1175,"What is the gestation period of a dolphin?
",Varies by species,16 months,9 months,12 months,Varies by species
1176,"The Orca (Killer Whale) is the largest species of dolphin.
",True,False,,,True
1177,"Which of these is NOT a species of dolphin?
",Eastern Dolphin,Orca,Pilot whale,False Killer Whale,Eastern Dolphin
1178,"Dolphins are only found in the ocean.
",False,True,,,False
1179,"What year was named by the United Nations as the Year of the Dolphin?
",1985,2007,2000,1999,2007
1180,"Approximately, how many species of dolphins exist?
",20,40,30,12,40
1181,"Are all dolphins considered whales?
",No,Yes,,,Yes
1182,"Where in the world can you find the dolphin known as the Boto?
",Asia,Australia,South America,North America,South America
1183,"What is the scientific name of the Common Raccoon?
",Procyon cancrivorus,Procyon nelus,Procyon lotor,Procyon insularis,Procyon lotor
1184,"Which of these in NOT a species of raccoon?
",Common Raccoon,Tree Raccoon,Tres Marias Raccoon,Crab Eating Raccoon,Tree Raccoon
1185,"In Toronto, Canada the raccoon has become a great urban pest, only exceeded by the Gray Squirrel.
",True,False,,,True
1186,"Is the raccoon native to Europe?
",No,Yes,,,No
1187,"Are badgers related to weasels?
",Yes,No,,,Yes
1188,"How many young can an adult badger have at one time?
",1-8,just 1,1-5,1-2,1-5
1189,"The badger can be found in every part of the lower 48 states.
",False,True,,,False
1190,"Can you find badgers in Europe?
",Yes,No,,,Yes
1191,"Which of these is not a part of the badgers diet?
",Insects,Birds,Ground squirrels,Rattlesnakes,Insects
1192,"Badgers like to use one den all year round.
",True,False,,,False
1193,"Are badgers the largest native carnivores found in the UK?
",No,Yes,,,Yes
1194,"The expression badgering someone鈥 came from the cruel sport of badger baiting.
",False,True,,,True
1195,"Which of the following octopuses could most easily kill a human?
",The Common Octopus,The Blue Ringed Octopus,The Giant Pacific Octopus,Seven Armed Octopus,The Blue Ringed Octopus
1196,"How many hearts do most octopi have?
",2,1,3,0,3
1197,"Which of the following best defines the octopus related word midden?
",a pile of shells,a burrow in the sand used as a den,a hole in the rock face or corral used as a den,a chemical in the ink sprayed from an octopus siphon,a pile of shells
1198,"Octopi live alone all their lives except when mating.
",True,False,,,True
1199,"The octopus is considered the smartest invertebrate.
",True,False,,,True
1200,"Which of the following is the name for an octopuss tongue?
",Siphon,Hemetoy,Mantle,Radula,Radula
1201,"Octopuses have excellent vision. Which of the following statements about an octopuss vision is NOT true?
",They can see well at night.,They can see in depth.,They can make out size and shape very well.,They can see in color.,They can see in color.
1202,"Which of the following octopi has the scientific name Enteroctopus Dofleini?
",None of these,Giant Pacific Octopus,Common Octopus,Blue Ringed Octopus,Giant Pacific Octopus
1203,"Which of the following words is NOT related to the octopus?
",Chemoreceptors,Chromatophores,Ambush,Tentacles,Tentacles
1204,"What two continents did Smilodon inhabit?
",North and South America,Europe and Asia,Europe and Africa,Asia and Africa,North and South America
1205,"How much could a full-grown Smilodon weigh?
",525 lbs.,350 lbs.,450 lbs.,400 lbs.,450 lbs.
1206,"Is it believed that Smilodon was a social animal?
",Yes,No,,,Yes
1207,"Which species of Smilodon was the largest?
",Smilodon fatalis,Smilodon populator,Smilodon locor,Smilodon gracilis,Smilodon populator
1208,"Approximately how long ago did Smilodon become extinct?
","5,000 years","20,000 years","10,000 years","15,000 years","10,000 years"
1209,"The Tomato Frog is native to the eastern coast of Madagascar.
",False,True,,,True
1210,"What king of habitat do Tomato Frogs live in?
",in the snowy mountain tops,"in marshes, shallow pools, flooded meadows, and wetlands",in dessert areas that are very arid and dry,in the salty ocean,"in marshes, shallow pools, flooded meadows, and wetlands"
1211,"Tomato Frogs existence is threatened due to what reason?
",Habitat destruction,Their legs are used for food in fine dining restaurants.,They are hunted for their oils that are used as a skin moisturizer.,Flooding,Habitat destruction
1212,"Tomato Frogs tend to hit sexual maturity in about 9-14 months.
",True,False,,,True
1213,"Male Tomato Frogs are bright red.
",True,False,,,False
1214,"Female Tomato Frogs are larger than male Tomato Frogs.
",False,True,,,True
1215,"When Tomato Frogs are in captivity at a zoo, what kind of food are they fed?
","Grass, seaweed, and other vegetation","Small fish, such as minnows and guppies",Vitamin-dusted crickets and mealworms.,The same food they would eat in the wild,Vitamin-dusted crickets and mealworms.
1216,"Tomato Frogs lay their eggs in the water during rainy seasons.
",True,False,,,True
1217,"The life span of a Tomato Frog is 15-35 years.
",False,True,,,False
1218,"When the Tomato Frog is threatened its skin secretes a thick substance containing a toxin.
",False,True,,,True
1219,"The manatee is a marine mammal.
",True,False,,,True
1220,"The manatee has a tail similar in shape to that of the dolphin.
",True,False,,,False
1221,"Manatees range in weight from 900 to 1200 pounds (400-550 kg.)
",False,True,,,True
1222,"Manatees are found more commonly in Caribbean, Mexico, and Florida waters. Why?
",The water is cool.,There is a better food variety.,The water is warm.,The water is salty.,The water is warm.
1223,"Which of these do manatees use to communicate with their calves and other manatees?
",Sounds,All of these,Touch,Movement,All of these
1224,"Due to the presence of a specific protein in the blood plasma octopuses have this unusual blood color.
",Blue,Black,Bright green,Fluorescent pink,Blue
1225,"Some animals have an inborn instinct to swallow gastroliths in order to improve the breaking down of food inside their stomachs. What kind of objects are gastroliths?
",Rocks,Plants that are rich in digestive enzymes,Insects,Excrements,Rocks
1226,"Parthenogenesis (from Greek - virgin creation), an asexual way of reproduction without the need of fertilization, occurs naturally in these animals.
",All of these,Birds,Reptiles,Fish,All of these
1227,"Which of  the following statements is true about mosquitoes?
",Only female mosquitoes suck blood.,Only male mosquitoes suck blood.,All mosquitoes on the planet drink blood.,Only baby mosquitoes drink blood.,Only female mosquitoes suck blood.
1228,"What kind of respiratory organs do lungfish have?
",They have both lungs and gills.,Lungfish do not have any respiratory organs. They absorb oxygen through their skin.,They breathe only with gills.,"They do not have gills, they use their lungs for respiration.",They have both lungs and gills.
1229,"Cockroaches are among the most resilient creatures on our planet. But how long can they survive without air?
",60 minutes,45 minutes,10 minutes,2 hours,45 minutes
1230,"Human skin has the unique ability to acquire a darker shade when exposed to UV-rays. What animals share this ability with us?
",Dolphins and seals,Chimpanzees and gorillas,Pigs and hammerhead sharks,All reptiles and anthropoid apes,Pigs and hammerhead sharks
1231,"Koalas almost exclusively feed on this type of food.
",Bottle tree leaves,Tea tree leaves,Eucalyptus leaves,Bamboo leaves,Eucalyptus leaves
1232,"Which of the following statements is true about snails?
",None of these,Snails do have tooth-like formations.,Snails do not have any teeth or tooth-like formations.,Snails have real teeth very similar to those of mammals.,Snails do have tooth-like formations.
1233,"Some sharks hardly ever stop swimming during their whole existence. What is the reason for this?
",Some sharks are very desirable hosts for small parasitic creatures. Those sharks are constantly trying to escape from them by incessant swimming.,Sharks are highly anxious and easily agitated animals. They cannot stay in the same place for more than a few seconds.,"Sharks are cold-blooded animals. If they stop moving their body temperature will decrease too much and will cause hypothermia, which can be lethal.","Some sharks have lost the ability to pump water through their gills, so they need to keep moving in order to stay alive","Some sharks have lost the ability to pump water through their gills, so they need to keep moving in order to stay alive"
1234,"The Mimic Leatherjacket, found in the tropical marine waters throughout the Indo-Pacific, mimics which poisonous fish?
",Red Bass,Hogfish,Saddled Puffer,Stonefish,Saddled Puffer
1235,"This primitive shark, with a brown thin eel-like body, has six pairs of gill slits and trident-like teeth.
",Frilled shark,Tiger shark,Bull shark,Sharpnose seven-gill shark,Frilled shark
1236,"This fish, which resembles the Angel fish, is recognized by its brightly coloured and patterned body, as well as by the dark band across its eyes.
",Butterfly fish,Purple queen,Cichlid,Clown fish,Butterfly fish
1237,"The Parrot fish, found in the Atlantic Indian and Pacific Ocean reefs, was given its name for what reason?
",Because of the shape of its body,Because it can fly a few metres above water,Because its body is in different flashy colours,Because of its beak-like mouth,Because of its beak-like mouth
1238,"What is the other name of Mola mola, a fish generally considered to be the most massive bony fish in the world?
",Filefish,Ocean Sunfish,Pufferfish,Triggerfish,Ocean Sunfish
1239,"When threatened, this fish, also known as balloonfish, increases in size by swallowing water or air.
",Bowfin,Porcupinefish,Bichir,Oar fish,Porcupinefish
1240,"The zebrafish (Girella zebra), which can be recognised by its pale body and yellow fins, is endemic to which region?
",Amazon River Basin,Australian waters,The Caribbean,Japan waters,Australian waters
1241,"The Flashlight fish, has a light-producing organ, which contains luminescent bacteria. Where is this organ located?
",On the dorsal fin of the fish,Below the eye of the fish,Above the eye of the fish,Between the eyes of the fish,Below the eye of the fish
1242,"The catfishes Physailia pellucida and Kryptopterus bicirrhis, found in the mid-waters of Southeast Asia, use what kind of camouflage?
",Transparency,Change their colour,Mimic algae,Mimic poisonous fish,Transparency
1243,"Giant Pandas eat oranges and bananas.
",False,True,,,True
1244,"Is the Giant Panda an endangered species?
",Yes,No,,,Yes
1245,"The Giant Panda and which of the following serve as an Asian countrys national emblem?
",The dragon,The Golden Lion Tamarin,The Chinese alligator,The South China Tiger,The dragon
1246,"Do Giant Pandas hibernate?
",No,Yes,,,No
1247,"What is the gestation period of the Giant Panda?
",40-50 days,60-90 days,90-120 days,95-160 days,95-160 days
1248,"This animal is the second most expensive for zoos to maintain after the Giant Panda.
",Lion,Elephant,Giraffe,Bear,Elephant
1249,"The giant pandas diet is 99% this.
",bananas,fish,honey,bamboo,bamboo
1250,"Pandas live in the mountains in the Sichuan, Shaanxi, and Gansu provinces in this country.
",Mongolia,Thailand,China,Korea,China
1251,"At birth, pandas weigh about 4 ounces and are the size of a stick of butter. Which of these is NOT true about a newborn panda?
",They are grey in color.,They nurse up to 14 times a day.,They are hairless.,They are blind.,They are grey in color.
1252,"Pandas do not hibernate.
",False,True,,,True
1253,"Pandas live and travel together.
",True,False,,,False
1254,"Pandas spend 10-16 hours a day eating, the rest of the time they are usually resting. When are pandas most active?
",at dusk and at dawn,between 10am and 2pm,between 2p and 10pm,only at night,at dusk and at dawn
1255,"When a panda is born, it is impossible to tell if it is male or female. How old is the panda before its gender is known?
",3 months,1 year,4 years,6 months,4 years
1256,"Which of these is TRUE about pandas?
",They belong to the raccoon family.,They are poor climbers.,They were unknown to the Western world until the 1600s.,They are carnivores.,They are carnivores.
1257,"How long does a panda usually live in captivity?
",10 - 15 years,80 - 90 years,20 - 30 years,55 - 65 years,20 - 30 years
1258,"The panda is the symbol of this conservation organization, formed in 1961.
",Leave It Wild,The Conservation Society,The African Conservation Foundation,The World Wildlife Fund,The World Wildlife Fund
1259,"The panda has an enlarged wristbone that works as an opposable thumb.
",True,False,,,True
1260,"Pandas are known to roar.
",True,False,,,False
1261,"In the 1930s movie King Kong, the giant ape battles a pterodactyl.
",False,True,,,True
1262,"How many stomachs does a starfish have?
",1,0,2,5,2
1263,"A starfish cannot regenerate a lost arm.
",True,False,,,False
1264,"All starfish have 5 arms.
",True,False,,,False
1265,"In which country is the Gohongaze Starfish considered an edible delicacy?
",China,Italy,New Zealand,Japan,Japan
1266,"Starfish are capable of both asexual and sexual reproduction.
",True,False,,,True
1267,"Starfish are fast moving creatures.
",True,False,,,False
1268,"A starfish is a type of fish.
",True,False,,,False
1269,"There are two classes of starfish. Name them.
",Salt Stars and Fresh Stars,Soft Stars and Hard Stars,Sea Star and Brittle Stars,Common Stars and Rare Stars,Sea Star and Brittle Stars
1270,"Which of these is not a relative of the starfish?
",Sea Urchin,Sea Cucumber,Sand Dollar,Sea Horse,Sea Horse
1271,"What is located on the end of every arm of a starfish?
",Ear,Whisker,Eye,Mouth,Eye
1272,"Scorpions are active at night in order to avoid which of their predators?
",Mice,Lizards,All of these,Centipedes,All of these
1273,"Raccoons are usually nocturnal animals, and they are famous for dousing their food before eating it. This is actually an activity that imitates foraging for food at shores. What is the term for such an activity?
",Vacuum activity,Vain activity,All of these,False activity,Vacuum activity
1274,"What sense helps kiwis find food in the dark?
",All of these,Sense of smell,Eyesight,Hearing,Sense of smell
1275,"Kakapo is a nocturnal parrot indigenous to New Zealand. Due to its resemblance to this nocturnal animal, it is also called by its name.
",Raccoon,Cat,Rat,Owl,Owl
1276,"Mink are mainly active at night and they do not hibernate. Which of these animals is a predator of the American Mink?
",All of these,Wolf,Owl,Coyote,All of these
1277,"What animal is the largest nocturnal prosimian on the planet?
",Gorilla,Mantled Guereza,Aye-aye,Olive Baboon,Aye-aye
1278,"Catfish are bony fish that are active in the nighttime. How did they get their interesting name?
",They have barbels that remind of cat whiskers.,They like to rub against objects like cats do.,They have cat eyes.,All of these,They have barbels that remind of cat whiskers.
1279,"Fireflies are known for their ability to produce light of this color.
",Yellow,All of these,Pale red,Green,All of these
1280,"The Ocelot is a nocturnal cat that is also called by this name in certain regions.
",All of these,McKenneys Wildcat,Jaguarete,Painted Leopard,All of these
1281,"Tapeti is a nocturnal cottontail rabbit that is indigenous to these areas.
",Central and South America,Australia and Tasmania,South Asia,South Africa and Madagascar,Central and South America
1282,"What is the average speed dolphins can reach?
",25.5 km/hr,14.5 km/hr,16.5 km/hr,38.5 km/hr,16.5 km/hr
1283,"How deep can a bottlenose dolphin dive?
",300 meters,800 meters,1250 meters,700 meters,300 meters
1284,"How many different species of dolphins are there in the world?
",15,48,32,12,32
1285,"Is dolphins sense of hearing superior to that of humans?
",No,Yes,,,Yes
1286,"How do dolphins generally sleep if they are in the wild?
",None of these,like land mammals,They dont sleep at all.,with only one brain hemisphere in slow-wave sleep,with only one brain hemisphere in slow-wave sleep
1287,"Which is the smallest species of dolphin?
",Maui Dolphin/Hectors Dolphin,The Spinner Dolphin,The Pacific White-Sided Dolphin,The Bottlenose Dolphin,Maui Dolphin/Hectors Dolphin
1288,"Which of these statements is true about squirrels?
",Some squirrel species are omnivorous.,Most squirrels are active in the daytime.,They cannot digest cellulose.,All of these,All of these
1289,"Which of these statements is true about the tongue of the giraffe?
",The animal uses it as a tool to remove insects from its face.,All of these,It is about 18 inches (45 centimeters) long.,It is tough.,All of these
1290,"Which of these statements is true about elephants?
",All of these,Their diet consists of 80% tree leaves.,They are able to digest 40% of their food.,They spend 8-10 hours a day eating.,They are able to digest 40% of their food.
1291,"Which of these statements is true about grasshoppers?
",They have salivary glands.,Their digestive tract secretes digestive enzymes.,They have two antennae on their heads.,All of these,All of these
1292,"Which of these foods does the Canada goose include in its diet?
",Green vegetation,All of these,Grains,Seaweeds,All of these
1293,"Which of these statements is true about the digestive system of the Hoatzin, a herbivorous tropical bird?
",All of these,It has teeth that it uses for mastication.,It has four stomachs.,It breaks down its food through bacterial fermentation.,It breaks down its food through bacterial fermentation.
1294,"What is the meaning of the term graminivore?
",an animal that feeds on fruit,an animal that feeds on seaweed,an animal that feeds on grass,an animal that feeds on tree leaves,an animal that feeds on grass
1295,"What kind of herbivorous animals are the granivores?
",Animals that feed on buds,All of these,Animals that feed on seeds,Animals that feed on fruit,Animals that feed on seeds
