,Questions,answer_A,answer_B,answer_C,answer_D,Correct_answer
677,"Who starred as the defense lawyer in the premiere of the 1955 Broadway play Inherit the Wind?
",John Gleason,Paul Muni,Frderick March,Henry Fonda,Paul Muni
678,"In the premiere of the 1955 Broadway play Inherit the Wind, who played the role of the prosecutor?
",Henry Fonda,Ed Begley,Jack Warden,John Cameron Swayze,Ed Begley
679,"The play Inherit the Wind was written almost five years before its opening. Why did it take so long to get the play produced?
",The Great Depression hurt Broadway producers.,The public did not want a play about abortions.,The public did not want a play about Sacco and Vanzetti.,Fear of the McCarthy HUAC hearings,Fear of the McCarthy HUAC hearings
680,"Which actor won a 1988 Emmy for his portrayal of the defense lawyer in one of the TV versions of the 1955 play Inherit the Wind?
",Kirk Douglas,"Jason Robards, Jr.",George C. Scott,Jack Lemmon,"Jason Robards, Jr."
681,"The word goblin is probably derived from a Latin word which means what?
",Ugly,Devil,Evil,Rogue,Rogue
682,"Goblins are considered to be a type of fairy folk.
",True,False,,,True
683,"It is believed that the goblin legend began in what European country?
",Ireland,Germany,France,England,France
684,"Which of these statements about goblins is NOT true according to legend?
",Goblins love to play pranks.,Goblins are almost an entirely male race.,Goblins steal women and children.,Goblins love horse meat.,Goblins love horse meat.
685,"It is a very old tradition to portray goblins green.
",True,False,,,False
686,"Goblin babies are known as changelings.
",True,False,,,True
687,"The Green Goblin is the arch enemy of which Marvel Superhero?
",Captain America,Iron-man,The Hulk,Spider-man,Spider-man
688,"What was Sigmund Freuds major at the University of Vienna?
",Law,Geography,Zoology,Medicine,Medicine
689,"What phobia did Sigmund Freud develop in his forties?
",Fear of spiders,Fear of death,Fear of nightmares,Fear of heights,Fear of death
690,"What was the reason for the fallout between Sigmund Freud and Carl Jung, who was initially a supporter of Freud?
",All of these,They fought over a woman.,Jung poked fun at Freuds ideas about dreams.,Freud found some of Jungs ideas unscientific.,Freud found some of Jungs ideas unscientific.
691,"Sigmund Freud, who was a heavy cigar smoker, developed this disease.
",Oral cancer,Lung cancer,Stroke,Heart attack,Oral cancer
692,"Sigmund Freud used this drug and prescribed it to his patients as an analgesic and antidepressant.
",Cocaine,All of these,Marijuana,Heroine,Cocaine
693,"Which of these historical figures was a patient of Sigmund Freud?
",Emma Eckstein,All of these,Gustav Mahler,Princess Marie Bonaparte,All of these
694,"What are the two contradictory desires that drive every human being according to Sigmund Freud?
",Love and hatred,Good and evil,Hunger and thirst,Life and death,Life and death
695,"What part of the human psyche contains the child-like drives and desires according to Sigmund Freud?
",Ego,Super-ego,All of these,Id,Id
696,"Which of these therapies did Sigmund Freud start using to resolve psychological problems?
",Talk therapy,Drawing therapy,Music therapy,Sleep therapy,Talk therapy
697,"How did Sigmund Freud choose to die, with the assistance of his doctor and friend Max Schur?
",By poisoning,By suffocation,By a lethal dose of morphine,By a gunshot,By a lethal dose of morphine
698,"What name was used to refer to Leonardos famous painting before it was known as Mona Lisa?
",A Lady from Florence,Madam Florentine,Madam Lisa,A Certain Florentine Lady,A Certain Florentine Lady
699,"What was the Mona Lisa painting called when it was in the collection at the palace at Fontainebleau?
",Madam Lisa Gioconda,Wife of a wealthy Florentine,A courtesan in a gauze veil,The Mona Lisa,A courtesan in a gauze veil
700,"The Mona Lisa is not painted on a canvas.
",False,True,,,True
701,"Which of these is not among the theories about who is portrayed in the Mona Lisa painting?
",The portrait is an idealization of all womanhood.,The portrait is an invention of Leonardos imagination,A young man in drag,The mistress of Leonardos close friend,The mistress of Leonardos close friend
702,"Which of these artists is known to have become fascinated with the Mona Lisa painting?
",Michelangelo,Berrettini,Luciani,Raphael,Raphael
703,"Who gave the Mona Lisa painting its name?
",Lisa Giocondo,King Francois I,Giorgio Vasari,Leonardo Da Vinci,Giorgio Vasari
704,"Which King hated the Mona Lisa painting so much, that he had it removed from his palace?
",King Louis XIV,Napoleon,King Francois I,King Louis XV,King Louis XV
705,"When Mona Lisa was stolen in 1911, Picasso was among the suspects.
",True,False,,,True
706,"What sentence was Vincenzo Perugia given for stealing the Mona Lisa painting in 1911?
",1 year,7 years,10 years,7 months,7 months
707,"How long did it take Leonardo Da Vinci to finish the Mona Lisa painting?
",1 year,6 months,3 years,4 years,4 years
708,"What does the German word Bibliothek mean when translated into English?
",Library,Bookworm,Its not a real word.,Bible,Library
709,"What does the Spanish Word lechuga mean in English?
",lettuce,None of these,monster,milk,lettuce
710,"What does the Hebrew word 讝讛讘 (za-hav) translate to in English?
",food,gold,None of these,money,gold
711,"What does the Danish word f酶dselsdag mean in English? (foudgshlsdag)
",February,Your house,Mothers Day,Your Birthday,Your Birthday
712,"What does the Czech phrase Dobr媒 den mean in English?
",Good Day/Hello,Good Night,How Are You?,Valentines Day,Good Day/Hello
713,"What is the English equivalent of the Russian phrase 袛芯斜褉芯 锌芯卸邪谢芯胁邪褌褜 (Dobro po啪alovat)?
",Goodbye,Welcome,Thank you,Sorry,Welcome
714,"What does the Greek word 螔慰萎胃蔚喂伪 (Vo铆thia) mean in English?
",Goodbye,What?,Help,Fire,Help
715,"What does the Latin phrase Ave Maria mean in English?
",By the grace of god,Hail Mary,Mary Avenue,Mary Loves you,Hail Mary
716,"What does the Farsi phrase 卮亘 亘禺賷乇  (shab bekheyr) mean in English?
",Good Luck,Good night,Good Morning,Goodbye,Good night
717,"What does the Hebrew phrase 诇讛转专讗讜转 (le-hei-tra-ot) mean in English?
",Come Hither,Walk far,That are just random letters.,Goodbye,Goodbye
718,"Which ancient author wrote Ten Books of Architecture, a work that contained the principles followed by Renaissance architects?
",Vitruvius,Satyros,Aristotle,Pythias,Vitruvius
719,"Who wrote Divina Proportione which explored the use of the golden ratio in the Renaissance architecture?
",Le Combusier,Luca Pacioli,Leonardo Da Vinci,Palladio,Luca Pacioli
720,"Who was the first architect since antiquity to use the classical orders Doric, Ionic and Corinthian in an appropriate manner?
",Brunelleschi,Donato Bramante,Leon Battista Alberti,Gian Lorenzo Bernini,Brunelleschi
721,"This Renaissance architect, famous as chief architect of the Venetian Republic, wrote the treatise Four Books on Architecture.
",Michelozzo Michelozzi,Leonardo Da Vinci,Giovanni Baptista Quadrio,Andrea Palladio,Andrea Palladio
722,"Italian Mannerism is a term related to the High Renaissance.
",False,True,,,False
723,"In which year was the term photography first used?
",1839,1876,1729,1903,1839
724,"In 1945 this man was given the Pulitzer Prize in News Photography for his famous photo of the raising the American flag on the Japanese island Iwo Jima.
",Joe Rosenthal,Frank Noel,Frank Filan,Milton Brooks,Joe Rosenthal
725,"When was the first aerial photograph taken?
",1994,1456,1858,1938,1858
726,"When was the first underwater photograph taken?
",1966,1946,1976,1856,1856
727,"This famous photojournalist specialized in war photographs. He covered the Spanish Civil War, The Second Sino-Japanese War, World War II (He landed on Omaha Beach!) ,The Israeli War for Independence, and The French-Indochina  War. What was his name?
",Robert Capra,Spider Martin,Eddie Adams,David Eugene Smith,Robert Capra
728,"When was the first permanently colored photograph taken?
",1861,2001,1990,1959,1861
729,"One can be amazed at the great detail and lack of distortion in the photographs of Civil War photographer Matthew Brady. What is the major reason for this?
",Outdoor photographs are always better than indoor photographs.,He used a really big camera.,He used only the purest of chemicals in his darkroom.,He used linen rather than paper for his pictures.,He used a really big camera.
730,"When was the first picture of a university class taken?
",1827,1906,1876,1840,1840
731,"When was the first digital camera introduced?
",1981,1946,1978,1990,1981
732,"He was a great American photographer and one of the inventors of the Zone System. He is probably best known for his images of Yosemite National Park. What is his name?
",Jacob Riis,David Eugene Smith,Minor White,Ansel Adams,Ansel Adams
733,"Which great singer/songwriter wrote the song Photographs and Memories?
",Lionel Richie,Mariah Carey,Jim Webb,Jim Croce,Jim Croce
734,"Which phrase refers to a costly victory that results in losses so high as to make you wonder whether it was worth it?
",Draconian victory,Macedonian victory,Gordian victory,Pyrrhic victory,Pyrrhic victory
735,"What term refers to amyotrophic lateral sclerosis?
",Lou Gehrigs Disease,Tourette syndrome,Parkinsons disease,Brocas disease,Lou Gehrigs Disease
736,"In the same year Jesse James was shot and killed, Edward Hopper was born.  What was the year?
",1882,1895,1906,1870,1882
737,"During the four years after he finished college, Edward Hopper made how many trips to Europe?
",3,1,0,5,3
738,"In Europe, Edward Hopper visited the Louvre Museum where he saw Degas painting The Cotton Exchange, New Orleans. He called it the most wonderful painting he had ever seen.
",True,False,,,False
739,"What was Edward Hoppers occupation in his forties?
",A commercial illustrator,An art school professor,He ran his familys grocery store,A sailing instructor,A commercial illustrator
740,"At what age did Edward Hopper have his first one-man show of paintings?
",37,22,45,29,37
741,"After Edward Hopper married painter Josephine Nivison, she became the only model for all of his female figures.
",True,False,,,True
742,"Edward Hopper once said, The only real influence Ive ever had was myself.
",False,True,,,True
743,"Where does Edward Hoppers most famous painting, 鈥淣ighthawks鈥, reside?
",Museum of Modern Art in New York,The Whitney Museum of American Art,The Art Institute of Chicago,The Des Moines Art Center,The Art Institute of Chicago
744,"What family member does the Spanish noun 鈥榓buela鈥 denote?
",Sister,Grandmother,Niece,Daughter,Grandmother
745,"What is the Spanish word for mirror?
",Pelo,Espejo,Queso,Tenedor,Espejo
746,"What is the meaning of the Spanish expression 鈥榯engo sed鈥?
",I need to speak,I am lonely,I am thirsty,I am pregnant,I am thirsty
747,"What part of the human body does the Spanish word 鈥榙edo鈥 denote?
",Foot,Kidney,Elbow,Finger,Finger
748,"What is the meaning of the Spanish phrase 鈥楲e invito a almorzar鈥?
",I was invited to a wedding,Life leads to death,I鈥檓 inviting you to lunch,We are moving to a house,I鈥檓 inviting you to lunch
749,"What color does the Spanish word 鈥榲erde鈥 denote?
",Brown,Blue,Grey,Green,Green
750,"What is the meaning of the Spanish word 鈥榦rdenador鈥?
",Waiter,Perambulator,Computer,Doctor,Computer
751,"What does the Spanish expression 鈥楳e he perdido el bolso鈥 mean?
",I lost my bag,My ex-husband wants me back,All this stuff is mine,I need to see the doctor,I lost my bag
752,"Which day of the week does the Spanish word 鈥榤artes鈥 denote?
",Tuesday,Wednesday,Monday,Friday,Tuesday
753,"What number does the Spanish word 鈥榗ien鈥 denote?
",Zero,Forty,Sixty,A hundred,A hundred
754,"Which Greek god guides the dead to the river Styx to pay their toll to Charon so that they can get into the underworld?
",Isis,Hades,Gaia,Hermes,Hermes
755,"Is it true that according to Greek myths Arachne had great respect for Athena?
",No,Yes,,,No
756,"How was Prometheus punished for stealing fire and bringing it to humans?
",He was killed.,He was hung up on a mountain where every day a crow came and ate his liver.,He had to hold the sky up.,None of these,None of these
757,"Who is the mother of Dionysus?
",Hera,Maia,none of these,Semele,Semele
758,"The Afrikaans language is one of the official languages in this African country.
",Botswana,South Africa,Lesotho,Namibia,South Africa
759,"In what Asian country is the Nuosu language, also called Northern Yi, Liangshan Yi, Nosu, and Sichuan Yi, spoken?
",Vietnam,North Korea and South Korea,All of these,China,China
760,"What is the official language of Denmark?
",Finnish,Danish,Dutch,All of these,Danish
761,"On what continent is the Ga language spoken?
",South America,Africa,Australia,Asia,Africa
762,"What is the official language in Scotland?
",Scots,Gaelic,Scottish,None of these,None of these
763,"What type of language is the Tigre language, which is the native language of the Tigre people?
",Semitic,Indo-European,Slavic,West Germanic,Semitic
764,"In which of these countries is Spanish not an official language?
",Brazil,Colombia,Honduras,Peru,Brazil
765,"What is the official language of Andorra, a small country in southwestern Europe bordered by Spain and France?
",Portuguese,French,Spanish,Catalan,Catalan
766,"The Greek language has an official status on this Mediterranean island.
",Malta,Sardinia,Corsica,Cyprus,Cyprus
767,"The Igbo language is one of the official languages in this African country.
",Niger,Chad,Nigeria,Ethiopia,Nigeria
768,"In the Western part of the U.S. this word is used to express great enthusiasm.
",yoohaw,whoahoa,woohaw,wahoo,wahoo
769,"Which statement is untrue about Bill Bojangles Robinson who is regarded as the most famous tap dancer of all time?
",He was once made Honorary Mayor of Harlem in NYC.,He was famous for his stair dance.,He set a record of  8.2 seconds for the 75 yard backwards dash.,"When honored by the King of England as the best dancer in the world, he said Thank you , King-Oh.","When honored by the King of England as the best dancer in the world, he said Thank you , King-Oh."
770,"Which statement is not  true about Bill Robinson?
","He was making  $3,500 a week by 1910.",He switched names  with his younger  brother.,His younger brother became his agent.,He appeared in Stormy Weather with Lena Horne.,His younger brother became his agent.
771,"This award winning tap dancer, inspired by Bojangles Robinson, had a unique technique. He danced as if he were on ice.
",Honi Coles,Jimmy Slyde,Bill Bailey,Sandman Sims,Jimmy Slyde
772,"Bill Robinsons style of dance emphasizes clean toe taps. Which tap great developed a style that put emphasis on percussive heel stomps?
",Chuck Green,John W. Bubbles,George Primrose,Cholly  Atkins,John W. Bubbles
773,"Clayton Bates was an excellent tap dancer who lived from 1907-1998. What was special about his tap dancing?
",He combined ballet and tap.,He had one leg.,He danced on sand and salt.,He tapped shoeless.,He had one leg.
774,"This tap dancing great was born in Fitzgerald, Georgia in 1919. He became a star and toured  throughout the South as a youngster. He later formed the successful group Chuck and Chuckles. Who was he?
",Jimmy Doyle,Charlie Dixon,Chuck Martyn,Chuck Green,Chuck Green
775,"What was unique about Howard Simms tap dancing style?
",He danced on a 3 square foot plank.,He danced backwards.,He did acrobatics while dancing.,He danced barefooted.,He danced on a 3 square foot plank.
776,"They were a great tap dancing duo. Their names were Harold and Fayard. They received no formal training but  were considered the greatest dancing  duo in history. What was the name of their act?
",The  Syncopates,The Berry Brothers,The Nicholas Brothers,Hines and Hines,The Nicholas Brothers
777,"He first became famous dancing with Cholly Atkins but later had a single career. He was in  Dirty Dancing and won a Tony Award for My One and Only. Who was he?
",Honi Coles,Johnny Browne,Fayard Berry,Eddie Lee Parker,Honi Coles
778,"He was born in 1943 in NYC and began studying dance at five. He teamed with his brother and dad to form a very popular TV and Las Vegas act. He was the first African-American to direct at Radio City Music Hall. Who is he?
",Watson Hines,Thaddeus Hines,Maurice Hines,Gregory Hines,Maurice Hines
779,"Sammy Davis, Jr. was a great tap dancer, actor, singer, comic actor, and a member of the Rat Pack.  What was the name of the act that led to his fame?
",The Hoofers,The Stylistics,The Will Mastin Trio,The Tappers,The Will Mastin Trio
780,"What step is defined as a solo tap dance with sharp foot accents, springs, leg flings, and heel clicks.?
",slap step,Buffalo,ball change,Buck and wing,Buck and wing
781,"What does the word hoxter mean?
",the inside pocket on a suit or coat,someone who teaches magic,one who advocates equal rights for men,any drug which relieves depression,the inside pocket on a suit or coat
782,"What does a tegestologist do?
",predicts the movement of stellar objects,collects beer mugs and beer coasters,studies porcelain and items made of porcelain,trades with old coins and notes,collects beer mugs and beer coasters
783,"Which of these is the meaning of the word quodlibertarian?
",a pedantic person who engages in elaborate arguments about minor things,someone who either has been married four times or who is married to four people,a person who will testify to anything for the right price,one who can talk about numerous subjects,a pedantic person who engages in elaborate arguments about minor things
784,"What is the definition of the word buccula?
",an extremely ugly young woman,a person with huge eyebrows,a double chin,a piece of firewood,a double chin
785,"What is the meaning of the world kalling?
",a headache which covers the entire head,the use of foul or abusive language to relieve stress or ease pain,living under rocks,fortunetelling based on what variety of cabbage a blindfolded person picks,fortunetelling based on what variety of cabbage a blindfolded person picks
786,"What does the word tarantism mean?
",the act of eating raw flesh,an urge to overcome melancholy by dancing,tyrannical rulership of a woman by her husband,showing off by using words,an urge to overcome melancholy by dancing
787,"What is the meaning of estivation?
",the act of building a nest,going somewhere for the summer,"the art of creating new words to represent entire sentences, or shorthand notation",eating snakes,going somewhere for the summer
788,"Tomecide is a word referring to which of the following?
",the philosophy that society is built upon individuals helping each other,murdering or destroying a book,a neurosis caused by serving in the military,a place with few or no men,murdering or destroying a book
789,"Which of these is the definition for the word funkify?
",to cause a frog or a toad to fly through the air,to run away in fear,"to quickly eat ones meal, not taking time to savor it",to spend all your time trying to make money,to run away in fear
790,"What does the word hadeharia refer to?
",a government of saints,anything considered holy or sacred,the practice of constantly using the word hell in speaking,the crime of beating a person in their own home,the practice of constantly using the word hell in speaking
791,"What was the name of the riverboat in the Kern/Hammerstein musical, Showboat?
",Lady Lily,Mississippi Rambler,Mississippi Belle,Cotton Blossom,Cotton Blossom
792,"The song Ole Man River from Showboat was written for a notorious basso. Although not in the original production, this basso came on board for the revival in 1932. Who was he?
",Robert Goulet,William Warfield,John Raitt,Paul Robeson,Paul Robeson
793,"What was the name of Laurie Williams creepy farm-hand stalker in Oklahoma!?
",Will Parker,Jud Fry,Andrew Carnes,Ali Hakim,Jud Fry
794,"In South Pacific what circumstance of Emile de Becque at first repulsed naive nurse, Nellie Forbush and threatened their Enchanted love for one another.
",He was a secret Nazi sympathizer.,He had two inter-racial children from a former marriage.,He had a third nipple.,He cultivated his plantation using slave labor.,He had two inter-racial children from a former marriage.
795,"What was unusual about Luther Billiss performance of Honey Bun in South Pacific?
",He performed it in drag.,He performed it in both Act 1 and Act 2.,He performed it in the shower.,He performed it off stage.,He performed it in drag.
796,"Who composed the music for West Side Story?
",Stephen Sondheim,Leonard Bernstein,Andrew Lloyd Webber,Oscar Hammerstein,Leonard Bernstein
797,"Which of the following actors was not a performer in the original Broadway production of Hair?
",Matthew Broderick,Ben Vereen,Meatloaf,Keith Carradine,Matthew Broderick
798,"I Enjoy Being a Girl is from what Broadway musical?
",La Cage aux Folles,Flower Drum Song,Legally Blond,Oklahoma!,Flower Drum Song
799,"Which cat sings Memory in the Andrew Lloyd Weber hit musical, Cats?
",Griddlebone,Jemina,Jellylorum,Grizabella,Grizabella
800,"The musical Miss Saigon is based on what classical opera?
",The Mikado,Pirates of Penzance,Madame Butterfly,La Boheme,Madame Butterfly
801,"Where do Christine and Raoul sing their love duet, All I Ask of You in The Phantom of the Opera?
",On stage during a performance of Il Muto,In box 5 during a performance of Il Muto,On the roof of the Paris Opera House,On the grand staircase of the Paris Opera House,On the roof of the Paris Opera House
802,"In Wicked Elfaba puts a spell on the monkeys enabling them to fly. Why did she cast the spell which earned her the loyalty of the monkeys?
",To save them from the approaching tornado,To save them from the lions,To save them from the clutches of the Wizard,To save them from Glenda who had them caged as pets,To save them from the clutches of the Wizard
803,"Who was the mother of Zeus?
",Maia,Hera,Gaia,Rhea,Rhea
804,"In Greek mythology, is Semele the mother of Hermes?
",Yes,No,,,No
805,"Is Maia the mother of Dionysus, the Greek god of wine?
",Yes,No,,,No
806,"Who is the mother of the nine muses in Greek mythology?
",Mnemosyne,Urania,Melpomene,Clio,Mnemosyne
807,"Who is the mother of the Greek god Hephaestus?
",Artimas,Athena,Hera,Aphrodite,Hera
808,"Does the Greek goddess of love, Aphrodite, have a mother?
",No,Yes,,,No
809,"Who is the mother of Athena, the goddess of wisdom?
",Metis,Thaila,Echo,none of these,Metis
810,"The term lesbian is derived from the name of a Greek island.
",False,True,,,True
811,"The first legends about werewolves originated on this continent.
",Asia,Africa,Europe,South America,Europe
812,"According to legends, a human can initiate their transformation into a werewolf if they drink rainwater from this source.
",All of these,Dogs water bowl,Rainwater collected on a rooftop,Wolfs footprint,Wolfs footprint
813,"What metal are werewolves afraid of according to modern legends and stories?
",Gold,Copper,Iron,Silver,Silver
814,"What method of turning a werewolf back into a normal human being was practiced during the Middle Ages?
",Exorcism,Medical treatment,All of these,Surgery,All of these
815,"People suffering from this mental disorder believe they are able to turn into wolves or werewolves, or any other animal form.
",Lupus,Wolf psychiatric syndrome,Split canid personality,Clinical lycanthropy,Clinical lycanthropy
816,"What physical characteristic was used in the past as an indicator that a werewolf is in their human form?
",All of these,Unibrow,Curved nails,Low set ears,All of these
817,"What type of people turn into werewolves according to Scandinavian mythology?
",Murderers,Orphans,Old women,Homeless people,Old women
818,"What accident turns Jack Nicholsons character into a werewolf in the 1994 horror movie Wolf?
",He is bitten by a wolf.,He is struck by lightning.,He almost drowns and is saved by a wolf.,He finds a cursed statue and takes it home.,He is bitten by a wolf.
819,"According to Greek mythology, Lycaon, king of Arcadia, was turned into a werewolf-like creature because he served Zeus a dish of which of the following?
",A wolf,Lycaons child,A dog,Lycaons servant,Lycaons child
820,"What does the wolf-like creature called nahual steal from people according to Mexican legends?
",Children,Sheep,Chickens,Cheese,Cheese
821,"In this passionate and dramatic dance, the man plays the part of a matador and the lady usually represents his cape.
",Bolero,Paso Doble,Flamenco,Tango,Paso Doble
822,"Abrazo, ocho, caminada and giro are terms typically associated with this dance that originated in South America.
",Argentinian tango,Rumba,Salsa,Mambo,Argentinian tango
823,"What 1995 film, directed by Carlos Saura, features performances by Paco de Luc铆a, Joaqu铆n Cort茅s and Manolo Sanl煤car?
",Carmen,Bolero,Tango,Flamenco,Flamenco
824,"Pas de basque, pas de chat, pas de deux are terms related to ballet. What does the French word pas mean in English?
",position,jump,step,turn,step
825,"Which Latin dance is not performed in International Style Ballroom competitions?
",Rumba,Samba,Cha-cha-cha,Merengue,Merengue
826,"Which country is not correctly paired with its national dance?
",Dominican Republic - Merengue,Brazil - Salsa,Hungary - Czardas,Chile - Cueca,Brazil - Salsa
827,"Who recorded the Academy Award-winning song to which Baby and Johnny performed their final dance in the 1987 movie Dirty Dancing?
",Bill Medley and Jennifer Warnes,Maurice Williams  the Zodiacs,Otis Redding,Patrick Swayze,Bill Medley and Jennifer Warnes
828,"Which of the International Ballroom dances is possibly named after a 1930s Mickey Mouse cartoon?
",Charleston,Foxtrot,Jive,Quickstep,Jive
829,"The classical tutu, worn by ballerinas, is featured in this French artists ballet paintings.
",Claude Monet,Edgar Degas,Henri Matisse,Pierre-Auguste Renoir,Edgar Degas
830,"What dance style, that evolved in the 1970s in New York City, involves moves known as Toprock and Downrock?
",Juba dance,Swing,Tap dance,Breakdance,Breakdance
831,"In the time line of art history impressionism was part of which period?
",Neoclassicism,Renaissance,Modern art,Romanticism,Modern art
832,"Impressionism took its name from a painting by this artist called Impression, Sunrise.
",Camille Pissarro,Claude Monet,脡douard Manet,Paul C茅zanne,Claude Monet
833,"Who was known as the Father of Impressionism?
",Edgar Degas,Pierre-Auguste Renoir,Camille Pissarro,Claude Monet,Camille Pissarro
834,"Who of the following was not an impressionist?
",Gustave Caillebotte,Berthe Morisot,Mary Cassatt,Jean-L茅on G茅r么me,Jean-L茅on G茅r么me
835,"Who was the British artist, born in 1839 in France, who painted Street in Moret and Sand Heaps?
",John Sargent,Alfred Sisley,Walter Sickert,Philip  Steer,Alfred Sisley
836,"This French impressionist, whose most famous works were The Pink Dress and Family Reunion, died in the Franco-Prussian War when he was only 29 years old.
",Camille Pissarro,脡douard Manet,Fr茅d茅ric Bazille,Gustave Caillebotte,Fr茅d茅ric Bazille
837,"Which of these works was not painted by Claude Monet?
",The Luncheon on the Grass,Woman with a Parasol,The Woman in the Green Dress,Bridge over a Pond of Water Lilies,The Luncheon on the Grass
838,"In the late 19th century a group of impressionists, writers and art lovers centered around Edouard Manet, gathered at this site in Paris for discussions.
",Caf茅 Manet,Caf茅 Royal,Caf茅 Guerbois,Caf茅 Soleil levant,Caf茅 Guerbois
839,"This artist, who hated the term impressionist and insisted on being called realist, was famous for painting ballet dancers.
",Edgar Degas,Armand Guillaumin,Paul C茅zanne,Fr茅d茅ric Bazille,Edgar Degas
840,"What American impressionist painted the works Tea, The Boating Party, and Summertime?
",Frank W. Benson,Alfred Sisley,Mary Cassatt,Childe Hassam,Mary Cassatt
841,"Which of the following is not one of the siblings of Helen of Troy?
",Asclepius,Clytemnestra,Castor,Polydeuces,Asclepius
842,"The name of Helen of Troy is derived from the Greek word meaning sun.
",True,False,,,False
843,"Which one of these is the name of Helen of Troys daughter from Menelaus?
",Hermione,Iphigenia,Clytemnestra,Aethra,Hermione
844,"Helen of Troy was called The Face Who Launched a Thousand Ships as she inherited a huge fleet from her father.
",False,True,,,False
845,"Was Helen of Troy immortal?
",Yes,No,,,Yes
846,"Some legends state that Helen of Troy鈥檚 mother was Nemesis and she threw the egg from which Helen was born. Who did Helen share this egg with?
",Dioscuri,Pleisthenes,Asclepius,Castor,Dioscuri
847,"What does the most popular hardcore dancing move, two step look like?
",Placing one foot in front of the other and jumping on it with your arm thrust opposite to the leg that is moving in the front,"Jumping around and swinging your fists, stomping back and froth across the pit",Spinning karate kicks in a sequence,"Punching the floor and stomping in place, throwing your fists back, trying to strike anyone behind you",Placing one foot in front of the other and jumping on it with your arm thrust opposite to the leg that is moving in the front
848,"The most common hardcore move two step was taken from which dance?
",Pogo,Mosh,Headbanging,Skanking,Skanking
849,"Ska music was born in Jamaica in the 1960s. Which of these names appears very often in ska lyrics?
",Rudy,Bobby,Johny,Jimmy,Rudy
850,"Which New York hardcore punk band did parody hardcore dancing in their music video Step Down?
",Sick of it All,Minor Threat,Agnostic Front,Comeback Kid,Sick of it All
851,"What is the name of the act of getting on the stage during a concert and then jumping in the crowd below?
",Crowd diving,Moshing,Crowd surfing,Stage diving,Stage diving
852,"At the 2000 Roskilde festival nine people died while crowd-surfing at the concert of which band?
",Fantomas,Green Day,Sick of it all,Pearl Jam,Pearl Jam
853,"Which hardcore dance involves people jumping around and pushing each other in a circle in front of the stage?
",Pogo,None of these,Headbanging,Moshing,Moshing
854,"What is the name of the act of pretending to play the guitar with your hands and moving your body as if you are following the rhythm of the music?
",Air strings,Pseudo guitar,Air guitar,No strings attached,Air guitar
855,"Which Swedish metal band pretends to play instruments in the video New Millennium Cyanide Christ, while actually only moving their hands and bodies?
",In Flames,Therion,Opeth,Meshuggah,Meshuggah
856,"Which is the American metal band, whose frontman Mark Hunter is often called Metal Moses, because on concerts, he often parted the crowd in two parts, just like Moses did at the Red Sea?
",Murphys law,Chimaira,Cradle of filth,Hatebreed,Chimaira
857,"In which of these countries does the Judaeo-Spanish, or Ladino language, have an official status?
",Israel,Spain,Brazil,None of these,None of these
858,"What major language is one of the official languages in New Zealand?
",German,English,Spanish,French,English
859,"In what country is the Slavey language spoken?
",Canada,Slovenia,Australia,South Africa,Canada
860,"On what continent is the Urdu language spoken?
",Australia,Asia,North America,Africa,Asia
861,"What other name is used for the language known as Siksika and Pikanii, which is spoken in North America?
",Bigfoot,Blackmouth,Bigmouth,Blackfoot,Blackfoot
862,"What is the official language in Egypt?
",Arabic,English,French,Egyptian,Arabic
863,"What type of language is the Manx language, spoken on the Isle of Man?
",Slavic,Celtic,Semitic,Germanic,Celtic
864,"What is the official language in Ukraine?
",All of these,Ukrainian,Russian,Moldovan,Ukrainian
865,"Which of these languages is extinct?
",Gafat language,Egyptian language,All of these,Miami-Illinois language,All of these
866,"What major official language do Senegal, Monaco, Luxembourg, Haiti and Madagascar share?
",French,Spanish,English,All of these,French
867,"Which of these mythological figures is not one of the Titanides?
",Themis,Thetis,Rhea,Selene,Selene
868,"What does Meter Megale mean?
",Mother of Earth,Gods Mother,Mother of Universe,Great Mother,Great Mother
869,"What is Salvador Dal铆s birth name?
",Francisco Salvador Jacinto Dal铆 i Dom猫nech,Salvador Domingo Felipe Jacinto Dal铆 i Dom猫nech,Silvester Pedro Anjel Domingo Dal铆,Dom猫nech Salvador Maria Felipe Dal铆,Salvador Domingo Felipe Jacinto Dal铆 i Dom猫nech
870,"When was Salvador Dal铆 born?
","May 11, 1904","April 17, 1907","August 13, 1900","March 14, 19010","May 11, 1904"
871,"Salvador Dalis works can be attributed to this art movement.
",All of these,Cubism,Dada,Surrealism,All of these
872,"What title did King Juan Carlos of Spain bestow on Salvador Dali in 1982?
",Viscount of Pubol,Duke of Pubol,Marquis of Pubol,Baron of Pubol,Marquis of Pubol
873,"What was the cause of Salvador Dalis death?
",He died from food poisoning.,He committed suicide.,He died from a heart failure.,He died in a fire that broke out in his house.,He died from a heart failure.
874,"What was the name of Salvador Dalis wife, who was also his muse?
",Frida,Josephine,Gala,Hanna,Gala
875,"Dali collaborated with British poet Edward James on these two notable surrealist art works.
",Ballerina in a Deaths Head and The Temptation of St. Anthony,The Persistence of Memory and Swans Reflecting Elephants,Dematerialization Near the Nose of Nero and Galatea of The Spheres,Lobster Telephone and the Mae West Lips Sofa,Lobster Telephone and the Mae West Lips Sofa
