,Questions,answer_A,answer_B,answer_C,answer_D,Correct_answer
1859,"What is the definition of the word Embolus, which comes from a Greek word, meaning a wedge or plug?
",A rupture of a blood vessel in the brain,None of these,"A blood clot, a clump of bacteria or foreign material, that travels through the bloodstream, lodges in a blood vessel and blocks it","Inflammation of a joint, accompanied by pain and swelling","A blood clot, a clump of bacteria or foreign material, that travels through the bloodstream, lodges in a blood vessel and blocks it"
1860,"Magnetic Resonance Imaging (MRI) is a method of creating images of the inside of opaque organs in living organisms, used to distinguish pathological tissue (such as a brain tumor) from healthy tissue.
",False,True,,,True
1861,"This disease, commonly known as Lou Gehrigs disease, occurs when the nerve cells in the brain and spinal cord gradually deteriorate.
",Alzheimers Disease,Amyotrophic Lateral Sclerosis,Multiple Sclerosis,Myasthenia Gravis,Amyotrophic Lateral Sclerosis
1862,"Multiple sclerosis is a chronic disease that affects the brain and spinal cord. Among the various symptoms of the disease is a shock-like sensation that runs down the back and into the legs, and is caused by bending the neck forward. What is the medical term for this symptom?
",Lhermittes sign,Vertigo,Paraplegia,Nystagmus,Lhermittes sign
1863,"What condition is characterized by blindness in one half of the visual field of one or both eyes?
",Retinopathy,Hemianopia,Macular Degeneration,Glaucoma,Hemianopia
1864,"The medical term, Bradycardia refers to an abnormally fast heart rate.
",False,True,,,False
1865,"Tea helps you look good, as it is rich in flavonoids. These are strong antioxidants that fight this.
",Cellulite,Free radicals,Tar in your lungs,Cholesterol,Free radicals
1866,"Tee is a good anti-stress therapy. Flavonoids may prevent oxidation of bad cholesterol in the blood, which leads to accumulation of plaque in artery walls. It also prevents blood clot formation.  Thus, tea is good for this too.
",Nails,Brain,Heart,Gall-bladder,Heart
1867,"Tea is rich in fluoride, so it helps maintain these healthy.
",Legs,Eyes,Lungs,Teeth,Teeth
1868,"Tea is refreshing and stimulating because it contains this.
",Caffeine,Amphetamine,Vitamin K,Nicotine,Caffeine
1869,"Green tea and Oolong tea cause calories to burn faster, and  thus help control this.
",Cell formation,Body weight,Blood pressure,Heart rate,Body weight
1870,"Prepare a tub of diluted, cool tea, add some lemon juice and a pinch of salt. It will help if you have this.
",Achy head,Tired eyes,Tired feet,Swollen wrists,Tired feet
1871,"Five cups of green tea per day could reduce your risks of cancer.  It also promotes this.
",Hearing,Mental activity,Eye sight,Calmness,Mental activity
1872,"As tea inhibits growth of bacteria, it helps fight this.
",Bad breath,Tongue polyps,Dry cough,High fever,Bad breath
1873,"Tea could reduce the risk for gastric, esophageal, and skin types of these.
",Polyps,Ulcers,Cancers,Eczemas,Cancers
1874,"You should not have too much tea;  one side effect could be this.
",Insomnia,Asthma,Blurred eye sight,Hair loss,Insomnia
1875,"For the most part. (adverb)
",basicaly,basiclly,basicly,basically,basically
1876,"The condition or status of a beast. (noun)
",beastiallity,bestiality,bestiallyity,beastiality,bestiality
1877,"Lovely, handsome, pretty.  (adjective)
",beautiful,beautyfull,beautyful,beautifull,beautiful
1878,"One that starts something.  (noun)
",beginner,begginer,begginner,beginer,beginner
1879,"To have a firm faith.  (verb)
",believe,beilieve,bileive,beleive,believe
1880,"Something that indicates a limit.  (noun)
",bondry,boundry,boundary,boundarie,boundary
1881,"Sudden discovery or advance, especially in knowledge.  (noun)
",breatkthru,breakthrough,brakethrough,breakthough,breakthrough
1882,"Very bright or distinguished. (adjective)
",brelliant,brilliant,briliant,breliant,brilliant
1883,"Commercial or mercantile activity.  (noun)
",bussines,bussiness,buisness,business,business
1884,"Depositing in the ground. (verb)
",burying,berying,buring,berring,burying
1885,"Which 1992 movie is this audio clip from?
",Another Day In Paradise,Reservoir Dogs,The Way of the Gun,Deep Cover,Reservoir Dogs
1886,"Which 2000 movie is this audio clip from?
",The Incredibles,X-Men,Spider-Man,Batman  Robin,X-Men
1887,"Which 1995 movie is this audio clip from?
",The Interview,House of Games,True Romance,The Usual Suspects,The Usual Suspects
1888,"Which 1978 movie is this audio clip from?
",Grease,Rock n Roll High School,American Graffiti,West Side Story,Grease
1889,"Which 1996 movie is this audio clip from?
",The Scout,Jerry Maguire,The Color of Money,About a Boy,Jerry Maguire
1890,"Paul David Hewson is the lead singer of the Irish rock band U2. His nickname Bono is the short version of Bono Vox. The latter means this.
",Good voice,Melodic voice,Harsh voice,Evil voice,Good voice
1891,"Demi Moores real name is Demetria Harmon.
",True,False,,,False
1892,"This is the origin of Caryn Elaine Johnsons nickname, Whoopi Goldberg.
",Trait of her character,Song,Broadway show,African legend,Trait of her character
1893,"Alice Coopers original first name was this.
",Vincent,Michael,George,Alice,Vincent
1894,"George Eliot is the pen name of a female writer who wrote her works during this period.
",Enlightenment,Renaissance,Victorian era,Modernism,Victorian era
1895,"The 38th US President was born Leslie Lynch King, Jr. His name changed to Gerald Ford after this person.
",His grandfather,His step-father,His father,His uncle,His step-father
1896,"Tom Cruises real name was Thomas Cruise.
",True,False,,,False
1897,"Who are Harrys best friends?
",Ron and Neville,Crabbe and Goyle,Hermione and Ron,Draco and Hermione,Hermione and Ron
1898,"What house did the sorting hat want to place Harry in?
",Gryffindor,Hufflepuff,Slytherin,Ravenclaw,Slytherin
1899,"Harry Potter is related to Ron.
",False,True,,,True
1900,"Why do Harry and Luna see the weird horses pulling the carriages to Hogwarts, when nobody else can see them?
",They like the quibbler.,They have seen a ghost.,They have seen someone die.,They did magic in the muggle world.,They have seen someone die.
1901,"Harry likes blast-ended skrewts.
",False,True,,,False
1902,"What type of creature/items did Harry Potter not fly on?
",Buckbeak,Fang,Nimbus 2000,Firebolt,Fang
1903,"Which of these is not one of Harrys friends?
",Ron,Padma,Neville,Millicent,Millicent
1904,"Ailurophilia is love for these animals.
",Dogs,Fish,Crocodiles,Cats,Cats
1905,"The first mammal sent into space was this.
",Fish,Cat,Sheep,Dog,Dog
1906,"One of the largest breeds of these animals is the Maine Coon. Males weigh twelve to twenty pounds (5.4 to 13.6 kg), with females weighing ten to fifteen pounds (4.5 to 6.8 kg).
",Fish,Dogs,Tigers,Cats,Cats
1907,"A person who studies these pets is called an ichthyologist.
",Fish,Dogs,Snakes,Cats,Fish
1908,"The oldest specimen of these animals died at the age of 29.
",Dogs,Fish,Bunnies,Cats,Dogs
1909,"Some of these animals were originally bred to retrieve fishing nets.
",Dogs,Fish,Cows,Cats,Dogs
1910,"Florida breeds and supplies about 95 percent these pets sold in North America.
",Cats,Fish,Pigs,Dogs,Fish
1911,"A specimen of these pets managed to kill 28,899 other animals. What a murderer! :)
",Donkeys,Cats,Dogs,Fish,Cats
1912,"Students who own these pets score the highest on both math and verbal SATs, with a combined score 200 points higher than non-pet owners.
",Dogs,Fish,Cats,Kangaroos,Fish
1913,"This animal is very popular in the USA. In fact, Benjamin Franklin wanted to make it, not the Bald Eagle, the national animal of the United States.
",Turkey,Dog,Fish,Cat,Turkey
1914,"What do scientists call dinosaur bones found deep in the ground?
",Rocks,Fossils,Dino bones,Wood,Fossils
1915,"Humuhumu-nukunuku-a-pua鈥榓 is a word with Hawaiian origins, referring to what type of animal?
",Bird,Insect,Mammal,Fish,Fish
1916,"According to the Oxford English Dictionary, this word holds the record for the most separate definitions in the English language.
",Run,Set,Get,Go,Set
1917,"Most often, words rhyme if they end in identically or nearly-identically sounding syllables. Which of these words is generally considered as one of the few words impossible to rhyme?
",Orange,Dance,Grow,Flabbergast,Orange
1918,"Words beginning with a double letter are generally very rare in English language, and most of them start with oo. One such word is oomph, which has what basic meaning?
","Energy, enthusiasm","Restlessness, anxiety","Friendliness, openness","Lethargy, desperation","Energy, enthusiasm"
1919,"Heteropalindrome is a term, in a way similar to palindrome, which refers to a number of words with a special property. Can you guess which one of the following words is a heteropalindrome?
",Gateman,Fireman,Level,Right,Gateman
1920,"Aa is one of the few words in the English language which consist entirely of vowels. The word is used in geology to refer to what natural formation?
",A type of lava,Underwater cave,A rare type of soil,Steep canyon,A type of lava
1921,"In how many different ways can ough be pronounced, as part of various English words?
",12,9,4,7,9
1922,"The name, Chargoggagoggmanchauggauggagoggchaubunagungamaugg, containing ten a-s, refers to what United States geographical landmark ?
",A Mountain,A River,A Lake,A Canyon,A Lake
1923,"Mark David Chapman, shot John Lennon on December 8, 1980, dropped the revolver and started reading this book.
",The Great Gatsby,Crime and Punishment,The Adventures of Sherlock Holmes,Catcher in the Rye,Catcher in the Rye
1924,"The assassination of this man triggered WWI.
",Francis Ferdinand,Wilhelm (William) II,Victor Emmanuel II,Nicholas II,Francis Ferdinand
1925,"Martin Luther King, Jr. was murdered on April 4, 1968 while preparing to lead a local march in support of this.
",A union of unemployed blacks,A sanitation workers union,A miners union,None of these,A sanitation workers union
1926,"According to Aristotle (Politics) and Diodorus Siculus (Diodorus),  Philip II of Macedon (the father of Alexander the Great) was killed as a result of this.
",A theft of money,A treachery,A love triangle,He was killed by mistake.,A love triangle
1927,"In what movie did  Tom Cruise play Bryan Flanigan?
",Top Gun,Cocktail,Days of Thunder,Risky Business,Cocktail
1928,"In what movie did Tom Cruise play a Greaser?
",Risky Business,The Outsiders,Eyes Wide Shut,Far and Away,The Outsiders
1929,"In what movie did Tom Cruise play a pool hustler with Paul Newman?
",Rain Man,Cocktail,Meet Joe Black,Color of Money,Color of Money
1930,"In the movie Risky Business, Tom Cruses characters name was Joe.
",True,False,,,False
1931,"In which of these movies did Tom Cruise star with his ex-wife Nicole Kidman?
",Rain Man,Cocktail,Eyes Wide Shut,Risky Business,Eyes Wide Shut
1932,"Tom Cruises character in Interview with a Vampire was called Lestat.
",True,False,,,True
1933,"In which of these movies did Tom Cruise star with Rebecca DeMornay?
",Days of Thunder,Cocktail,Rain Man,Risky Business,Risky Business
1934,"In what movie does Tom Cruise play a race car driver?
",Rain Man,The Outsiders,Risky Business,Days of Thunder,Days of Thunder
1935,"In what movie did Tom Cruise have an autistic brother named Raymond?
",Eyes Wide Shut,Top Gun,Rain Man,Cocktail,Rain Man
1936,"In what Tom Cruise movie would you hear the line Show me the money?
",Jerry McGuire,Rain Man,Cocktail,Top Gun,Jerry McGuire
1937,"Which actor starred with John Wayne in his final film, The Shootist, playing the role of the doctor?
",Henry Fonda,Milburn Stone,Jimmy Stewart,Buddy Ebsen,Jimmy Stewart
1938,"This acting legend starred with legendary Jimmy Stewart in the Cheyenne Social Club.
",Richard Burton,Glen Ford,Robert Mitchum,Henry Fonda,Henry Fonda
1939,"This Actor is notorious for running from a spray plane in the 1959 movie North by Northwest.
",Spencer Tracy,Cary Grant,Gene Hackman,Edward G. Robinson,Cary Grant
1940,"What great actor played Uncle Joe in the American sitcom Petticoat Junction?
",James Coburn,James Arness,Buddy Ebsen,Edgar Buchanan,Edgar Buchanan
1941,"Name the actress that played Granny in the TV show Beverly Hillbillies.
",Betty Davis,Barbara Stanwick,Irene Ryan,Dorothy Stratton,Irene Ryan
1942,"This actor gave the voice of the snowman in the 1960s version of Rudolf the Red-Nosed Reindeer.
",Burl Ives,Nat King Cole,Fred Astaire,Gene Autry,Burl Ives
1943,"These two legendary actors played partners in the 1969 Western Butch Cassidy and the Sundance Kid
",Walter Mattheau and Jack Lemmon,Robert Redford and Paul Newman,Kirk Douglas and Burt Lancaster,John Wayne and Ben Johnson,Robert Redford and Paul Newman
1944,"This actor is perhaps best-known for playing Joe Mannix in the long-running detective television series, Mannix.
",Mike Douglas,Mike Connors,Chuck Berry,Chuck Conners,Mike Connors
1945,"This actor drove the car in the 1968 feature film Chitty Chitty Bang Bang, based on Ian Flemings book Chitty Chitty Bang Bang: The Magical Car.
",Ben Vereen,Tim Conway,Dick Van Dyke,Davy Jones,Dick Van Dyke
1946,"Paul Hogan, an Australian actor and comedian born October 8, 1939 in Lightning Ridge, New South Wales, plays the main character in which trilogy?
",Crocodile Dundee,Rush Hour,Spy Kids,Back to the Future,Crocodile Dundee
1947,"鈥淔ree Willy鈥 is a movie trilogy which centers on which of these?
",a prisoner that escapes from jail only to find out that his brother is in trouble,a brilliant young mathematician that is trying to face his demons and fears by finding true love,the adventures of a boy and an orca,the life of an alcoholic writer,the adventures of a boy and an orca
1948,"Axel Foley, played by Eddie Murphy, is the main character in which of these trilogies?
",Batman and Robin 2: The Beginning,Beverly Hills Cop,From Dusk Till Dawn 3: The Hangmans Daughter,Shrek,Beverly Hills Cop
1949,"Which movie trilogy tells the story of people who can predict deadly disasters?
",Urban Legends,Final Destination,The Exorcist,Scream,Final Destination
1950,"Which trilogy tells the story of a group of people trapped in a chamber maze?
",Cube,Die Hard,The Matrix,Mad Max,Cube
1951,"What is the name of the character, portrayed by Leslie Nielsen in the 鈥淣aked Gun鈥 trilogy?
",Lieutenant Frank Drebin,Mister Magoo,Edward Stoopid,Doctor Rumak,Lieutenant Frank Drebin
1952,"This is a trilogy about half-man-half-animal mutants that fight crime.
",X-Men,Spider-man,Teenage Mutant Ninja Turtles,Blade,Teenage Mutant Ninja Turtles
1953,"Once upon a time in Mexico鈥 is the third movie of a trilogy directed by Robert Rodriguez. What is the name of the first movie of the trilogy?
",Once upon a time in America,Desperado,The Mexican,El Mariachi,El Mariachi
1954,"Antonio Banderas plays Gregorio Cortez in which trilogy directed by Robert Rodriguez?
",Spy Kids,From Dusk till Dawn,Play it to the bone,The mask of Zorro,Spy Kids
1955,"The Return of the King, The Scorpion King and Queen of the Damned are the names of the three parts of a trilogy.
",True,False,,,False
1956,"The Bourne Identity is a spy fiction thriller by Robert Ludlum about an amnesiac who must discover who he is. At the beginning of the story the protagonist is found floating in this sea with several bullet wounds.
",Mediterranean Sea,North Sea,Caribbean Sea,Bering Sea,Mediterranean Sea
1957,"Cujo is a 1981 novel by Stephen King about a rabid dog. This is the dogs breed.
",Bulldog,Terrier,Rottweiler,St. Bernard,St. Bernard
1958,"The Name of the Rose, a 1980 novel by Umberto Eco, depicts a murder mystery set in an Italian monastery during this century.
",13th,17th,14th,15th,14th
1959,"Lincoln is a historical novel by Gore Vidal, published in 1984. One of these statements about it is wrong.
",It is set during the American Civil War.,It emphasizes the Presidents political and personal struggles.,It depicts the President through the eyes of foreign delegates.,It is never narrated from the Presidents point of view.,It depicts the President through the eyes of foreign delegates.
1960,"This novel is considered to be a deviation from Stephen Kings horror fiction, because this book is a work of classic fantasy.
",The Dark Half,It,The Eyes of the Dragon,The Tommyknockers,The Eyes of the Dragon
1961,"Presumed Innocent is a 1990 motion picture, based on a best-seller of the same name by Scott Turow. This actor played the main role in the movie.
",Harrison Ford,Tom Cruise,Dustin Hoffman,John Travolta,Harrison Ford
1962,"Judith Krantz is an American novelist, writing in the romance genre. Just one of these four novels of hers was released in the 1980s.
",Lovers,Till We Meet Again,Spring Collection,Scruples,Till We Meet Again
1963,"Windmills of the Gods tells the story of Ashley, a professor of political science in this university.
",University of Chicago,University of Kansas,University of Texas at Austin,New York University,University of Kansas
1964,"What is the color of the Indian god Krishna?
",Blue,Orange,Red,Green,Blue
1965,"Who was the god worshipped at Delphi, Greece?
",Zeus,Daphne,Cassandra,Apollo Delphinus,Apollo Delphinus
1966,"Why do the seasons change every year?
",Because of gods thoughts,Because of gods emotions,Because of gods going to the heavens,Because of gods words,Because of gods emotions
1967,"Hercules is the Roman name of the greatest Greek hero:
",Pegasus,Heracles,Jason,Odysseus,Heracles
1968,"Which animal became sacred in Chinese mythology after saving a man who was trapped in a ditch?
",Tiger,Heron,Lion,Elephant,Tiger
1969,"Which mythology closely connects women with snakes?
",Japanese,Indian,Norse,Egyptian,Japanese
1970,"Which god gave the name of March?
",Zeus,Apollo,Jupiter,Mars,Mars
1971,"Mugasa was a god that lived along with people on Earth. He lived in a hut and he didnt want to be seen, but humans didnt obey him. That is why he  made them mortal.  What was his nationality?
",Russian,Colombian,African,Peruvian,African
1972,"Which Celtic goddess was depicted as a bear?
",Dewi,Berecyntia,Artio,Avalloc,Artio
1973,"Who is considered to be the most beautiful goddess in Norse mythology?
",Alvis,Freya,Gna,Edda,Freya
1974,"This cocktail is made of 1/2 oz rum, 1/2 oz coconut-flavored rum, 1/2 oz grenadine syrup, 1 oz oj, 1 fluid ounce pineapple juice and 1 cup crushed ice. Blend, shake them until the drinks consistency is slushy.
",Banana Daiquiri,Bloody Mary,Bellini,Bahama Mama,Bahama Mama
1975,"You need 2 oz vodka, 3 oz Tomato Juice, 1/2 oz Lemon Juice, pepper  salt, 3 dashes Worcestershire, 2 drops Tabasco sauce. Mix all the ingredients in a shaker and add ice. Strain into a highball glass over crushed ice and garnish with a lemon wedge and celery.
",Bloody Bull,Bloody Mary,Black Maria,Black Magic,Bloody Mary
1976,"For this cocktail you will need 1/2 oz Irish Cream, 1/2 oz coffee liqueur, 1/2 oz hazelnut liqueur, 6 ounces coffee, whipped cream and cinnamon . Mix ingredients into a tall coffee mug. Pour fresh hot coffee over the mixture. Garnish with whipped cream and cinnamon.
",Amaretto Coffee,An Irish Kiss,Irish Cream Coffee,Cafe Don Juan,Irish Cream Coffee
1977,"Which of these cocktails contains the follwong ingredients: 1 teaspoon powdered sugar, Juice from 1 lime (2 ounces), 4 mint leaves, 1 sprig of mint, Havana Club white Rum (2 ounces) and 2 ounces club soda?
",Mango Mojito,Classic Cuban Mojito,Cuban Breeze,Blue Mojito,Classic Cuban Mojito
1978,"1/2 shot Kahlua, 1/2 shot Amarula Cream, 1/2 shot Grand Marnier. Pour the ingredients over the back of a spoon in the same order, so that they form layers in the glass.
",Blue Lady,Blue Hawaii,Blue Margarita,B-52,B-52
1979,"Shake 1/2 oz Vodka, 1/2 oz Kahlua, and 1/4 ozIrish Cream liqueur. Put some cracked ice in the shaker as well. Pour into chilled cocktail glass.
",Mudslide,Caipirinha,Bronx,Bullshot,Mudslide
1980,"You need 2 tsp superfine sugar, 1 lime cut into small wedges and 2 to 2 1/2 oz Cachaca (Brazilian cane liquor). Gently mash the lime wedges in a glass. Add sugar and stir until it dissolves into lime juice. Add ice and pour Cachaca. Stir again.
",Egg Nog,Dry Martini,Caipirinha,Cocotini,Caipirinha
1981,"To get properly refreshed, take 1 part vodka, 1 part tequila, 1 part rum, 1 part gin, 1 part triple sec, 1 1/2 parts sweet and sour mix, a splash Coca-Cola. Mix all the ingredients together with some crushed ice in a glass. Pour into a shaker and shake it briskly. Pour the mixture into the glass and garnish with lemon.
",French Connection,Florida Sunrise,Frostbite,Long Island Iced Tea recipe,Long Island Iced Tea recipe
1982,"For this cocktail you just need 1 1/4 oz. Cognac and 3/4 oz. Amaretto. Pour them over ice into a snifter and snifter.
",Florida Sunrise,Fifty-fifty,Frozen Margarita,French Connection,French Connection
1983,"Take 2 oz. Gin or Vodka and splash a dash of Dry Vermouth. Mix the ingredients and stir with ice. Then strain into a chilled cocktail glass and garnish with skewered cocktail onions.
",Good Night,Gimlet,Gibson,Gin and French,Gibson
1984,"These two cartoon characters are in a constant chase. They appeared in 1940 under the pencil of  William Hanna and Joseph Barbera. The original variation of the short series have won seven Academy Awards.
",Beavis and Butthead,Asterix and Obelix,Batman and Robin,Tom and Jerry,Tom and Jerry
1985,"Although these famous dolls are presented as intimate friends, they are named after a brother and sister - who are the children of the dolls creator - Ruth Handler.
",Napoleon  Josephine,Tramp  Lady,Aladdin  Jasmine,Barbie and Ken,Barbie and Ken
1986,"The Great Depression in the US inspired these two to start travelling the Southwestern part of the country, robbing banks.
",Emily Cox  Henry Rathvon,Dorothy  Toto,Bonnie and Clyde,Emilio and Gloria Estefan,Bonnie and Clyde
1987,"These two are a famous cartoon couple that made their first public appearance in 1929.  Before becoming his partner, she was the star of Thimble Theater and ran in over 600 newspapers.  At the time, she was not the skinny girl from the cartoon today.
",Bert and Ernie,Batman and Robin,Bonnie and Clyde,Popeye and Olive,Popeye and Olive
1988,"This non-alcoholic drink originated as medicine against malaria because it contained quinine. However, it was not a pleasant drink and people started mixing it with an alcoholic beverage. Therefore, this famous cocktail was born and its initial purpose - forgotten.
",Vodka and tomato juice,Gin and tonic,Whiskey and soda,Vodka and coke,Gin and tonic
1989,"The characters of this 1997 cartoon are siblings, although they are from different animal species.  The first episode was quite dramatic, sending the brother to Hell for smoking.
",Cow and Chicken,Wile E. Coyote and Road Runner,Captain Scarlet  the Mysterons,Chip and Dale,Cow and Chicken
1990,"The male in this couple was the first man in the world, according to the Bible.  God made the woman out of his rib.
",Antony  Cleopatra,Rhett  Scarlet,Romeo  Juliet,Adam  Eve,Adam  Eve
1991,"This couple, created by Robert Louis Stevenson, is like getting 2 for 1. Two personalities are hidden in one, one of them being his normal identity, and the other is his dark side.
",Kruder and Dorfmeister,Dr. Jekyll and Mr. Hyde,Edward  Wallace Simpson,Butch Cassidy and Sundance Kid,Dr. Jekyll and Mr. Hyde
1992,"These two are characters from a famous novel for children. It is about a boy who does not want to grow up and experiences magical adventures.  Before the novel was published, the name of his girlfriend was not common at all.
",Peter Pan  Wendy,Basil Fawlty  Sybil,Popeye  Olive,Bonnie  Clyde,Peter Pan  Wendy
1993,"This proverbial couple was created by Shakespeare. They became victims of their feuding families.
",Aladdin  Jasmine,Barbie  Ken,Adam  Eve,Romeo  Juliet,Romeo  Juliet
1994,"What type of teeth do rodents lack?
",Canine teeth,Incisors,Premolars,They have all of these.,Canine teeth
1995,"Which of these rodents, once native to the West Indies, is now extinct?
",Capybara,Laotian rock rat,Giant hutia,African mole rat,Giant hutia
1996,"Which cartoon character is known as the fastest mouse in all Mexico?
",Mickey Mouse,Mighty Mouse,Stuart Little,Speedy Gonzales,Speedy Gonzales
1997,"In the 16th century, the Roman Catholic Church allowed the consumption of what meat during Lent?
",Hamster meat,Rat meat,Capybara meat,Porcupine meat,Capybara meat
1998,"During the UEFA Champions League semi-final in 2006, what rodent suddenly ran onto the pitch?
",Chinchilla,Squirrel,Hamster,Dormouse,Squirrel
1999,"What semi-aquatic rodent is the national animal of Canada?
",Patagonian Mara,Beaver,Guinea Pig,Capybara,Beaver
2000,"Which of these mammals is not a rodent?
",Vole,Hamster,Chinchilla,Rabbit,Rabbit
2001,"Keeping what rodent as a pet is illegal in the state of California?
",Gerbil,Guinea pig,Hamster,Pet mouse,Gerbil
2002,"Which rodent can be trained to sniff out land mines?
",The Gambian pouch rat,The Guinea pig,The American Beaver,The Chinese hamster,The Gambian pouch rat
2003,"Finish this sentence, which belongs to orator and statesman, Cicero: The function of wisdom is to discriminate between good and ...
",Questionable,Ugly,Evil,Bad,Evil
2004,"Complete this statement made by German philosopher, Immanuel Kant: Science is organized knowledge. Wisdom is organized ...
",Thought,Life,Social status,Mind,Life
2005,"Complete the following wise sentence which belongs to  Martin Fisher: Knowledge is a process of piling up facts; wisdom lies in their ...
",Validation,Simplification,Application,Interpretation,Simplification
2006,"Complete these words, which belong to the scientist Georg Christoph Lichtenberg: Ones first step in wisdom is to question everything and ones last is to come to terms with ...
",Your mind,Everything,Life,Society,Everything
2007,"Finish this observation about wisdom, made by the scientist who discovered the theory of relativity: Wisdom is not a product of schooling but of the life-long attempt to ...
",Acquire it,Achieve it,Fathom it,Understand it,Acquire it
2008,"Complete this philosophical speculation of a Chinese Taoist Philosopher: Water is fluid, soft, and yielding. But water will wear away rock, which is rigid and cannot yield. As a rule, whatever is fluid, soft, and yielding will overcome whatever is rigid and hard. This is another paradox: what is soft is ...
",Flexible,Yielding,Soft,Strong,Strong
2009,"Complete this philosophical observation, made by Socrates: True knowledge exists in knowing that you know nothing. And in knowing that you know nothing, that makes you the ...
",Smartest of all,Eternal student,Most ignorant of all,Knowledge infant,Smartest of all
2010,"Finish these words which belong to Confucius:  Everything has its beauty, but not everyone ...
",Senses it,Has it,Appreciates it,Sees it,Sees it
2011,"Complete the following proverb: Fear less, hope more; whine less, breathe more; talk less, say more; hate less, love more; and all good things are ...
",Achievable,Yours,Near you,Possible,Yours
2012,"Finish this thought, expressed by Plato: Wise men talk because they have something to say; fools, because they have to say ...
",A lie,A stupidity,Something,What ails them,Something
2013,"Who wrote The American Crisis?
",Benjamin Franklin,John Hancock,George Washington,Thomas Paine,Thomas Paine
2014,"Which one of these men went to Princeton?
",Samuel Adams,Thomas Jefferson,Thomas Paine,James Madison,James Madison
2015,"Which one of these men founded the University of Virginia?
",Thomas Paine,George Washington,Thomas Jefferson,Benjamin Franklin,Thomas Jefferson
2016,"Who started the revolutionary group The Sons of Liberty?
",Nathan Hale,Samuel Adams,Paul Revere,John Adams,Samuel Adams
2017,"John Paul Jones was the captain of the ship Bonhomme Richard. Who was the inspiration for the name of this ship?
",Benjamin Franklin,George Washington,John Adams,Richard Henry Lee,Benjamin Franklin
2018,"Who did Thomas Jefferson think should have written the Declaration of Independence?
",Roger Sherman,John Hancock,John Adams,Samuel Adams,John Adams
2019,"Which of these men was not on the committee to write the Declaration of Independence?
",Thomas Jefferson,John Hancock,Benjamin Franklin,Roger Sherman,John Hancock
2020,"Which of these men was the commander at the Battle of Cowpens?
",Francis Marion,Nathaniel Greene,George Washington,Daniel Morgan,Daniel Morgan
2021,"Which of these men was called The Swamp Fox?
",George Washington,Francis Marion,Daniel Morgan,Nathaniel Greene,Francis Marion
2022,"What two presidents were politically at odds throughout their younger lives, but later wrote letters back and forth?
",George Washington and Thomas Jefferson,James Madison and George Washington,John Adams and George Washington,Thomas Jefferson and John Adams,Thomas Jefferson and John Adams
2023,"The wolf is a member of the canine family.
",True,False,,,True
2024,"Wolves are solitary animals, hence the term lone wolf.
",True,False,,,False
2025,"The leaders of a wolf pack are called the dominae.
",True,False,,,False
2026,"Which of the lower 48 states of the USA has the biggest wolf population?
",Montana,Minnesota,Wyoming,Maine,Minnesota
2027,"The average adult wolf weighs between 75 and 125 pounds (35 鈥 60 kg.)
",False,True,,,True
2028,"Refined sugar is an important ingredient in soft drinks. It is known to cause this.
",Cavities,Agitation,Headache,Sore throat,Cavities
2029,"Producing corn syrup is the second largest use of corn in North America; this is the largest.
",Frozen food sales,Producing ethanol fuels,Paper and textiles,Feeding livestock,Feeding livestock
2030,"The nutritional value and vitamin content in soft drinks are generally only this much.
",1/20th of the daily requirements,1/10th of the daily requirements,1/8th of the daily requirements,1/5th of the daily requirements,1/10th of the daily requirements
2031,"If you mostly drink soft drinks and no milk, your chances of getting this are increased.
",Cholera,Osteoporosis,Asthma,Pneumonia,Osteoporosis
2032,"The lack of vitamins and minerals in soft drinks causes effects on your skin.  Your skin becomes more prone to this.
",Pigmentation disorders,Spots,Irregular tanning,Wrinkles and aging,Wrinkles and aging
2033,"Many soft drinks contain caffeine.  Your body absorbs caffeine more readily from soft drinks than coffee, due to this.
",Coloring,Sweetness,Carbonation,Softness,Carbonation
2034,"You can reduce contact with your teeth when drinking soda, by doing this.
",Using baby cup,Using a straw,Using a special glass,Drinking it slowly,Using a straw
2035,"Soft drink consumption is said to be a main contributing factor to this problem.
",Nightmares,Asthma,Obesity,Malaria,Obesity
2036,"Researches have found a relationship between drinking soda pop and this.
",Leprosy,Esophagus disorders,Colds and Flus,Kidney stones,Kidney stones
2037,"The setting of the stories about Winnie the Pooh is based in Sherwood Forest, England.
",True,False,,,False
2038,"One of the four pairs (a friend of Pooh - his main characteristic) is wrong. Can you spot it?
",Eeyore - Melancholic,Piglet - Timid,Rabbit - Practical,Tigger - Intellectual,Tigger - Intellectual
2039,"Pooh describes himself as a Bear of Very Little ...?
",Brain,Mind,Stomach,Courage,Brain
2040,"Winnie the Poohs name originates from the first thing the son of Poohs creator, Milne said: Poooh!
",False,True,,,False
2041,"Two of the works of Benjamin Hoff use Winnie the Pooh in a very accessible way in order to explain this.
",Islam,Buddhism,Lamas philosophy,Taoism,Taoism
2042,"In one of the stories, Pooh and his friends played a game which became so popular worldwide that each year a World Championship takes places in Oxfordshire. The game is known as this.
",Poohskiing,Poohhockey,Poohball,Poohsticks,Poohsticks
2043,"Winnie the Pooh was the favorite cartoon character of this city in 2005.
",New York,Tokyo,Hong Kong,Paris,Hong Kong
2044,"The nicest thing about the rain is that it always stops. Eventually. This is a quote by Tigger.
",False,True,,,False
